hs_product_code,pei,pei_standarized
010121,5.137560643278768,0.24308060390678918
010129,3.084062062539789,0.1459205488170647
010130,4.70951002554112,0.22282764537510422
010190,4.629344064027235,0.21903464093377323
010221,3.278162205868525,0.15510428081261193
010229,1.9214359368234109,0.09091159021203571
010231,4.004603596533752,0.1894754199984447
010239,6.530501262951992,0.30898675481119453
010290,0.8532253340463477,0.04036984551022152
010310,5.607124370620053,0.26529773034872595
010391,6.184661649921412,0.2926235607143337
010392,6.498654885820287,0.3074799625564801
010410,1.1033086061377655,0.052202385703493386
010420,0.5334153491765821,0.02523822767535141
010511,2.3864467335565296,0.11291329746992322
010512,6.674957837774009,0.3158216311044761
010513,7.230296595576611,0.34209715172457944
010514,7.873646068612864,0.372536846608446
010515,6.23689170352603,0.2950947944094346
010594,5.055634668512254,0.23920432549283996
010599,5.433639276020609,0.25708938703325984
010611,4.032065686717957,0.19077477234287935
010612,2.3205165400413748,0.10979384986275545
010613,0.4852098738739271,0.02295741449146947
010614,5.298114749837479,0.2506771252701067
010619,3.028047255457034,0.1432702417786044
010620,2.353501282291559,0.11135450318105235
010631,7.406604853656123,0.3504390713287382
010632,2.1668734188658307,0.10252431763244776
010633,5.808544901102908,0.2748278220768017
010639,2.5963802275449988,0.12284617496612184
010641,3.3287789538766828,0.1574991819199531
010649,2.3056304138421586,0.10908952171996805
010690,4.053555645099621,0.19179155684900107
020110,2.7163001568512213,0.1285201145768108
020120,4.296416648232675,0.20328237971339372
020130,2.8648193226229663,0.13554720992696673
020210,4.149554602453905,0.19633369000291917
020220,3.816772553355093,0.1805883067206593
020230,2.935773411463205,0.13890436013160817
020311,6.609165743771477,0.31270871759301216
020312,6.841949591227045,0.3237227458737826
020319,7.368119143552222,0.3486181430120911
020321,5.114709364415458,0.24199940933765007
020322,6.551244917637252,0.309968228405034
020329,5.512420299641679,0.2608168639679132
020410,1.8437256933436093,0.08723477659825842
020421,1.2974158627871308,0.06138645426154459
020422,8.216779055893904,0.38877197832951593
020423,8.029151013762828,0.3798944699246783
020430,3.1031881529956697,0.14682548832847925
020441,5.097498136680578,0.24118507040867893
020442,6.887319244475975,0.3258693838361431
020443,7.21093608480069,0.3411811207561642
020450,0.614016398292937,0.029051818025930796
020500,3.9868387876980087,0.18863488871133854
020610,5.882921887026055,0.2783469246062517
020621,4.056943620968419,0.19195185689748545
020622,2.7208429775492062,0.12873505541651672
020629,2.742639444453647,0.12976634218976335
020630,6.251892785425208,0.29580456161229535
020641,6.4378697033365455,0.30460394806387014
020649,5.902398810663301,0.2792684635794572
020680,3.3132556568509544,0.1567647064212405
020690,6.152046136532891,0.2910803772384202
020711,6.845057289368672,0.32386978474952116
020712,3.6043766054534423,0.17053891969282295
020713,5.927007570376406,0.28043281230209166
020714,4.467361807255052,0.2113705474987149
020724,6.459293695202762,0.30561761140383426
020725,6.623382945158666,0.3133813959590736
020726,6.6289997316557825,0.3136471508471489
020727,5.223598979894534,0.2471514562579059
020741,6.0046078847490785,0.28410442468602404
020742,5.922997342398621,0.2802430707678639
020743,5.9084903378356275,0.27955668053816135
020744,5.941003771762863,0.2810950341855203
020745,5.6202964314548725,0.2659209585156993
020751,5.987602780115226,0.283299838348089
020752,6.299551262669195,0.29805949391073977
020753,5.000548531553456,0.23659795792492525
020754,6.11325162899835,0.28924483835634396
020755,5.809870702744981,0.2748905515872041
020760,5.19245945590243,0.24567810833601356
020810,4.945600847686025,0.2339981411820809
020830,4.155123951545441,0.19659720041856937
020840,4.504537850839725,0.21312950972863035
020850,2.317347675864776,0.10964391695271691
020860,2.826913237006717,0.1337537061956979
020890,6.2196221374629195,0.2942776952374139
020910,5.845259701456572,0.2765649608595743
020990,4.4036341084013255,0.20835530960693063
021011,4.474993832577992,0.21173165220449766
021012,6.330320945009003,0.2995153429964271
021019,4.4692564559847066,0.21146019166826807
021020,3.811448458445739,0.18033640035970647
021091,5.164474734046647,0.24435402798714861
021092,6.825679892323911,0.3229529548174124
021093,2.5318191628055224,0.11979150686672561
021099,3.5000522951050015,0.1656028774497334
030111,3.066733601604531,0.14510066306945246
030119,9.423837789390582,0.44588323915194433
030191,6.280069854419426,0.2971377427507795
030192,1.1916371902612573,0.056381599743343114
030193,5.904208347910061,0.2793540807501878
030194,3.320600830872203,0.15711223892953727
030195,2.6221955461926507,0.12406761130189084
030199,3.435361196580506,0.16254205687970266
030211,2.6804085017129,0.12682192241675302
030213,6.757494951094711,0.3197268251729815
030214,5.261712474296157,0.2489547734115954
030219,4.143191898611734,0.19603264248254426
030221,7.147212489709994,0.33816607703146906
030222,4.955384195091024,0.23446103440331192
030223,3.7275335124324607,0.17636601496281595
030224,4.8019267596366015,0.22720028778165416
030229,2.54762282603196,0.12053924772425646
030231,0.4920173597401498,0.02327950660684201
030232,2.5822911063768204,0.12217955663888959
030233,3.603171882883279,0.17048191896616902
030234,0.5714726504817782,0.027038886086348923
030235,4.061950772114418,0.1921887672541572
030236,7.822843925855004,0.37013317365959325
030239,3.285024291955822,0.15542895630473344
030241,4.856280725988096,0.22977201313593018
030242,4.034353510353547,0.19088301934755442
030243,1.4381070989839206,0.06804317581360057
030244,3.705118497710233,0.17530546197014485
030245,1.7113338529559456,0.08097073598671516
030246,3.193465841749362,0.15109692308619174
030247,1.3658140175395694,0.06462267197609053
030249,0.5198580783941457,0.024596773530487177
030251,4.726481592156869,0.22363064488180545
030252,4.731324476516572,0.22385978305389642
030253,4.795535625754438,0.2268978951109695
030254,2.626284429437551,0.12426107436295952
030255,6.495740169490085,0.307342054499533
030256,1.0686512883422619,0.050562595475315365
030259,3.0754829680565017,0.14551463410135246
030271,1.7310201539551566,0.08190218152436336
030272,0.8193508545256366,0.03876709480601424
030273,2.4741145189850116,0.11706124621540528
030274,4.032335521673264,0.19078753942213067
030279,1.3090063852223934,0.06193485288664787
030281,1.9758852033146252,0.09348782463532794
030282,6.054318461954789,0.2864564508647374
030283,1.9248780361346072,0.09107445107877163
030284,5.128248889255386,0.24264002384387617
030285,4.36830527475839,0.20668374700873876
030289,2.152989001043144,0.101867384721369
030291,3.161017708638477,0.14956165910783645
030292,1.6687797064217271,0.07895731203778163
030299,4.174037621211502,0.19749208936757562
030311,9.030025900540684,0.42725026556504503
030312,5.564970337561234,0.2633032375291716
030313,4.692848483434253,0.222039314492304
030314,2.724188006658592,0.12889332346480908
030319,4.091882562666481,0.1936049719918912
030323,1.8474372445899971,0.08741038642187837
030324,3.0769986491408696,0.14558634764380965
030325,1.0686594754700478,0.050562982844361615
030326,2.8047435973231174,0.13270476297597444
030329,0.4720648734025809,0.022335466669381937
030331,0.17719110738789468,0.008383691090266916
030332,2.953979969877992,0.13976579253539315
030333,0.705319019665767,0.033371746856477195
030334,5.577563964422202,0.2638990974392139
030339,0.7759015165699638,0.036711315411286805
030341,1.512165334982413,0.07154719688132974
030342,2.5123573066137763,0.11887068080067698
030343,1.9177007946888396,0.09073486419967475
030344,2.177849887978297,0.10304366269246436
030345,4.054200152969099,0.1918220513527186
030346,14.699621483472798,0.6955037838976018
030349,1.4694215920452005,0.0695248022921764
030351,2.854481268496509,0.13505807108953655
030353,2.0049808112068246,0.09486446589147032
030354,2.3950340248225643,0.11331960001150043
030355,2.229839592352916,0.10550352440774186
030356,2.9295714177212644,0.13861091651334367
030357,1.6384590409207966,0.07752270791481829
030359,1.7685513507936006,0.08367794761770746
030363,1.0551382761424581,0.04992323539877293
030364,3.9781865245798604,0.18822551206550342
030365,1.8438309538302615,0.08723975693512245
030366,0.3462179004206479,0.016381092538088636
030367,11.801198035064518,0.5583666148914482
030368,6.8467310694246315,0.32394897865010164
030369,3.8863854448194046,0.18388199897497462
030381,1.218194357859224,0.057638136217752045
030382,2.6496045284310177,0.12536445087568526
030383,4.856664367330148,0.22979016489618853
030384,4.39045494495876,0.207731745384327
030389,1.9823651669403788,0.09379442023211236
030391,4.288650053061259,0.20291490791585157
030392,2.0942443286257775,0.09908791574007308
030399,0.7305679502301743,0.03456638487941248
030431,1.236800398644829,0.05851846989058102
030432,10.398729533817342,0.4920096579785574
030433,0.36629727710886456,0.01733113621646917
030439,3.8985512342336035,0.18445761601254188
030441,5.351283697377223,0.2531927821692535
030442,4.10708910179399,0.1943244602804203
030443,3.5607353484136812,0.16847405976161123
030444,4.553671620216095,0.215454244590466
030445,2.388433872255893,0.11300731774698208
