HS4 ID,Trade Value,Trade Value Relatedness,Trade Value RCA,pci,participacao_brasil,dcr_bloco,dcr,imp_total,exp_brasil,imp_brasil,Trade Value Opportunity Gain
8311,20508876.0,0.1409816479,0.3865154305,0.3968268449,0.161,1.9535024341695204,1.2057507462252022,3693307228.0,20508876.0,50586673.0,0.132972297
8401,6250.0,0.1377764937,0.0001492391,0.6641788913,0.001,0.040869409244670696,0.3878456901355652,2914994747.0,6250.0,12842804.999999998,0.331742873
8402,17428822.0,0.1469507212,0.3066574045,0.4318986833,0.217,0.9180224505341079,5.08152408516491,3955988243.0,17428822.0,228355840.0,0.1108669647
8403,464717.0,0.137666492,0.0037268607,0.8062158298,0.0,0.25578124149177783,0.018145955186404775,8679322255.0,464717.0,1789076.0,0.1438085769
8404,5831998.0,0.1319681329,0.2771558482,1.1001483228,0.151,0.9846829485897273,0.7675046172872396,1464649584.0,5831998.0,12769617.0,0.1633510909
8405,1430738.0,0.148508965,0.1368433839,0.488582961,0.064,1.6188365898262522,0.7523070810999481,727740794.0,1430738.0,6219207.0,0.1374190726
8406,53230991.0,0.1620485367,1.0246864199,0.9009426383,0.3,1.5200764627133034,0.5392785084772679,3615879792.0,53230991.0,22150842.0,0.2383666328
8407,463684811.0,0.1385666299,0.6732812417,0.9694289749,0.492,1.055707064669525,1.4985989382036167,47936549316.0,463684811.0,816047298.0,0.2142030433
8408,361034567.0,0.1507186128,0.5480353207,1.196073204,0.049,1.5420843519239946,2.085689225967877,45854361322.0,361034567.0,1086409085.0,0.1976652395
8409,1586991385.0,0.1580545742,1.6285554428,0.7776207159,0.126,1.3279859608976399,1.995118408166217,67828534540.0,1586991385.0,1537249116.0,0.1238679122
8410,49639622.0,0.1667740675,4.0381970789,0.2773868966,0.427,6.441661572363744,0.47931824740477386,855620869.0,49639622.0,4658740.0,0.1666429156
8411,535867622.0,0.1336069907,0.2615472178,1.0431005924,0.034,0.6411278903731573,1.4559021016831313,142609292610.0,535867622.0,2358539428.0,0.2235360616
8412,76250938.0,0.1437693043,0.205583058,1.0090604025,0.051,1.5613201093314988,2.2744274305699674,25816554583.0,76250938.0,667011787.0,0.1279297292
8413,376970139.0,0.1314926133,0.3605162293,1.3916359899,0.083,1.5744340187406214,1.3444487488643386,72781758234.0,376970139.0,1111552389.0,0.1825168198
8414,612166659.0,0.1249425828,0.4816999894,1.1607258239,0.127,1.0920710963418518,1.2024908389116027,88457253110.0,612166659.0,1208309994.0,0.1893258387
8415,86744581.0,0.1246330789,0.0944632355,0.642113653,0.055,1.133724384134133,1.150793577299795,63917525029.0,86744581.0,835565542.0,0.1858600656
8416,7686040.0,0.1355704766,0.2219732178,1.2022429293,0.138,0.8895559990171608,0.9138336033850828,2410141139.0,7686040.0,25019161.0,0.1836105835
8417,53172104.0,0.1343449425,0.7285210917,0.885971021,0.114,1.705969978510666,1.5575622606914903,5080215428.0,53172104.0,89885717.0,0.1810139181
8418,192993951.0,0.1398359144,0.2154623896,0.5948737824,0.118,1.4405722636234806,0.4938276042607069,62346580415.0,192993951.0,349744701.0,0.1054255464
8419,234299125.0,0.1371390877,0.3408815123,1.2650883956,0.095,1.0720211319191233,0.9935353848576188,47841813310.0,234299125.0,539950706.0,0.1278917127
8420,10431226.0,0.1176976833,0.4305676112,1.9555545275,0.206,0.8270232082938537,0.7609105340437019,1686298332.0,10431226.0,14575758.0,0.3102460037
8421,312560941.0,0.1343911161,0.2397914751,0.9971038815,0.102,1.450019258349259,1.1762790104071612,90728008823.0,312560941.0,1212313299.0,0.1526866401
8422,87981758.0,0.1403734207,0.1845117329,1.0267970629,0.064,1.2980528331868517,1.07514074178546,33190138231.0,87981758.0,405356856.0,0.1344976534
8423,10485240.0,0.1229914423,0.1501345773,0.9105969953,0.057,1.9441661302546949,1.0124343117827563,4861139265.0,10485240.0,55907241.0,0.2770105378
8424,400361823.0,0.1545825733,1.1257727037,0.8786157626,0.256,1.9769311272823664,1.424174774297624,24753827325.0,400361823.0,400468894.0,0.149106718
8425,16677570.0,0.1319805123,0.1460748704,0.6036668923,0.061,1.3704709704523141,1.1937778607587468,7946898677.0,16677570.0,107766639.0,0.1528109006
8426,41403815.0,0.1390307284,0.1938042088,0.7772413452,0.09,1.7349675192156426,0.8544059104426953,14870225974.0,41403815.0,144326126.0,0.2025107722
8427,33587918.0,0.1259135128,0.0937139308,1.5434529526,0.025,1.9763870765301679,1.872240105698432,24947058351.0,33587918.0,530571636.0,0.2471570789
8428,183200813.0,0.1369450336,0.3673662506,1.2703922287,0.17,1.4013579513611647,0.7325678346235709,34711114174.0,183200813.0,288854769.0,0.124441981
8429,2403322768.0,0.1583499357,2.7082853074,1.0582780877,0.265,3.161259064452504,1.0083019675170481,61767226424.0,2403322768.0,707476237.0,0.2385510888
8430,13727393.0,0.144013719,0.0845907669,-0.482049869,0.019,2.413438277669305,1.28740475414379,11295501516.0,13727393.0,165190006.0,0.2551673566
8431,139787607.0,0.1384174437,0.1425948002,1.0983303735,0.026,1.6963452031498936,1.983262460205758,68234717003.0,139787607.0,1537264961.0,0.1018344087
8432,226857835.0,0.1727366374,1.3357206422,0.6587384563,0.523,1.584278078123076,0.6237845598046529,11821662564.0,226857835.0,83767648.00000001,0.0926319845
8433,602485176.0,0.1623734864,1.437512881,0.9312419382,0.43,1.9559845541977496,1.6123794789079129,29172593066.0,602485176.0,534324931.0,0.1040193505
8434,3430966.0,0.1488534784,0.1148689027,0.8788844427,0.054,1.3606662168468904,0.887896354124265,2078999358.0,3430966.0,20969099.0,0.1808561224
8436,127136153.0,0.1517122434,0.9769613772,0.9805678832,0.167,3.2263068818042266,1.8342102914062772,9057995163.0,127136153.0,188731483.0,0.1246913862
8437,46770506.0,0.168947899,1.4020454692,0.2587623179,0.255,2.7648969801111067,1.7989171732262197,2321936740.0,46770506.0,47448741.0,0.1807329472
8438,111524670.0,0.1465372613,0.5275699862,0.7854218754,0.091,2.2643587504276526,1.1922498983984302,14714017892.0,111524670.0,199279083.0,0.1324105745
8439,31881684.0,0.1338827285,0.43666223,1.5480429849,0.102,2.175305511435716,3.13100316168528,5082016114.0,31881684.0,180751823.0,0.2149249946
8440,744302.0,0.1230919458,0.0611991208,1.5344132157,0.015,0.6275010508370871,0.8158974904641805,846534021.0,744302.0,7845906.999999999,0.2302203296
8441,20426722.0,0.1340716168,0.1751219021,1.2047772223,0.051,2.0415647759368922,1.571026773196734,8118926801.0,20426722.0,144892316.0,0.1989254986
8442,4777825.0,0.1398780894,0.2586015689,0.6910541998,0.048,2.2352415513654837,0.8815701510131176,1285995641.0,4777825.0,12878329.0,0.139131815
8443,76130505.0,0.119030699,0.0610402325,0.9000334422,0.031,0.9269431836627996,0.8599405677617217,86812636305.0,76130505.0,848036460.0,0.2165373272
8444,37490.0,0.1061318778,0.0017703372,1.8099454468,0.002,0.26063951680194514,1.5313208196872654,1474008044.0,37490.00000000001,25640659.0,0.3288211746
8445,15479438.0,0.1157466299,0.2725707576,1.0244606754,0.076,1.062544832191646,1.357319266301707,3952904671.0,15479438.0,60948285.99999999,0.3122880097
8446,1146508.0,0.1223948746,0.0364465615,0.9218871803,0.028,0.9111475633153754,1.0987343758802937,2189580625.0,1146508.0,27328563.0,0.2989599488
8447,2790327.0,0.0921858116,0.0694271874,1.1753652661,0.025,2.5450082474715,2.5056111185842194,2797473255.0,2790327.0,79623773.0,0.3756669514
8448,13213147.0,0.127276659,0.171922509,1.3003665165,0.011,0.9011331315465589,1.1128839521212512,5349509207.0,13213147.0,67628065.0,0.1969539201
8449,56706.0,0.1269671386,0.0033447352,0.6860555809,0.003,0.792260734426083,2.002906582973987,1180069788.0,56706.0,26849211.0,0.3542569135
8450,36209048.0,0.1341287278,0.1578991785,0.5787924241,0.036,2.5079241147272144,0.8536914637573234,15961645063.0,36209048.0,154789583.0,0.1319765991
8451,10047022.0,0.1270857397,0.0723487478,1.0133447772,0.034,1.3002078625966016,0.6726785157786345,9665999037.0,10047022.0,73861385.0,0.2029428014
8452,6115873.0,0.1092302086,0.0764359085,0.3485269174,0.011,2.333043875576126,1.5660001256790705,5569310611.0,6115873.0,99073242.0,0.2589021414
8453,5087981.0,0.1003922844,0.3412862652,0.1750323647,0.093,1.4905930904629852,1.281110053267595,1037688690.0,5087981.0,15101381.0,0.298818455
8454,3440774.0,0.121477475,0.0874380777,1.2883434472,0.029,0.49660045551828125,1.397285537032236,2739024770.0,3440774.0,43475468.0,0.2328736461
8455,83641339.0,0.1585884038,1.1476413707,1.0061967652,0.052,1.188945132415261,1.2448840078049244,5072887071.0,83641339.0,71737663.0,0.2103973222
8456,2808598.0,0.1161410442,0.0242540838,1.5496377321,0.019,0.8729983002134659,1.6315833739181254,8060187087.0,2808598.0,149388627.0,0.2987586624
8457,28604157.0,0.0999787279,0.2112243957,1.8910359747,0.104,0.3436740087547668,0.9372240590875309,9425957775.0,28604157.0,100353393.0,0.3798607224
8458,19728963.0,0.1131358195,0.195213101,1.7141047999,0.105,0.7878986180352514,1.425282445682453,7034540124.0,19728963.0,113893722.99999999,0.3093969356
8459,2269801.0,0.1210781936,0.0565009653,1.7399893087,0.03,0.8962387306837054,0.798839643046747,2796226382.0,2269801.0,25374359.0,0.2884514752
8460,12744497.0,0.1226816569,0.2256095688,1.7402985989,0.027,0.4745499863304445,1.0113399144816742,3931928367.0,12744497.0,45171643.0,0.2846921001
8461,9528348.0,0.1095134891,0.2903510448,1.6421921668,0.012,0.7212517629874083,0.9881642563285664,2284202647.0,9528348.0,25640525.0,0.2884979699
8462,82249760.0,0.1283335345,0.6148489391,1.4518639234,0.049,1.2475292124984243,1.807826986913335,9311220785.0,82249760.0,191217058.0,0.1938019033
8463,11282831.0,0.1245441814,0.4251175784,1.1215940739,0.065,1.4044514481017292,1.3409347926653337,1847351056.0,11282831.0,28139750.0,0.2244762877
8464,15323652.0,0.1301876971,0.3811820039,1.2667250973,0.064,1.309034135272812,2.371604735363011,2798145574.0,15323652.0,75383406.0,0.181865446
8465,32069460.0,0.125512564,0.2398184339,1.3146461649,0.084,1.6231826489777543,1.1675034030226785,9307852613.0,32069460.0,123444230.0,0.2012355746
8466,45693405.0,0.1345982522,0.1549166451,1.5232571673,0.074,0.5286538577309988,0.9806813840286457,20530326307.0,45693405.0,228710933.0,0.2089177848
