hs_product_code,pgi,pgi_standirized
030349,37.76306131351795,-36.76306131351795
030351,30.061001271876528,-29.061001271876528
030353,37.282504922500884,-36.282504922500884
030354,36.111150034137665,-35.111150034137665
030355,51.691954366367064,-50.691954366367064
030356,40.431890183012314,-39.431890183012314
030357,34.04574008733425,-33.04574008733425
030359,32.408006412111696,-31.408006412111696
030363,31.269738921757817,-30.269738921757817
030364,29.922796332708597,-28.922796332708597
030365,28.88031166315153,-27.88031166315153
030366,49.20979323967659,-48.20979323967659
030367,37.41079415768524,-36.41079415768524
030368,32.89096184317583,-31.89096184317583
030369,36.65012864560771,-35.65012864560771
030381,37.976564052710295,-36.976564052710295
030382,34.413880341083164,-33.413880341083164
030383,39.38659043811204,-38.38659043811204
030384,38.384095930484534,-37.384095930484534
030389,37.62968707733811,-36.62968707733811
030391,29.532944089768023,-28.532944089768023
030392,57.53001160927479,-56.53001160927479
030399,30.501109650203492,-29.501109650203492
030431,49.96271840522531,-48.96271840522531
030432,32.97465408272498,-31.97465408272498
030433,40.97941194206968,-39.97941194206968
030439,34.684021950372205,-33.684021950372205
030441,36.824354731712404,-35.824354731712404
030442,33.026711446828244,-32.026711446828244
030443,30.64916343620111,-29.64916343620111
030444,27.56416950981814,-26.56416950981814
030445,38.57883837160495,-37.57883837160495
030446,42.10853157336162,-41.10853157336162
030447,47.78132025396062,-46.78132025396062
030448,42.29145996244458,-41.29145996244458
030449,32.310415001226346,-31.310415001226346
030451,40.71956611862261,-39.71956611862261
030452,28.05527110247274,-27.05527110247274
030453,29.553572025297754,-28.553572025297754
030454,42.570584981385295,-41.570584981385295
030455,31.51039428103755,-30.51039428103755
030456,43.18891758380815,-42.18891758380815
030457,30.33587085968192,-29.33587085968192
030459,37.5032954349924,-36.5032954349924
030461,48.10059387076155,-47.10059387076155
030462,35.64,-34.64
030463,40.70868839862651,-39.70868839862651
030469,44.40259400477487,-43.40259400477487
030471,27.583755681226243,-26.583755681226243
030472,26.93224589019407,-25.93224589019407
030473,27.289594891264475,-26.289594891264475
030474,57.633095825205125,-56.633095825205125
030475,38.49669357131,-37.49669357131
030479,36.33576155104935,-35.33576155104935
030481,38.15233699053127,-37.15233699053127
030482,40.59703627547216,-39.59703627547216
030483,38.41668786060239,-37.41668786060239
030484,33.45028714809077,-32.45028714809077
030485,43.53261776357535,-42.53261776357535
030486,27.356806571215564,-26.356806571215564
030487,33.06712550639921,-32.06712550639921
030488,41.81893231524384,-40.81893231524384
030489,37.589346954174545,-36.589346954174545
030491,38.48155719553125,-37.48155719553125
030492,39.61646837113273,-38.61646837113273
030493,42.52360669277614,-41.52360669277614
030494,41.866186549353316,-40.866186549353316
030495,45.36571936952071,-44.36571936952071
030496,40.646145338005496,-39.646145338005496
030497,39.26955961133051,-38.26955961133051
030499,32.56117343111337,-31.561173431113367
030520,31.65134462143576,-30.65134462143576
030531,33.07645044492726,-32.07645044492726
030532,27.490688879103118,-26.490688879103118
030539,32.29690052641794,-31.296900526417943
030541,33.830820726395324,-32.830820726395324
030542,35.51463675381808,-34.51463675381808
030543,32.49288551055111,-31.492885510551112
030544,35.00978162034449,-34.00978162034449
030549,37.98831527002109,-36.98831527002109
030551,28.44073651197483,-27.44073651197483
030552,36.169787449291626,-35.169787449291626
030553,28.564392192409635,-27.564392192409635
030554,36.143620070753734,-35.143620070753734
030559,33.803859764729864,-32.803859764729864
030561,29.58274456703582,-28.58274456703582
030562,27.1196143182777,-26.1196143182777
030563,33.26875233044026,-32.26875233044026
030564,35.35754609428524,-34.35754609428524
030569,35.43298854296047,-34.43298854296047
030571,39.50505032220659,-38.50505032220659
030572,38.18111983119887,-37.18111983119887
030579,31.81494875431033,-30.81494875431033
030611,44.43266728626474,-43.43266728626474
030612,37.20679034934995,-36.20679034934995
030614,41.10725847843011,-40.10725847843011
030615,35.60490012048817,-34.60490012048817
030616,34.61712613305094,-33.61712613305094
030617,43.806674664362674,-42.806674664362674
030619,37.42933388525765,-36.42933388525765
030631,39.09689932421611,-38.09689932421611
030632,35.9253200100303,-34.9253200100303
030633,38.29029281818641,-37.29029281818641
030634,31.672837206065726,-30.672837206065726
030635,34.650850141358035,-33.650850141358035
030636,38.33662713805094,-37.33662713805094
030639,35.6552715675282,-34.6552715675282
030691,40.22343582113423,-39.22343582113423
030692,38.058140245603084,-37.058140245603084
030693,35.65398264354823,-34.65398264354823
030694,51.05046981670783,-50.05046981670783
030695,37.888568009972175,-36.888568009972175
030699,37.18065798920208,-36.18065798920208
030711,39.4964236100574,-38.4964236100574
030712,32.657004339118295,-31.657004339118295
030719,42.693238820628814,-41.693238820628814
030721,32.736638406883166,-31.736638406883166
030722,39.115457223324576,-38.115457223324576
030729,39.76456107815189,-38.76456107815189
030731,32.244835846501196,-31.244835846501196
030732,36.923841140071254,-35.923841140071254
030739,39.83219008802845,-38.83219008802845
030742,35.98364870929058,-34.98364870929058
030743,38.303927357864296,-37.303927357864296
030749,46.31247392282536,-45.31247392282536
030751,36.92030831591674,-35.92030831591674
030752,34.95826280971447,-33.95826280971447
030759,39.428191571912826,-38.428191571912826
030760,35.07242784421039,-34.07242784421039
030771,35.77139058588989,-34.77139058588989
030772,33.502356282434704,-32.502356282434704
030779,33.38415607070261,-32.38415607070261
030781,46.69839060381189,-45.69839060381189
030782,35.41766054444344,-34.41766054444344
030783,42.203694682504114,-41.203694682504114
030784,46.073163175793745,-45.073163175793745
030787,56.72009367422127,-55.72009367422127
030788,46.51184119503504,-45.51184119503504
030791,36.54694076482206,-35.54694076482206
030792,35.182660137456736,-34.182660137456736
030799,39.65203999127521,-38.65203999127521
030811,34.19951871700078,-33.19951871700078
030812,31.649028529806593,-30.649028529806593
030819,34.851010013829836,-33.851010013829836
030821,36.4919640481149,-35.4919640481149
030822,41.44084243816911,-40.44084243816911
030829,28.56154757330809,-27.56154757330809
030830,37.7936705122674,-36.7936705122674
030890,33.60064860394716,-32.60064860394716
030910,30.689479012853276,-29.689479012853276
030990,32.168040375318284,-31.168040375318284
040110,36.89406201297238,-35.89406201297238
040120,34.72870568903864,-33.72870568903864
040140,31.84991308136173,-30.84991308136173
040150,33.64909860199418,-32.64909860199418
040210,32.95105007080515,-31.951050070805152
040221,39.26892419996692,-38.26892419996692
040229,40.37812098780851,-39.37812098780851
040291,35.0547198558249,-34.0547198558249
040299,35.24723935946029,-34.24723935946029
040320,35.193305372693985,-34.193305372693985
040390,36.50327104247304,-35.50327104247304
040410,31.344296943750674,-30.344296943750674
040490,34.703548825702136,-33.703548825702136
040510,32.59707639970937,-31.597076399709373
040520,31.697814167524896,-30.697814167524896
040590,34.51929046314732,-33.51929046314732
040610,34.481454962822916,-33.481454962822916
040620,36.42257317270322,-35.42257317270322
040630,38.80320100971851,-37.80320100971851
040640,30.925921235011263,-29.925921235011263
040690,33.40684560278541,-32.40684560278541
040711,40.35841774300201,-39.35841774300201
040719,34.49408254272641,-33.49408254272641
040721,33.912135777465224,-32.912135777465224
040729,37.92436828993231,-36.92436828993231
040790,34.87232076792349,-33.87232076792349
040811,35.845953550528854,-34.845953550528854
040819,32.57187019172121,-31.57187019172121
040891,34.38769150715502,-33.38769150715502
040899,33.737531204061504,-32.737531204061504
040900,35.51165389682602,-34.51165389682602
041010,39.2343129380972,-38.2343129380972
041090,39.67982512740919,-38.67982512740919
050100,34.78020519504516,-33.78020519504516
050210,37.23921350367098,-36.23921350367098
050290,43.00353164154498,-42.00353164154498
050400,37.307949040007735,-36.307949040007735
050510,31.345200011139827,-30.345200011139827
050590,34.60866743371028,-33.60866743371028
050610,33.308720882569745,-32.308720882569745
050690,34.857987677280185,-33.857987677280185
050710,30.20216558227451,-29.20216558227451
050790,38.900603223942,-37.900603223942
050800,33.68870675608445,-32.68870675608445
051000,43.35285334986626,-42.35285334986626
051110,34.31311538274258,-33.31311538274258
051191,34.71803721691886,-33.71803721691886
051199,36.57684861360301,-35.57684861360301
060110,34.77868139856089,-33.77868139856089
060120,32.258088950506256,-31.258088950506256
060210,40.955519851603356,-39.955519851603356
060220,36.47791063599513,-35.47791063599513
060230,31.480751567442745,-30.480751567442745
060240,33.72793605104221,-32.72793605104221
060290,35.628454068783824,-34.628454068783824
060311,40.30801228395223,-39.30801228395223
060312,45.05370182429782,-44.05370182429782
060313,36.840434660866535,-35.840434660866535
060314,44.18849082514556,-43.18849082514556
060315,46.30213378486288,-45.30213378486288
060319,41.676255245655504,-40.676255245655504
060390,42.60282702189153,-41.60282702189153
060420,40.28992304576658,-39.28992304576658
060490,50.20005937464614,-49.20005937464614
070110,31.093491281906182,-30.093491281906182
070190,33.1954290137643,-32.1954290137643
070200,37.54168382058611,-36.54168382058611
070310,36.19532670079601,-35.19532670079601
070320,38.296477619459246,-37.296477619459246
070390,32.85825203276273,-31.858252032762728
070410,41.93364025720537,-40.93364025720537
070420,41.852442090546546,-40.852442090546546
070490,35.88151558618749,-34.88151558618749
070511,36.2906425480028,-35.2906425480028
070519,39.92057412176528,-38.92057412176528
070521,36.00820680830116,-35.00820680830116
070529,36.82362301143976,-35.82362301143976
070610,38.79030985559931,-37.79030985559931
070690,35.70286172367362,-34.70286172367362
070700,35.85897059477098,-34.85897059477098
070810,44.233922879888006,-43.233922879888006
070820,41.1270425707371,-40.1270425707371
070890,41.66833150589837,-40.66833150589837
070920,42.737193637545246,-41.737193637545246
070930,40.094467762066046,-39.094467762066046
070940,38.162731692484115,-37.162731692484115
070951,33.40333576851797,-32.40333576851797
070952,34.50605641237143,-33.50605641237143
070953,29.48774070013475,-28.48774070013475
070954,32.76518118759972,-31.765181187599723
070955,37.35177444902882,-36.35177444902882
070956,35.667355293636994,-34.667355293636994
070959,34.76940617499757,-33.76940617499757
070960,38.68133620813964,-37.68133620813964
070970,36.97128587207254,-35.97128587207254
070991,32.83666794524446,-31.836667945244457
070992,33.72930491714283,-32.72930491714283
070993,34.250370515782485,-33.250370515782485
070999,36.815042033738095,-35.815042033738095
071010,33.777671845169436,-32.777671845169436
071021,36.64250579934678,-35.64250579934678
071022,36.10456367585391,-35.10456367585391
071029,36.0896589515033,-35.0896589515033
071030,35.30136134864383,-34.30136134864383
071040,33.16628488171504,-32.16628488171504
071080,39.16754208627901,-38.16754208627901
071090,37.97781896164406,-36.97781896164406
071120,36.0574079328105,-35.0574079328105
071140,30.612808084101495,-29.612808084101495
071151,40.940333730866634,-39.940333730866634
071159,28.738623807898225,-27.738623807898225
071190,33.62422613875619,-32.62422613875619
071220,34.90633136017686,-33.90633136017686
071231,34.578450137585854,-33.578450137585854
071232,36.7907761118761,-35.7907761118761
071233,39.599999999999994,-38.599999999999994
071234,38.732380083562944,-37.732380083562944
071239,35.491151292626604,-34.491151292626604
071290,35.95120683610791,-34.95120683610791
071310,33.022512138419486,-32.022512138419486
071320,35.71067905204171,-34.71067905204171
071331,35.70760288561502,-34.70760288561502
071332,33.30427550090507,-32.30427550090507
071333,38.014535574645855,-37.014535574645855
071334,40.23864302762086,-39.23864302762086
071335,42.25446950780237,-41.25446950780237
071339,39.285063435111866,-38.285063435111866
071340,34.36516576872846,-33.36516576872846
071350,34.6654033897835,-33.6654033897835
071360,44.42003678601156,-43.42003678601156
071390,37.52168094907854,-36.52168094907854
071410,35.76655432495406,-34.76655432495406
071420,37.28293780129348,-36.28293780129348
071430,36.109016703286215,-35.109016703286215
071440,35.78060306740842,-34.78060306740842
071450,38.51079667453591,-37.51079667453591
071490,36.40393963320318,-35.40393963320318
080111,40.31115365460465,-39.31115365460465
080112,38.623967631261266,-37.623967631261266
080119,35.80181154195172,-34.80181154195172
080121,43.833084036603736,-42.833084036603736
080122,44.69985487962159,-43.69985487962159
080131,36.17612868035097,-35.17612868035097
080132,38.94295957267242,-37.94295957267242
080211,35.419956545674026,-34.419956545674026
080212,35.73059512971295,-34.73059512971295
080221,36.790163149794154,-35.790163149794154
080222,37.78922619597399,-36.78922619597399
080231,37.45153202391319,-36.45153202391319
080232,29.996903738143455,-28.996903738143455
080241,35.19302976502822,-34.19302976502822
080242,35.51156668962345,-34.51156668962345
080251,38.880862503495756,-37.880862503495756
080252,37.78845879492347,-36.78845879492347
080261,44.23006138971485,-43.23006138971485
080262,42.082361942604024,-41.082361942604024
080270,39.358778152913274,-38.358778152913274
080280,36.58075496140994,-35.58075496140994
080291,33.666907801662916,-32.666907801662916
080292,33.06315157271814,-32.06315157271814
080299,46.25000296091579,-45.25000296091579
080310,47.31878897255639,-46.31878897255639
080390,47.13035696819361,-46.13035696819361
080410,34.22654765202694,-33.22654765202694
080420,36.924144737528934,-35.924144737528934
080430,47.54055930276223,-46.54055930276223
080440,41.791586793181885,-40.791586793181885
080450,40.15587564844934,-39.15587564844934
080510,39.45973732807812,-38.45973732807812
080521,39.54848417270288,-38.54848417270288
080522,37.25315026527068,-36.25315026527068
080529,35.863673648409886,-34.863673648409886
080540,42.7433630389789,-41.7433630389789
080550,40.05635224417341,-39.05635224417341
080590,38.33008091155486,-37.33008091155486
080610,40.87654748548953,-39.87654748548953
080620,41.36360734452078,-40.36360734452078
080711,39.634377657517305,-38.634377657517305
080719,46.67231996024756,-45.67231996024756
080720,44.626502298391934,-43.626502298391934
080810,36.785565720449206,-35.785565720449206
080830,40.033406385348556,-39.033406385348556
080840,36.53494581099565,-35.53494581099565
080910,32.326931084589056,-31.326931084589056
080921,33.24378090832008,-32.24378090832008
080929,42.842282681974,-41.842282681974
080930,35.798403236138455,-34.798403236138455
080940,35.46326792623468,-34.46326792623468
081010,35.17491008382566,-34.17491008382566
081020,38.55482426911962,-37.55482426911962
081030,38.88034079752589,-37.88034079752589
081040,42.49729171499916,-41.49729171499916
081050,36.94648236441522,-35.94648236441522
081060,36.52487872478259,-35.52487872478259
081070,41.406526871663154,-40.406526871663154
081090,41.585428116409524,-40.585428116409524
081110,36.36600439154676,-35.36600439154676
081120,35.14182643763562,-34.14182643763562
081190,37.744230075210965,-36.744230075210965
081210,36.48876579104411,-35.48876579104411
081290,41.87364261953393,-40.87364261953393
081310,34.545549745351096,-33.545549745351096
081320,35.36367155288201,-34.36367155288201
081330,32.129106330768934,-31.129106330768934
081340,35.94997499474313,-34.94997499474313
081350,34.06360774867376,-33.06360774867376
081400,41.51850119512098,-40.51850119512098
090111,41.15771080700029,-40.15771080700029
090112,41.99030905343072,-40.99030905343072
090121,34.35453425534455,-33.35453425534455
090122,43.571840149559684,-42.571840149559684
090190,37.167626631549375,-36.167626631549375
090210,37.937631778234476,-36.937631778234476
090220,43.27663396521964,-42.27663396521964
090230,38.49633537281545,-37.49633537281545
090240,40.757748987838774,-39.757748987838774
090300,46.271792924625274,-45.271792924625274
090411,40.21473104354518,-39.21473104354518
090412,44.520270883261844,-43.520270883261844
090421,40.65213129034259,-39.65213129034259
090422,39.15013210851111,-38.15013210851111
090510,43.35394821458413,-42.35394821458413
090520,43.03471451996504,-42.03471451996504
090611,39.45810687508353,-38.45810687508353
090619,38.954634130136746,-37.954634130136746
090620,38.88150950568181,-37.88150950568181
090710,44.793636720836915,-43.793636720836915
090720,44.501864542819575,-43.501864542819575
090811,39.12386394303745,-38.12386394303745
090812,37.35709199595307,-36.35709199595307
090821,38.691957903228655,-37.691957903228655
090822,37.34101080863046,-36.34101080863046
090831,45.47629786248904,-44.47629786248904
090832,42.72703956765279,-41.72703956765279
090921,37.9506117927734,-36.9506117927734
090922,34.80343381072312,-33.80343381072312
090931,35.49537471498348,-34.49537471498348
090932,34.19901285114213,-33.19901285114213
090961,33.55725799098242,-32.55725799098242
090962,32.63287824497463,-31.632878244974627
091011,38.11716748339225,-37.11716748339225
091012,35.47929987569906,-34.47929987569906
091020,39.690197958275036,-38.690197958275036
091030,34.92223820347969,-33.92223820347969
091091,33.28536818618711,-32.28536818618711
091099,36.70098017492667,-35.70098017492667
100111,32.680525856270364,-31.680525856270364
100119,33.727212958607986,-32.727212958607986
100191,32.59166442382626,-31.59166442382626
100199,34.41024025972898,-33.41024025972898
100210,31.46321802004228,-30.46321802004228
100290,32.958389961997355,-31.958389961997355
100310,33.1529520014024,-32.1529520014024
100390,34.99071718952608,-33.99071718952608
100410,35.668771232537175,-34.668771232537175
100490,32.47001481500517,-31.47001481500517
100510,40.75400795133688,-39.75400795133688
100590,36.99721563092015,-35.99721563092015
100610,42.206819992324014,-41.206819992324014
100620,38.552643992154714,-37.552643992154714
100630,36.17890260458985,-35.17890260458985
100640,35.29338363415952,-34.29338363415952
100710,41.2276205506163,-40.2276205506163
100790,38.474869788183646,-37.474869788183646
100810,33.60495587935014,-32.60495587935014
100821,37.33029493883279,-36.33029493883279
100829,33.12639196749055,-32.12639196749055
100830,36.71055954650567,-35.71055954650567
100840,40.62465230944259,-39.62465230944259
100850,44.22861509438391,-43.22861509438391
100860,32.723471467927936,-31.723471467927936
100890,40.696948901033764,-39.696948901033764
110100,37.9539949996886,-36.9539949996886
110220,46.27127959417767,-45.27127959417767
110290,39.58494033795887,-38.58494033795887
110311,34.418487786240696,-33.418487786240696
110313,46.52540918414805,-45.52540918414805
110319,33.09076242158915,-32.09076242158915
110320,33.738590574098815,-32.738590574098815
110412,38.27001451656633,-37.27001451656633
110419,39.94808188013633,-38.94808188013633
110422,38.357220072969646,-37.357220072969646
110423,41.92987088600652,-40.92987088600652
110429,36.366809111153636,-35.366809111153636
110430,33.60339085509815,-32.60339085509815
110510,31.481694741008415,-30.481694741008415
110520,30.38242072861243,-29.38242072861243
110610,35.260287826052185,-34.260287826052185
110620,39.96188220590921,-38.96188220590921
110630,38.21392293616627,-37.21392293616627
110710,38.465979457752866,-37.465979457752866
110720,37.31027875329277,-36.31027875329277
110811,33.76703387692732,-32.76703387692732
110812,35.856910716198726,-34.856910716198726
110813,29.404564950301552,-28.404564950301552
110814,37.59850649601589,-36.59850649601589
110819,32.34303735440335,-31.34303735440335
110820,38.141287340007835,-37.141287340007835
110900,32.006520486072546,-31.006520486072546
120110,43.33152061587708,-42.33152061587708
120190,44.4169922334602,-43.4169922334602
120230,35.94676116157856,-34.94676116157856
120241,36.867976562553025,-35.867976562553025
120242,38.17175202242639,-37.17175202242639
120300,28.93771936650125,-27.93771936650125
120400,30.021069534301766,-29.021069534301766
120510,31.142725110741047,-30.142725110741047
120590,31.660663880501616,-30.660663880501616
120600,28.67355552599076,-27.67355552599076
120710,47.56137838238641,-46.56137838238641
120721,41.68945738266586,-40.68945738266586
120729,41.53152884357226,-40.53152884357226
120730,35.58119221413225,-34.58119221413225
120740,37.79536951399264,-36.79536951399264
120750,30.074217120935042,-29.074217120935042
120760,32.3546065112958,-31.3546065112958
120770,34.5529751588064,-33.5529751588064
120791,33.32332817802312,-32.32332817802312
120799,41.717875625021286,-40.717875625021286
120810,38.53520291782263,-37.53520291782263
120890,38.63079886230752,-37.63079886230752
120910,30.666904541070224,-29.666904541070224
120921,39.239488308129225,-38.239488308129225
120922,33.742714498088596,-32.742714498088596
120923,32.434518627327456,-31.434518627327456
120924,29.62311491934502,-28.62311491934502
120925,32.67357657442063,-31.67357657442063
120929,36.692615209005226,-35.692615209005226
120930,43.44428688934028,-42.44428688934028
120991,39.31255406444852,-38.31255406444852
120999,40.41019402315976,-39.41019402315976
121010,27.307587111682214,-26.307587111682214
121020,31.357581819647166,-30.357581819647166
121120,33.73996440631738,-32.73996440631738
121130,41.0155759959473,-40.0155759959473
121140,34.65740324300255,-33.65740324300255
121150,33.077521881213386,-32.077521881213386
121160,45.73159137300161,-44.73159137300161
121190,34.83211667797954,-33.83211667797954
121221,47.87175366532682,-46.87175366532682
121229,46.831927699762986,-45.831927699762986
121291,30.638074489333256,-29.638074489333256
121292,35.22755733499248,-34.22755733499248
121293,37.19426828821019,-36.19426828821019
121294,30.94049581066196,-29.94049581066196
121299,34.29719303883208,-33.29719303883208
121300,34.696857647595,-33.696857647595
121410,43.10181642565331,-42.10181642565331
121490,35.5429413357052,-34.5429413357052
130120,35.74945577973607,-34.74945577973607
130190,39.12146437129928,-38.12146437129928
130211,38.294997696211674,-37.294997696211674
130212,35.76376007760009,-34.76376007760009
130213,37.13630041409706,-36.13630041409706
130214,35.4864175868281,-34.4864175868281
130219,39.67620727523093,-38.67620727523093
130220,34.936184822754015,-33.936184822754015
130231,40.187149750452654,-39.187149750452654
130232,33.983748953371176,-32.983748953371176
130239,41.125438441616154,-40.125438441616154
140110,39.08206777523487,-38.08206777523487
140120,41.33586324992441,-40.33586324992441
140190,40.1154591334811,-39.1154591334811
140420,40.62359086071809,-39.62359086071809
140490,38.20533688078247,-37.20533688078247
150110,31.66152299314909,-30.66152299314909
150120,30.579996139187823,-29.579996139187823
150190,34.892353367689466,-33.892353367689466
150210,42.01172857314132,-41.01172857314132
150290,39.54996041682614,-38.54996041682614
150300,33.72017497159585,-32.72017497159585
150410,32.03640690151082,-31.036406901510823
150420,35.54323278421846,-34.54323278421846
150430,33.60888795167717,-32.60888795167717
