hs_product_code,no_sh4,dcr,eci,rca,distancia,pci,cog,proporcao_importacao_origem_brasil,dcr_bloco,import_value_total,export_value,import_value,dcr_bloco_normalized,export_value_normalized,import_value_normalized,pci_normalized,density_normalized,cog_normalized,rca_normalized,rcd_normalized,import_value_total_normalized,pci_mean,pci_gt_mean
010410,Ovinos vivos,0.0005928751727713251,0.3911263815,0.0,0.1240189308,-1.4137100525,-0.0425080607,0.0,0.011880117463692635,1607019890.0,0.0,10823.0,0.0007495747333072234,0.0,4.6841184056720275e-07,-0.3272226537005935,0.37335917253963724,-0.0709335200722053,0.0,1.1066515479388253e-05,0.0011264329015790236,-0.10594804557451576,0
010410,Ovinos vivos,0.0005928751727713251,0.3911263815,0.0,0.1240189308,-1.4137100525,-0.0425080607,0.0,0.011880117463692635,1607019890.0,0.0,10823.0,0.0007495747333072234,0.0,4.6841184056720275e-07,-0.3272226537005935,0.37335917253963724,-0.0709335200722053,0.0,1.1066515479388253e-05,0.0011264329015790236,-0.10594804557451576,0
010511,"Galos e galinhas vivos, das espécies domésticas, de peso não superior a 185 g",0.005262729208611944,0.3911263815,4.4725735123,0.1315354677,-0.1825566896,0.1193375436,0.949,4.4951734341927185,1579040348.0,101463608.0,94399.0,0.2836224842390917,0.0021332317578512438,4.08552243718963e-06,-0.042255259001709296,0.3959877178693285,0.199139455080299,0.09288325678374275,9.823328235975275e-05,0.0011068207755088775,-0.10594804557451576,0
010511,"Galos e galinhas vivos, das espécies domésticas, de peso não superior a 185 g",0.005262729208611944,0.3911263815,4.4725735123,0.1315354677,-0.1825566896,0.1193375436,0.949,4.4951734341927185,1579040348.0,101463608.0,94399.0,0.2836224842390917,0.0021332317578512438,4.08552243718963e-06,-0.042255259001709296,0.3959877178693285,0.199139455080299,0.09288325678374275,9.823328235975275e-05,0.0011068207755088775,-0.10594804557451576,0
010594,"Galos e galinhas vivos, das espécies domésticas, de peso superior a 185g",0.0,0.3911263815,0.0,0.1045969929,0.2358274819,0.0774389717,0.0,0.00018405242378410387,1403990663.0,0.0,0.0,1.161276787827618e-05,0.0,0.0,0.05458551723982078,0.31488940008889604,0.12922299354514866,0.0,0.0,0.000984120536499985,-0.10594804557451576,1
010594,"Galos e galinhas vivos, das espécies domésticas, de peso superior a 185g",0.0,0.3911263815,0.0,0.1045969929,0.2358274819,0.0774389717,0.0,0.00018405242378410387,1403990663.0,0.0,0.0,1.161276787827618e-05,0.0,0.0,0.05458551723982078,0.31488940008889604,0.12922299354514866,0.0,0.0,0.000984120536499985,-0.10594804557451576,1
020110,"Carcaças e meias carcaças de bovino, frescas ou refrigeradas",0.0,0.3911263815,0.0022475052,0.1084819284,-0.4419030356,0.1127729197,0.0,0.0036581553160284818,2445816348.0,78974.0,0.0,0.00023081091612002884,1.6603967487982895e-06,0.0,-0.10228454111341184,0.32658500409300556,0.1881850178862934,4.667460513288366e-05,0.0,0.0017143832647939727,-0.10594804557451576,0
020110,"Carcaças e meias carcaças de bovino, frescas ou refrigeradas",0.0,0.3911263815,0.0022475052,0.1084819284,-0.4419030356,0.1127729197,0.0,0.0036581553160284818,2445816348.0,78974.0,0.0,0.00023081091612002884,1.6603967487982895e-06,0.0,-0.10228454111341184,0.32658500409300556,0.1881850178862934,4.667460513288366e-05,0.0,0.0017143832647939727,-0.10594804557451576,0
020120,"Outras peças de bovino, não desossadas, frescas ou refrigeradas",0.0005092284317321921,0.3911263815,0.0171315677,0.1120380835,-0.0388439202,0.1192015288,0.343,0.03660295496659788,5528268058.0,1360648.0,31979.0,0.002309459505867202,2.8607079740913402e-05,1.3840286657579762e-06,-0.008990960080888361,0.3372908142221041,0.1989124861622388,0.0003557763326664445,9.505178461035852e-06,0.0038750130399939067,-0.10594804557451576,1
020120,"Outras peças de bovino, não desossadas, frescas ou refrigeradas",0.0005092284317321921,0.3911263815,0.0171315677,0.1120380835,-0.0388439202,0.1192015288,0.343,0.03660295496659788,5528268058.0,1360648.0,31979.0,0.002309459505867202,2.8607079740913402e-05,1.3840286657579762e-06,-0.008990960080888361,0.3372908142221041,0.1989124861622388,0.0003557763326664445,9.505178461035852e-06,0.0038750130399939067,-0.10594804557451576,1
020130,"Carnes de bovino, desossadas, frescas ou refrigeradas",0.7830473756967721,0.3911263815,2.9369537996,0.1653204518,-0.4690844321,0.1770634227,0.9,1.6010244083464844,20768190344.0,876305136.0,184735277.0,0.10101646280622331,0.018423964833611604,0.007995213075603995,-0.10857604953007002,0.49769746190979886,0.295467062983276,0.06099258808827331,0.014616240150074634,0.01455736363644969,-0.10594804557451576,0
020130,"Carnes de bovino, desossadas, frescas ou refrigeradas",0.7830473756967721,0.3911263815,2.9369537996,0.1653204518,-0.4690844321,0.1770634227,0.9,1.6010244083464844,20768190344.0,876305136.0,184735277.0,0.10101646280622331,0.018423964833611604,0.007995213075603995,-0.10857604953007002,0.49769746190979886,0.295467062983276,0.06099258808827331,0.014616240150074634,0.01455736363644969,-0.10594804557451576,0
020220,"Outras peças de bovino, não desossadas, congeladas",0.06791325742508715,0.3911263815,0.4985511975,0.142502408,-0.9338385311,0.1190643599,0.202,0.33539074704457056,3137779124.0,22474587.0,2420695.0,0.021161443103400335,0.00047251919853856083,0.00010476597989483737,-0.21614978384997108,0.4290037076806163,0.19868359138884276,0.010353560152759065,0.0012676582678227408,0.0021994112612765526,-0.10594804557451576,0
020220,"Outras peças de bovino, não desossadas, congeladas",0.06791325742508715,0.3911263815,0.4985511975,0.142502408,-0.9338385311,0.1190643599,0.202,0.33539074704457056,3137779124.0,22474587.0,2420695.0,0.021161443103400335,0.00047251919853856083,0.00010476597989483737,-0.21614978384997108,0.4290037076806163,0.19868359138884276,0.010353560152759065,0.0012676582678227408,0.0021994112612765526,-0.10594804557451576,0
020230,"Carnes de bovino, desossadas, congeladas",0.50870186986354,0.3911263815,21.6772774314,0.2070335609,-1.2226800306,0.1839065821,0.661,0.4031455440005285,35081131794.0,10925414403.0,202721622.0,0.025436424728267307,0.22970246605231096,0.008773649457986579,-0.2830061252886613,0.6232748378569201,0.3068862944575832,0.45017843094047816,0.009495349739345491,0.024589951451933528,-0.10594804557451576,0
020230,"Carnes de bovino, desossadas, congeladas",0.50870186986354,0.3911263815,21.6772774314,0.2070335609,-1.2226800306,0.1839065821,0.661,0.4031455440005285,35081131794.0,10925414403.0,202721622.0,0.025436424728267307,0.22970246605231096,0.008773649457986579,-0.2830061252886613,0.6232748378569201,0.3068862944575832,0.45017843094047816,0.009495349739345491,0.024589951451933528,-0.10594804557451576,0
020311,"Carcaças e meias-carcaças de suíno, frescas ou refrigeradas ",0.0009486836655547871,0.3911263815,0.0035240093,0.1046625182,0.8628335065,0.1025531316,0.0,0.041709482606728014,2312681106.0,117088.0,24923.0,0.002631655317960356,2.4617283475991353e-06,1.0786499401696751e-06,0.1997146934050809,0.31508666410037073,0.17113118074605813,7.318414327233136e-05,1.7707981295337883e-05,0.001621062754026377,-0.10594804557451576,1
020311,"Carcaças e meias-carcaças de suíno, frescas ou refrigeradas ",0.0009486836655547871,0.3911263815,0.0035240093,0.1046625182,0.8628335065,0.1025531316,0.0,0.041709482606728014,2312681106.0,117088.0,24923.0,0.002631655317960356,2.4617283475991353e-06,1.0786499401696751e-06,0.1997146934050809,0.31508666410037073,0.17113118074605813,7.318414327233136e-05,1.7707981295337883e-05,0.001621062754026377,-0.10594804557451576,1
020312,"Pernas, pás e pedaços de suíno, não desossados, frescos ou refrigerados ",0.0025015807671289695,0.3911263815,0.0108451396,0.1014224258,1.1480588181,0.2319827944,0.228,0.041234175143556706,4147768971.0,646263.0,117867.0,0.0026016658447051964,1.3587420974860447e-05,5.101200998996072e-06,0.26573401837152816,0.3053323611918347,0.38711143091452943,0.0002252242212569741,4.6694116322948903e-05,0.0029073588112733134,-0.10594804557451576,1
020312,"Pernas, pás e pedaços de suíno, não desossados, frescos ou refrigerados ",0.0025015807671289695,0.3911263815,0.0108451396,0.1014224258,1.1480588181,0.2319827944,0.228,0.041234175143556706,4147768971.0,646263.0,117867.0,0.0026016658447051964,1.3587420974860447e-05,5.101200998996072e-06,0.26573401837152816,0.3053323611918347,0.38711143091452943,0.0002252242212569741,4.6694116322948903e-05,0.0029073588112733134,-0.10594804557451576,1
020319,"Outras carnes de suíno, frescas ou refrigeradas",0.0,0.3911263815,0.0677667046,0.1046554624,1.0221457804,0.1884423801,0.728,0.08247994616051373,10318830803.0,10046307.0,0.0,0.0052040633297951,0.0002112195846763428,0.0,0.23658971239532312,0.31506542260415227,0.314455214638326,0.0014073311947673229,0.0,0.007232935071093797,-0.10594804557451576,1
020319,"Outras carnes de suíno, frescas ou refrigeradas",0.0,0.3911263815,0.0677667046,0.1046554624,1.0221457804,0.1884423801,0.728,0.08247994616051373,10318830803.0,10046307.0,0.0,0.0052040633297951,0.0002112195846763428,0.0,0.23658971239532312,0.31506542260415227,0.314455214638326,0.0014073311947673229,0.0,0.007232935071093797,-0.10594804557451576,1
020322,"Pernas, pás e pedaços de suínos, não desossados, congelados ",0.002612784212421085,0.3911263815,1.904307354,0.1382561671,0.3991250617,0.108668632,0.103,1.7552231186850764,1578965602.0,43198562.99999999,46864.0,0.110745613846321,0.0009082325013036958,2.028241014168104e-06,0.09238299014492375,0.41622039324143095,0.1813361621832607,0.039547313972664665,4.876982248371466e-05,0.001106768382657871,-0.10594804557451576,1
020322,"Pernas, pás e pedaços de suínos, não desossados, congelados ",0.002612784212421085,0.3911263815,1.904307354,0.1382561671,0.3991250617,0.108668632,0.103,1.7552231186850764,1578965602.0,43198562.99999999,46864.0,0.110745613846321,0.0009082325013036958,2.028241014168104e-06,0.09238299014492375,0.41622039324143095,0.1813361621832607,0.039547313972664665,4.876982248371466e-05,0.001106768382657871,-0.10594804557451576,1
020329,"Outras carnes de suíno, congeladas",0.1008865924023829,0.3911263815,10.7827403367,0.1375661113,0.7001523753,0.1224935645,0.483,2.8477708691673125,15302109374.0,2370500414.0,17536701.0,0.17967979662657949,0.049838822655944984,0.0007589761057827501,0.16205990601487916,0.41414297924638804,0.20440593085387976,0.22392835730297286,0.0018831333942774646,0.010725940338196061,-0.10594804557451576,1
020329,"Outras carnes de suíno, congeladas",0.1008865924023829,0.3911263815,10.7827403367,0.1375661113,0.7001523753,0.1224935645,0.483,2.8477708691673125,15302109374.0,2370500414.0,17536701.0,0.17967979662657949,0.049838822655944984,0.0007589761057827501,0.16205990601487916,0.41414297924638804,0.20440593085387976,0.22392835730297286,0.0018831333942774646,0.010725940338196061,-0.10594804557451576,1
020410,"Carcaças e meias-carcaças de cordeiro, frescas ou refrigeradas ",0.0,0.3911263815,0.0135979914,0.1208215509,-1.3161106755,0.0213932475,0.0,0.002980939662525066,1147188112.0,224114.0,0.0,0.00018808206731717216,4.711907171476434e-06,0.0,-0.30463193427762003,0.3637334556748143,0.03569907273965348,0.0002823935086759078,0.0,0.0008041160172928052,-0.10594804557451576,0
020410,"Carcaças e meias-carcaças de cordeiro, frescas ou refrigeradas ",0.0,0.3911263815,0.0135979914,0.1208215509,-1.3161106755,0.0213932475,0.0,0.002980939662525066,1147188112.0,224114.0,0.0,0.00018808206731717216,4.711907171476434e-06,0.0,-0.30463193427762003,0.3637334556748143,0.03569907273965348,0.0002823935086759078,0.0,0.0008041160172928052,-0.10594804557451576,0
020422,"Outras carnes de ovino, não desossadas, frescas ou refrigeradas",0.0,0.3911263815,0.0012030462,0.1137163181,-0.6749753548,0.2536079328,0.302,0.0016098668547923748,1347727771.0,23294.0,0.0,0.00010157437601345532,4.897470289779846e-07,0.0,-0.156232338016961,0.3423431419396673,0.4231974617402221,2.4984016206777267e-05,0.0,0.0009446833315959517,-0.10594804557451576,0
020422,"Outras carnes de ovino, não desossadas, frescas ou refrigeradas",0.0,0.3911263815,0.0012030462,0.1137163181,-0.6749753548,0.2536079328,0.302,0.0016098668547923748,1347727771.0,23294.0,0.0,0.00010157437601345532,4.897470289779846e-07,0.0,-0.156232338016961,0.3423431419396673,0.4231974617402221,2.4984016206777267e-05,0.0,0.0009446833315959517,-0.10594804557451576,0
020423,"Carnes de ovino, desossadas, frescas ou refrigeradas",0.0,0.3911263815,0.0007436913,0.0998109897,0.5111187619,0.251017592,0.0,0.0,590671334.0,6311.0,0.0,0.0,1.3268624967287975e-07,0.0,0.11830547383412614,0.3004811304562082,0.4188749405970581,1.5444457155543364e-05,0.0,0.00041402824493800915,-0.10594804557451576,1
020423,"Carnes de ovino, desossadas, frescas ou refrigeradas",0.0,0.3911263815,0.0007436913,0.0998109897,0.5111187619,0.251017592,0.0,0.0,590671334.0,6311.0,0.0,0.0,1.3268624967287975e-07,0.0,0.11830547383412614,0.3004811304562082,0.4188749405970581,1.5444457155543364e-05,0.0,0.00041402824493800915,-0.10594804557451576,1
020442,"Outras carnes de ovino, não desossadas, congeladas",0.6707686690907712,0.3911263815,0.0081132832,0.1691620738,-1.8349823726,-0.0574703034,0.006,0.009704602798960201,3723449893.0,434012.0,28371442.999999996,0.0006123108695780593,9.124928631441274e-06,0.0012278961318652386,-0.42473193169572043,0.5092626705588165,-0.09590112681333467,0.00016849095151871452,0.012520463329377417,0.0026099343841077755,-0.10594804557451576,0
020442,"Outras carnes de ovino, não desossadas, congeladas",0.6707686690907712,0.3911263815,0.0081132832,0.1691620738,-1.8349823726,-0.0574703034,0.006,0.009704602798960201,3723449893.0,434012.0,28371442.999999996,0.0006123108695780593,9.124928631441274e-06,0.0012278961318652386,-0.42473193169572043,0.5092626705588165,-0.09590112681333467,0.00016849095151871452,0.012520463329377417,0.0026099343841077755,-0.10594804557451576,0
020443,"Carnes de ovino, desossadas, congeladas",0.21035813890916502,0.3911263815,0.0046551399,0.1180243493,-0.4291107858,0.0739256565,0.0,0.02847951616800629,1182352224.0,79075.0,2825331.0,0.0017969120087905873,1.662520233383452e-06,0.00012227834185730163,-0.09932359879079446,0.3553124761673652,0.12336029809032675,9.667466694663555e-05,0.003926512202512946,0.0008287641333230366,-0.10594804557451576,0
020443,"Carnes de ovino, desossadas, congeladas",0.21035813890916502,0.3911263815,0.0046551399,0.1180243493,-0.4291107858,0.0739256565,0.0,0.02847951616800629,1182352224.0,79075.0,2825331.0,0.0017969120087905873,1.662520233383452e-06,0.00012227834185730163,-0.09932359879079446,0.3553124761673652,0.12336029809032675,9.667466694663555e-05,0.003926512202512946,0.0008287641333230366,-0.10594804557451576,0
020610,"Miudezas comestíveis de bovino, frescas ou refrigeradas",0.0,0.3911263815,0.0257106197,0.1178807272,-0.1402196121,0.1254859064,0.048,0.3837332018807081,989485215.0,365495.0,0.0,0.024211605090599334,7.684386123306795e-06,0.0,-0.032455759574666995,0.3548801016252811,0.2093992742511369,0.0005339400425944464,0.0,0.0006935749263202921,-0.10594804557451576,0
020610,"Miudezas comestíveis de bovino, frescas ou refrigeradas",0.0,0.3911263815,0.0257106197,0.1178807272,-0.1402196121,0.1254859064,0.048,0.3837332018807081,989485215.0,365495.0,0.0,0.024211605090599334,7.684386123306795e-06,0.0,-0.032455759574666995,0.3548801016252811,0.2093992742511369,0.0005339400425944464,0.0,0.0006935749263202921,-0.10594804557451576,0
020621,"Línguas de bovino, congeladas",0.0,0.3911263815,4.0779532564,0.1735269706,-0.822495297,0.193151063,0.93,0.15694555249962944,538037630.0,31522052.0,0.0,0.009902462750742734,0.000662738529848439,0.0,-0.1903778594943519,0.522403198758475,0.3223126291498471,0.0846880612302152,0.0,0.00037713490199527095,-0.10594804557451576,0
020621,"Línguas de bovino, congeladas",0.0,0.3911263815,4.0779532564,0.1735269706,-0.822495297,0.193151063,0.93,0.15694555249962944,538037630.0,31522052.0,0.0,0.009902462750742734,0.000662738529848439,0.0,-0.1903778594943519,0.522403198758475,0.3223126291498471,0.0846880612302152,0.0,0.00037713490199527095,-0.10594804557451576,0
020629,"Outras miudezas comestíveis de bovino, congeladas",0.13163578366112666,0.3911263815,6.3444636864,0.1785525954,-1.336147217,0.1201029386,0.488,0.630666542202925,2709797469.0,246996805.0,4052042.0,0.0397918376331112,0.005193008990117825,0.00017536953259499302,-0.30926966764382036,0.5375328495683874,0.2004166754639536,0.13175735359483903,0.002457093001074506,0.0018994195682899508,-0.10594804557451576,0
020629,"Outras miudezas comestíveis de bovino, congeladas",0.13163578366112666,0.3911263815,6.3444636864,0.1785525954,-1.336147217,0.1201029386,0.488,0.630666542202925,2709797469.0,246996805.0,4052042.0,0.0397918376331112,0.005193008990117825,0.00017536953259499302,-0.30926966764382036,0.5375328495683874,0.2004166754639536,0.13175735359483903,0.002457093001074506,0.0018994195682899508,-0.10594804557451576,0
020630,"Miudezas comestíveis de suíno, frescas ou refrigeradas",0.0,0.3911263815,0.0269318359,0.1029532127,1.1515566698,0.2032060264,0.0,0.019976708907062907,707963521.0,273928.0,0.0,0.0012604282993943909,5.759226588558485e-06,0.0,0.2665436443011882,0.30994079739291924,0.339091422075566,0.000559301400564555,0.0,0.0004962436421195335,-0.10594804557451576,1
020630,"Miudezas comestíveis de suíno, frescas ou refrigeradas",0.0,0.3911263815,0.0269318359,0.1029532127,1.1515566698,0.2032060264,0.0,0.019976708907062907,707963521.0,273928.0,0.0,0.0012604282993943909,5.759226588558485e-06,0.0,0.2665436443011882,0.30994079739291924,0.339091422075566,0.000559301400564555,0.0,0.0004962436421195335,-0.10594804557451576,1
020649,"Outras miudezas comestíveis de suíno, congeladas",0.04535230734446406,0.3911263815,2.063849671,0.1346767843,0.6753564176,0.1428557558,0.094,0.17619448125166404,3664518489.0,108656213.0,1887902.0,0.01111697183955029,0.0022844533998776107,8.170707295856076e-05,0.15632054024797862,0.40544465608751407,0.23838447237065694,0.04286057645052694,0.0008465390933937242,0.002568626698487378,-0.10594804557451576,1
020649,"Outras miudezas comestíveis de suíno, congeladas",0.04535230734446406,0.3911263815,2.063849671,0.1346767843,0.6753564176,0.1428557558,0.094,0.17619448125166404,3664518489.0,108656213.0,1887902.0,0.01111697183955029,0.0022844533998776107,8.170707295856076e-05,0.15632054024797862,0.40544465608751407,0.23838447237065694,0.04286057645052694,0.0008465390933937242,0.002568626698487378,-0.10594804557451576,1
020711,"Carnes de galos e galinhas da espécie doméstica, não cortadas em pedaços, frescas ou refrigeradas",9.852070948930653e-06,0.3911263815,0.0379236839,0.1031977793,0.272759835,0.0499791238,0.0,0.011054847205526429,1215201328.0,662092.0,136.0,0.0006975043951509001,1.3920219365935082e-05,5.885984506803989e-09,0.06313401879954167,0.31067706549987534,0.08340053916547016,0.0007875723585497365,1.8389721929277863e-07,0.0008517895555740276,-0.10594804557451576,1
020711,"Carnes de galos e galinhas da espécie doméstica, não cortadas em pedaços, frescas ou refrigeradas",9.852070948930653e-06,0.3911263815,0.0379236839,0.1031977793,0.272759835,0.0499791238,0.0,0.011054847205526429,1215201328.0,662092.0,136.0,0.0006975043951509001,1.3920219365935082e-05,5.885984506803989e-09,0.06313401879954167,0.31067706549987534,0.08340053916547016,0.0007875723585497365,1.8389721929277863e-07,0.0008517895555740276,-0.10594804557451576,1
020712,"Carnes de galos e galinhas da espécie doméstica não cortadas em pedaços, congeladas",0.2175299180175725,0.3911263815,35.4685721542,0.1796818662,-1.3695231111,0.0854462679,0.893,0.5064410891745655,3840065064.0,1956779434.0,9489006.0,0.03195384603847602,0.04114050460061485,0.00041067751691889774,-0.31699497780747,0.5409325209632416,0.14258482883882023,0.7365863268856854,0.004060379512467847,0.002691675230163927,-0.10594804557451576,0
020712,"Carnes de galos e galinhas da espécie doméstica não cortadas em pedaços, congeladas",0.2175299180175725,0.3911263815,35.4685721542,0.1796818662,-1.3695231111,0.0854462679,0.893,0.5064410891745655,3840065064.0,1956779434.0,9489006.0,0.03195384603847602,0.04114050460061485,0.00041067751691889774,-0.31699497780747,0.5409325209632416,0.14258482883882023,0.7365863268856854,0.004060379512467847,0.002691675230163927,-0.10594804557451576,0
020713,"Pedaços e miudezas comestíveis, de galos e galinhas da espécie doméstica, frescos ou refrigerados",0.0025755892759560064,0.3911263815,0.0817056191,0.1082585909,0.4784504291,0.1393868456,0.24,0.0019705210952105636,7393343128.0,8678654.0,216312.0,0.00012432981651341445,0.0001824652276134585,9.361831475263121e-06,0.1107439384741092,0.3259126462226451,0.23259587587276076,0.0016968047542805674,4.80755476025089e-05,0.005182328485083264,-0.10594804557451576,1
020713,"Pedaços e miudezas comestíveis, de galos e galinhas da espécie doméstica, frescos ou refrigerados",0.0025755892759560064,0.3911263815,0.0817056191,0.1082585909,0.4784504291,0.1393868456,0.24,0.0019705210952105636,7393343128.0,8678654.0,216312.0,0.00012432981651341445,0.0001824652276134585,9.361831475263121e-06,0.1107439384741092,0.3259126462226451,0.23259587587276076,0.0016968047542805674,4.80755476025089e-05,0.005182328485083264,-0.10594804557451576,1
020714,"Pedaços e miudezas comestíveis de galos e galinhas da espécie doméstica, congelados",0.20876001730461216,0.3911263815,25.7200548406,0.1541003124,-0.5543668728,0.0789555341,0.607,1.824557739706903,18313860973.0,6767237055.0,43430054.99999999,0.11512027430066629,0.14227845119240903,0.0018796222857326843,-0.12831584448347508,0.4639192158376808,0.1317536926095064,0.5341359849494978,0.0038966819139682938,0.01283701320892253,-0.10594804557451576,0
020714,"Pedaços e miudezas comestíveis de galos e galinhas da espécie doméstica, congelados",0.20876001730461216,0.3911263815,25.7200548406,0.1541003124,-0.5543668728,0.0789555341,0.607,1.824557739706903,18313860973.0,6767237055.0,43430054.99999999,0.11512027430066629,0.14227845119240903,0.0018796222857326843,-0.12831584448347508,0.4639192158376808,0.1317536926095064,0.5341359849494978,0.0038966819139682938,0.01283701320892253,-0.10594804557451576,0
020726,"Carnes de peruas e de perus, da espécie doméstica, em pedaços e miudezas comestíveis, frescas ou refrigeradas",4.6246104609312516e-05,0.3911263815,0.0022132677,0.0989100554,1.0125752743,0.1882621484,0.0,0.0010322267417939165,1503795538.0,47817.0,790.0,6.512823522641032e-05,1.0053332911754225e-06,3.419064529687611e-08,0.23437448700468402,0.29776886642852496,0.3141544606472224,4.5963584845483607e-05,8.632225736964073e-07,0.001054078286019801,-0.10594804557451576,1
020726,"Carnes de peruas e de perus, da espécie doméstica, em pedaços e miudezas comestíveis, frescas ou refrigeradas",4.6246104609312516e-05,0.3911263815,0.0022132677,0.0989100554,1.0125752743,0.1882621484,0.0,0.0010322267417939165,1503795538.0,47817.0,790.0,6.512823522641032e-05,1.0053332911754225e-06,3.419064529687611e-08,0.23437448700468402,0.29776886642852496,0.3141544606472224,4.5963584845483607e-05,8.632225736964073e-07,0.001054078286019801,-0.10594804557451576,1
