hs_product_code,no_sh4,dcr,eci,rca,distancia,pci,cog,proporcao_importacao_origem_brasil,dcr_bloco,export_value,import_value,dcr_bloco_normalized,export_value_normalized,import_value_normalized,pci_normalized,density_normalized,cog_normalized,rca_normalized,rcd_normalized,import_value_total_normalized,pci_mean,pci_gt_mean,import_value_total_2013,import_value_total,import_value_total_2018
020120,"Outras peças de bovino, não desossadas, frescas ou refrigeradas",0.0005092284317321,0.3911263815,0.0171315677,0.1120380835,-0.0388439202,0.1192015288,0.343,0.0366029549665978,1360648.0,31979.0,0.0023094595058672,2.86070797409134e-05,1.3840286657579762e-06,-0.0089909600808883,0.3372908142221041,0.1989124861622388,0.0003557763326664,9.505178461035852e-06,0.003860912978386038,-0.1059480455745157,1,2066567064.0,5711763161.0,4939801074.0
020130,"Carnes de bovino, desossadas, frescas ou refrigeradas",0.7830473756967721,0.3911263815,2.9369537996,0.1653204518,-0.4690844321,0.1770634227,0.9,1.6010244083464844,876305136.0,184735277.0,0.1010164628062233,0.0184239648336116,0.0079952130756039,-0.10857604953007,0.4976974619097988,0.295467062983276,0.0609925880882733,0.0146162401500746,0.014136644955915727,-0.1059480455745157,0,6660250640.0,20913490755.0,17300770382.0
020220,"Outras peças de bovino, não desossadas, congeladas",0.0679132574250871,0.3911263815,0.4985511975,0.142502408,-0.9338385311,0.1190643599,0.202,0.3353907470445705,22474587.0,2420695.0,0.0211614431034003,0.0004725191985385,0.0001047659798948,-0.216149783849971,0.4290037076806163,0.1986835913888427,0.010353560152759,0.0012676582678227,0.0021384572979072656,-0.1059480455745157,0,895376705.0,3163594125.0,2055137887.0
020230,"Carnes de bovino, desossadas, congeladas",0.50870186986354,0.3911263815,21.6772774314,0.2070335609,-1.2226800306,0.1839065821,0.661,0.4031455440005285,10925414403.0,202721622.0,0.0254364247282673,0.2297024660523109,0.0087736494579865,-0.2830061252886613,0.6232748378569201,0.3068862944575832,0.4501784309404781,0.0094953497393454,0.023956905664179677,-0.1059480455745157,0,9060542979.0,35441402588.0,22249473773.0
020311,"Carcaças e meias-carcaças de suíno, frescas ou refrigeradas ",0.0009486836655547,0.3911263815,0.0035240093,0.1046625182,0.8628335065,0.1025531316,0.0,0.041709482606728,117088.0,24923.0,0.0026316553179603,2.461728347599136e-06,1.0786499401696751e-06,0.1997146934050809,0.3150866641003707,0.1711311807460581,7.318414327233136e-05,1.7707981295337883e-05,0.0015906658943626952,-0.1059480455745157,1,1944374067.0,2353201667.0,2201751407.0
020312,"Pernas, pás e pedaços de suíno, não desossados, frescos ou refrigerados ",0.0025015807671289,0.3911263815,0.0108451396,0.1014224258,1.1480588181,0.2319827944,0.228,0.0412341751435567,646263.0,117867.0,0.0026016658447051,1.3587420974860447e-05,5.101200998996072e-06,0.2657340183715281,0.3053323611918347,0.3871114309145294,0.0002252242212569,4.66941163229489e-05,0.0028955920289992247,-0.1059480455745157,1,2023560525.0,4283685225.0,3710281833.0
020319,"Outras carnes de suíno, frescas ou refrigeradas",0.0,0.3911263815,0.0677667046,0.1046554624,1.0221457804,0.1884423801,0.728,0.0824799461605137,10046307.0,0.0,0.0052040633297951,0.0002112195846763,0.0,0.2365897123953231,0.3150654226041522,0.314455214638326,0.0014073311947673,0.0,0.007061050794057372,-0.1059480455745157,1,3861059507.0,10445987783.0,9626602899.0
020322,"Pernas, pás e pedaços de suínos, não desossados, congelados ",0.002612784212421,0.3911263815,1.904307354,0.1382561671,0.3991250617,0.108668632,0.103,1.7552231186850764,43198562.99999999,46864.0,0.110745613846321,0.0009082325013036,2.028241014168104e-06,0.0923829901449237,0.4162203932414309,0.1813361621832607,0.0395473139726646,4.876982248371466e-05,0.0009407997048941618,-0.1059480455745157,1,477373858.0,1391801661.0,998550631.0
020329,"Outras carnes de suíno, congeladas",0.1008865924023829,0.3911263815,10.7827403367,0.1375661113,0.7001523753,0.1224935645,0.483,2.8477708691673125,2370500414.0,17536701.0,0.1796797966265794,0.0498388226559449,0.0007589761057827,0.1620599060148791,0.414142979246388,0.2044059308538797,0.2239283573029728,0.0018831333942774,0.010497913206754582,-0.1059480455745157,1,4700329804.0,15530418390.0,11902320260.0
020410,"Carcaças e meias-carcaças de cordeiro, frescas ou refrigeradas ",0.0,0.3911263815,0.0135979914,0.1208215509,-1.3161106755,0.0213932475,0.0,0.002980939662525,224114.0,0.0,0.0001880820673171,4.711907171476434e-06,0.0,-0.30463193427762,0.3637334556748143,0.0356990727396534,0.0002823935086759,0.0,0.0010629600247904654,-0.1059480455745157,0,591244112.0,1572523376.0,1061237104.0
020422,"Outras carnes de ovino, não desossadas, frescas ou refrigeradas",0.0,0.3911263815,0.0012030462,0.1137163181,-0.6749753548,0.2536079328,0.302,0.0016098668547923,23294.0,0.0,0.0001015743760134,4.897470289779846e-07,0.0,-0.156232338016961,0.3423431419396673,0.4231974617402221,2.4984016206777267e-05,0.0,0.0009577701403889555,-0.1059480455745157,0,842576700.0,1416907409.0,1217806998.0
020423,"Carnes de ovino, desossadas, frescas ou refrigeradas",0.0,0.3911263815,0.0007436913,0.0998109897,0.5111187619,0.251017592,0.0,0.0,6311.0,0.0,0.0,1.3268624967287977e-07,0.0,0.1183054738341261,0.3004811304562082,0.4188749405970581,1.5444457155543364e-05,0.0,0.0004083668753805245,-0.1059480455745157,1,322233790.0,604130393.0,600990304.0
020442,"Outras carnes de ovino, não desossadas, congeladas",0.6707686690907712,0.3911263815,0.0081132832,0.1691620738,-1.8349823726,-0.0574703034,0.006,0.0097046027989602,434012.0,28371443.0,0.000612310869578,9.124928631441274e-06,0.0012278961318652,-0.4247319316957204,0.5092626705588165,-0.0959011268133346,0.0001684909515187,0.0125204633293774,0.0025586433904548514,-0.1059480455745157,0,1811369938.0,3785209649.0,2940962094.0
020443,"Carnes de ovino, desossadas, congeladas",0.210358138909165,0.3911263815,0.0046551399,0.1180243493,-0.4291107858,0.0739256565,0.0,0.0284795161680062,79075.0,2825331.0,0.0017969120087905,1.662520233383452e-06,0.0001222783418573,-0.0993235987907944,0.3553124761673652,0.1233602980903267,9.667466694663556e-05,0.0039265122025129,0.0008187850262693818,-0.1059480455745157,0,570640080.0,1211295405.0,1029124448.0
020610,"Miudezas comestíveis de bovino, frescas ou refrigeradas",0.0,0.3911263815,0.0257106197,0.1178807272,-0.1402196121,0.1254859064,0.048,0.3837332018807081,365495.0,0.0,0.0242116050905993,7.684386123306795e-06,0.0,-0.0324557595746669,0.3548801016252811,0.2093992742511369,0.0005339400425944,0.0,0.0006742362410452043,-0.1059480455745157,0,254198682.0,997452609.0,957843133.0
020621,"Línguas de bovino, congeladas",0.0,0.3911263815,4.0779532564,0.1735269706,-0.822495297,0.193151063,0.93,0.1569455524996294,31522052.0,0.0,0.0099024627507427,0.0006627385298484,0.0,-0.1903778594943519,0.522403198758475,0.3223126291498471,0.0846880612302152,0.0,0.0003773898383009377,-0.1059480455745157,0,0.0,558303538.0,352389513.0
020629,"Outras miudezas comestíveis de bovino, congeladas",0.1316357836611266,0.3911263815,6.3444636864,0.1785525954,-1.336147217,0.1201029386,0.488,0.630666542202925,246996805.0,4052042.0,0.0397918376331112,0.0051930089901178,0.0001753695325949,-0.3092696676438203,0.5375328495683874,0.2004166754639536,0.131757353594839,0.0024570930010745,0.001879919087956882,-0.1059480455745157,0,752468261.0,2781117485.0,2508248848.0
020630,"Miudezas comestíveis de suíno, frescas ou refrigeradas",0.0,0.3911263815,0.0269318359,0.1029532127,1.1515566698,0.2032060264,0.0,0.0199767089070629,273928.0,0.0,0.0012604282993943,5.759226588558485e-06,0.0,0.2665436443011882,0.3099407973929192,0.339091422075566,0.0005593014005645,0.0,0.00047321069302651297,-0.1059480455745157,1,0.0,700059136.0,408585308.0
020649,"Outras miudezas comestíveis de suíno, congeladas",0.045352307344464,0.3911263815,2.063849671,0.1346767843,0.6753564176,0.1428557558,0.094,0.176194481251664,108656213.0,1887902.0,0.0111169718395502,0.0022844533998776,8.170707295856076e-05,0.1563205402479786,0.405444656087514,0.2383844723706569,0.0428605764505269,0.0008465390933937,0.002483078347620592,-0.1059480455745157,1,1679189611.0,3673420124.0,3724426377.0
020711,"Carnes de galos e galinhas da espécie doméstica, não cortadas em pedaços, frescas ou refrigeradas",9.852070948930651e-06,0.3911263815,0.0379236839,0.1031977793,0.272759835,0.0499791238,0.0,0.0110548472055264,662092.0,136.0,0.0006975043951509,1.3920219365935082e-05,5.885984506803989e-09,0.0631340187995416,0.3106770654998753,0.0834005391654701,0.0007875723585497,1.8389721929277865e-07,0.0008366057590106466,-0.1059480455745157,1,384053154.0,1237659067.0,1121020907.0
020712,"Carnes de galos e galinhas da espécie doméstica não cortadas em pedaços, congeladas",0.2175299180175725,0.3911263815,35.4685721542,0.1796818662,-1.3695231111,0.0854462679,0.893,0.5064410891745655,1956779434.0,9489006.0,0.031953846038476,0.0411405046006148,0.0004106775169188,-0.31699497780747,0.5409325209632416,0.1425848288388202,0.7365863268856854,0.0040603795124678,0.0027128143442543906,-0.1059480455745157,0,1782199407.0,4013287303.0,2824947614.0
020713,"Pedaços e miudezas comestíveis, de galos e galinhas da espécie doméstica, frescos ou refrigerados",0.002575589275956,0.3911263815,0.0817056191,0.1082585909,0.4784504291,0.1393868456,0.24,0.0019705210952105,8678654.0,216312.0,0.0001243298165134,0.0001824652276134,9.36183147526312e-06,0.1107439384741092,0.3259126462226451,0.2325958758727607,0.0016968047542805,4.80755476025089e-05,0.005062725723452785,-0.1059480455745157,1,1754116931.0,7489702680.0,5319917793.0
020714,"Pedaços e miudezas comestíveis de galos e galinhas da espécie doméstica, congelados",0.2087600173046121,0.3911263815,25.7200548406,0.1541003124,-0.5543668728,0.0789555341,0.607,1.824557739706903,6767237055.0,43430054.99999999,0.1151202743006662,0.142278451192409,0.0018796222857326,-0.128315844483475,0.4639192158376808,0.1317536926095064,0.5341359849494978,0.0038966819139682,0.012612823922903764,-0.1059480455745157,0,4870516017.0,18659178138.0,13552511826.0
020726,"Carnes de peruas e de perus, da espécie doméstica, em pedaços e miudezas comestíveis, frescas ou refrigeradas",4.624610460931252e-05,0.3911263815,0.0022132677,0.0989100554,1.0125752743,0.1882621484,0.0,0.0010322267417939,47817.0,790.0,6.512823522641032e-05,1.0053332911754223e-06,3.4190645296876115e-08,0.234374487004684,0.2977688664285249,0.3141544606472224,4.5963584845483607e-05,8.632225736964073e-07,0.001024847412381807,-0.1059480455745157,1,810157998.0,1516140283.0,1377810203.0
020727,"Carnes de peruas e de perus, da espécie doméstica, em pedaços e miudezas comestíveis, congeladas",0.0036600061140188,0.3911263815,10.1603733754,0.1338195464,-0.1365828196,0.0732853012,0.933,3.937463468452319,185012875.0,52696.00000000001,0.2484338339492062,0.0038898216645456,2.280645879195169e-06,-0.0316139738840977,0.4028639401359327,0.1222917323929531,0.2110034785679069,6.83171031198977e-05,0.000859654581394744,-0.1059480455745157,0,581084829.0,1271757068.0,952330670.0
020890,"Carnes e miudezas comestíveis de outros animais, frescas, refrigeradas ou congeladas",0.0019386959555974,0.3911263815,0.0125489554,0.1069278936,0.4999642465,0.1178225706,0.0,0.1141452562561371,110001.0,13437.000000000002,0.0072019826637205,2.3127270084402543e-06,5.81543925131803e-07,0.1157236076845026,0.3219065800549731,0.1966114082596556,0.0002606078678372,3.618739624761142e-05,0.00041222212980423345,-0.1059480455745157,1,399755440.0,609833785.0,644580205.0
020910,"Toucinhos ou gorduras, de porco",0.786427111425744,0.3911263815,0.0620574604,0.1075020731,0.5365077826,0.1420995983,0.049,1.101918714129806,731237.0,7327000.0,0.0695254427234725,1.5373965322777303e-05,0.000317107415304,0.1241821121968665,0.3236351482794076,0.2371226666726143,0.0012887656320971,0.0146793257699127,0.0005624674659902317,-0.1059480455745157,1,450175977.0,832103953.0,576896254.0
021012,"Barrigas e peitos, entremeados, e seus pedaços, de suíno, salgados ou em salmoura, secos ou defumados ",0.0119425460318472,0.3911263815,0.0576194027,0.1048515269,1.0273887818,0.1872714906,0.035,0.7673157880004331,567908.0,93070.0,0.0484137070959627,1.1940038453371224e-05,4.028004250354759e-06,0.2378032772479108,0.3156556750681285,0.3125013425377673,0.0011965991753946,0.0002229177010515,0.00046972929552003883,-0.1059480455745157,1,285387348.0,694908821.0,608184308.0
021019,"Outras carnes de suíno, salgadas ou em salmoura, secas, defumadas",0.47029579280554,0.3911263815,0.0512488368,0.1013808479,0.6390452369,0.1518853776,0.019,0.5262705869884944,1908526.0,13848053.000000002,0.0332049860697861,4.012599545922714e-05,0.0005993340103485,0.1479158175916999,0.3052071908630809,0.253452270069429,0.0010642997494108,0.0087784678967845,0.0017650003802719462,-0.1059480455745157,1,1462063811.0,2611108877.0,2440900613.0
021099,"Carnes de outros animais, comestíveis, salgadas, secas ou defumadas; miudezas, farinhas e pós",0.0091778197626515,0.3911263815,30.0272328127,0.172360176,-0.5077648013,0.1185884683,0.334,1.0853726461244926,467421246.0,112963.0,0.0684814703427052,0.0098273446599848,4.888959322368375e-06,-0.1175291534804592,0.5188905619088456,0.1978894675025748,0.6235844236382367,0.0001713117518408,0.0007399868606330779,-0.1059480455745157,0,424459529.0,1094722858.0,1016393301.0
030192,Enguias vivas,0.0,0.3911263815,6.84201e-05,0.0855224449,-0.8114750739,0.1246569098,0.0,0.0,866.0,0.0,0.0,1.8207303472779893e-08,0.0,-0.1878270771463183,0.2574654454401305,0.2080159213999942,1.4209004502647708e-06,0.0,0.0005933650786607071,-0.1059480455745157,0,324983334.0,877813309.0,837592706.0
030199,Outros peixes vivos,0.0009152429588024,0.3911263815,0.0024669003,0.1027943915,-0.8855140393,0.0581075054,0.0,0.00752092724169,38851.0,11397.0,0.0004745320952121,8.168267288925767e-07,4.932541575297431e-07,-0.2049644149565652,0.3094626659380579,0.0969644305753209,5.123084805529804e-05,1.7083782280245575e-05,0.0007582936640796386,-0.1059480455745157,0,310136944.0,1121805604.0,902997509.0
030211,"Trutas frescas ou refrigeradas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0004989195610816,0.3911263815,8.43663e-05,0.1130256205,-0.2895176205,0.0473790107,0.0,0.0004498583230627,975.0,4559.0,2.8383762497829432e-05,2.04989848567672e-08,1.973103188714661e-07,-0.0670128389520604,0.3402637958047858,0.0790617109119184,1.7520599013619205e-06,9.312754689779748e-06,0.0005427255019533246,-0.1059480455745157,0,360719114.0,802898057.0,578628069.0
030214,"Salmão-do-atlântico e salmão-do-danúbio, fresco ou refrigerado",3.925438415725641,0.3911263815,0.000165045,0.1025183703,0.0718580498,0.255268948,0.0,0.0009631247685088,38697.0,727723725.0,6.0768253655988376e-05,8.135889405152001e-07,0.0314953718425271,0.0166325348707283,0.3086317037118024,0.4259692102765988,3.427538323006676e-06,0.0732716210529674,0.011334940221545358,-0.1059480455745157,1,6085879972.0,16768700655.0,13996002323.0
030251,"Bacalhau-do-atlântico,da-groelândia.e do-pacífico, frescos ou refrigerados",0.0,0.3911263815,0.0,0.1055626324,-0.0435868299,0.1243724017,0.0,0.0006685946301445,0.0,0.0,4.218490626147819e-05,0.0,0.0,-0.0100887718249243,0.3177964592158046,0.2075411605972259,0.0,0.0,0.00048498124999273257,-0.1059480455745157,1,276669092.0,717472280.0,682146917.0
030284,"Robalos (Dicentrarchus spp.), frescos ou refrigerados",0.0038694343214227,0.3911263815,0.0012301939,0.0973942102,-0.7056897883,0.0177366362,0.0,0.0008024923875588,15704.0,39056.0,5.063317086080122e-05,3.3017031609299694e-07,1.6903162566010044e-06,-0.1633416164853479,0.2932054122371412,0.0295972580067879,2.554780052094303e-05,7.222625736601363e-05,0.0006257045351199636,-0.1059480455745157,0,321461122.0,925655702.0,694805748.0
030285,"Pargos ou sargos (Sparidae), frescos ou refrigerados",0.0,0.3911263815,0.015185167,0.1076314819,-1.1253726315,0.0296689097,0.012,0.0044341990689021,212526.0,0.0,0.0002797753132207,4.468274108378773e-06,0.0,-0.2604829881701999,0.3240247336610561,0.0495087323926164,0.0003153548537293,0.0,0.0006883639810937876,-0.1059480455745157,0,382772319.0,1018352926.0,791881443.0
030289,"Outros peixes, exceto fígados, ovas e sêmen",0.0,0.3911263815,1.1338143323,0.1293115673,-1.6125206269,-0.0191186805,0.981,0.1315981053659156,32574460.0,0.0,0.0083031683007224,0.0006848649869306,0.0,-0.3732400981007827,0.3892926624628796,-0.0319034857076137,0.0235462575366262,0.0,0.0012849958675800648,-0.1059480455745157,0,652840656.0,1900999090.0,1732021837.0
030311,"Salmões vermelhos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0382350305506211,0.3911263815,0.0121892173,0.0933952203,-0.3704695084,0.238545056,0.002,0.6846301773588844,109649.0,271953.0,0.0431966673878621,2.305326349291965e-06,1.1769934886609303e-05,-0.0857502678427069,0.2811664472950377,0.3980619261207871,0.0002531370803308,0.0007136891151394,0.00042600425108816736,-0.1059480455745157,0,0.0,630222800.0,562060284.0
030312,"Outros salmões-do-pacífico, congelados",1.0338405062970484,0.3911263815,0.0001197751,0.0972386109,0.423448211,0.3905286222,0.0,0.437626091757386,2964.0,20228731.0,0.0276119711795647,6.231691396457227e-08,0.0008754852739581,0.0980129178986572,0.2927369803169417,0.6516780442443091,2.487404922245187e-06,0.0192975055991554,0.0011865402036120032,-0.1059480455745157,1,580014170.0,1755345604.0,1546434905.0
030313,"Salmão-do-atlântico e salmão-do-danúbio, congelados",0.9522689093465452,0.3911263815,0.0027803543,0.1008271861,-0.71087612,0.1213244425,0.0,0.1783689952565696,45706.0,12377594.0,0.0112541725667553,9.609503608855398e-07,0.0005356935773199,-0.1645420643557187,0.3035403912045016,0.2024550081938428,5.7740439969622833e-05,0.0177749028966142,0.0008514171496340195,-0.1059480455745157,0,280534438.0,1259570764.0,1082281094.0
030314,"Trutas (Salmo trutta, Oncorhynchus mykiss, etc.), congeladas",0.1554007587475624,0.3911263815,0.0001657412,0.1083035505,-0.6977500418,0.1226882249,0.0,0.0700058488587871,1488.0,1103136.0,0.0044170115025075,3.1284604581404703e-08,4.774295150660092e-05,-0.1615038528542231,0.3260479971641943,0.2047307621250147,3.441996514290733e-06,0.0029006863184198,0.00043328562518701646,-0.1059480455745157,0,0.0,640994730.0,378169090.0
030331,"Linguados-gigantes, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,0.3911263815,0.0001189039,0.1048895219,0.0234170349,0.0836843764,0.0,0.001029609645056,1361.0,0.0,6.496310978928162e-05,2.8614480400061693e-08,0.0,0.0054201951016949,0.3157700590711927,0.1396447472631792,2.4693124542091764e-06,0.0,0.0006014645534423936,-0.1059480455745157,1,252797979.0,889795522.0,1016329529.0
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,0.3911263815,0.0990608344,0.1293749303,-2.3207957907,-0.010092138,0.02,2.179076598242837,1820162.0,0.0,0.1374886035408096,3.82681777178083e-05,0.0,-0.5371801353375616,0.3894834168670421,-0.0168408264598734,0.0020572256427944,0.0,0.000982404474035499,-0.1059480455745157,0,744346857.0,1453350986.0,1267773429.0
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,0.3911263815,0.0389436428,0.1267123461,-2.1750257959,0.1127024772,0.008,5.160693839407795,804516.0,0.0,0.3256134226093718,1.6914626975412222e-05,0.0,-0.5034396632768116,0.3814677032391585,0.1880674699576087,0.0008087541466538,0.0,0.0011640502607396953,-0.1059480455745157,0,1155948751.0,1722074399.0,1835042606.0
030351,"Arenques (Clupea arengus, Clupea pallasii) congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,0.3911263815,0.000194464,0.1081004826,-0.3351457962,0.2246949077,0.0,0.0541960834778407,1719.0,0.0,0.0034194960566131,3.614128714746954e-08,0.0,-0.077574108364885,0.3254366609542763,0.3749500796553691,4.03849139595365e-06,0.0,0.0004925272468443724,-0.1059480455745157,0,508349207.0,728635688.0,729304325.0
030353,"Sardinhas, congeladas",9.257464132440203,0.3911263815,0.0126823583,0.1096091316,-1.8403333553,0.0119312758,0.0,0.2056448390712611,125570.0,72473873.00000001,0.0129751389979047,2.640059003553084e-06,0.0031366183354858,-0.4259704903067337,0.3299784509750362,0.019909809516347,0.0002633782853121,0.1727983812218861,0.000526020814681676,-0.1059480455745157,0,258420114.0,778185452.0,718174675.0
030354,"Cavalinhas, congeladas",0.0566578214723593,0.3911263815,0.0622436769,0.1085323548,-1.3267868575,0.0629653533,0.114,0.0835645825236709,1998606.0,1438452.0,0.0052724983444431,4.20198914139939e-05,6.225519254250891e-05,-0.3071030835767656,0.3267368128439495,0.1050707578423837,0.0012926328452215,0.0010575660563106,0.001637902299498878,-0.1059480455745157,0,847712601.0,2423082330.0,2400598096.0
030355,"Chicharros (trachurus spp.), congelados",5.713388950987701e-05,0.3911263815,0.0028359328,0.1257787851,-1.5337158205,0.0396537382,0.0,0.0109745457543714,39361.0,627.0,0.0006924377837291,8.275492748176548e-07,2.7136119748280162e-08,-0.3549996407814276,0.3786572164834117,0.0661704906840803,5.889465511509968e-05,1.066452268026718e-06,0.0007582188943184912,-0.1059480455745157,0,421031453.0,1121694991.0,905961441.0
030359,"Outros peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",0.0,0.3911263815,0.0495319868,0.1012644892,-1.782579851,-0.0264957795,0.075,0.1517900652456191,720403.0,0.0,0.0095771778370788,1.5146184807968876e-05,0.0,-0.4126026466643015,0.304856892826567,-0.0442137062016563,0.0010286454177446,0.0,0.0007115502088750556,-0.1059480455745157,0,0.0,1052654202.0,845903216.0
030363,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",1.6576011227226068,0.3911263815,0.0002675691,0.0966524597,0.5961714105,0.1523728157,0.0,0.0231044747587828,7620.0,37325243.0,0.0014577743493232,1.6020745088058053e-07,0.0016154103089021,0.1379920802425191,0.2909723712721496,0.2542656616869465,5.556686626692148e-06,0.0309405239512979,0.0014132946312212739,-0.1059480455745157,1,672346139.0,2090801905.0,1343843818.0
030366,"Merluzas e abroteas (Merluccius, Urophycis), congeladas",0.198892764530842,0.3911263815,0.4763545596,0.1325018304,-1.2960706263,0.0542981251,0.0,0.0566157410066623,3581684.0,1182441.0,0.0035721640880871,7.530347290023112e-05,5.1175216222131e-05,-0.2999933890059654,0.3988969541908947,0.0906076890650521,0.009892596009379,0.0037125013131016,0.00039379935829793127,-0.1059480455745157,0,321237860.0,582579478.0,558012389.0
030367,Merluza-do-alasca (Theragra chalcogramma),0.0088582984624702,0.3911263815,0.0,0.0934073505,0.8016613867,0.426986001,0.0,0.1180595475199965,0.0,129753.0,0.0074489544499138,0.0,5.615618733171603e-06,0.1855555641422955,0.281202965279877,0.7125147459969673,0.0,0.0001653476171008,0.0009375399155422792,-0.1059480455745157,1,914720325.0,1386979189.0,918639268.0
030389,"Outros peixes, exceto fígados, ovas e sêmen",0.2171158337709077,0.3911263815,2.0180673432,0.138108276,-2.0457272721,-0.0442892362,0.214,0.2156331495980255,116900283.0,9944317.0,0.0136053503760472,0.0024577816727885,0.0004303830572996,-0.4735117399359642,0.4157751668686039,-0.0739057810034448,0.0419098013101049,0.0040526502805216,0.0027219985575030127,-0.1059480455745157,0,1870893721.0,4026874258.0,4119220162.0
