hs_product_code,pei,pei_standarized
0101,5.768464058832363,0.3226391494249938
0102,3.4522678038913446,0.18945574625358666
0103,4.948910842279476,0.27551408986765236
0104,4.243922341085983,0.23497660623026084
0105,3.9846393608374444,0.22006759771241208
0106,2.990827755811404,0.16292252143217392
0201,3.063487604023673,0.16710052916281604
0202,2.789533365041536,0.15134790984869706
0203,5.548944626586863,0.3100165812871072
0204,4.8447860124381545,0.26952681691384817
0205,3.798584136755607,0.20936925215202307
0206,3.8164845727782004,0.21039854359598223
0207,4.713927196423173,0.2620023153027789
0208,5.579677185063795,0.31178373150911043
0209,5.373446970107875,0.2999253055203767
0210,4.836455870206153,0.2690478261163313
0301,2.745227204089972,0.14880026506928706
0302,3.5599152942405694,0.19564557540860186
0303,2.181165323783278,0.11636619103162679
0304,3.2279260766742075,0.17655589174411174
0305,2.843524366215822,0.15445244179916684
0306,2.3050395891796516,0.12348907459369665
0307,1.926330370126553,0.10171294811120134
0401,4.94330181097599,0.27519156543739326
0402,5.108527050985074,0.2846921678614235
0403,5.0290262550215274,0.280120799378
0404,5.546241375555927,0.30986114188029584
0405,5.298657661063341,0.2956248518441649
0406,5.525492962132488,0.3086680891308814
0407,4.385194660244201,0.2430998937967921
0408,4.860510203822763,0.27043097230061786
0409,3.0385606508494427,0.16566720655582354
0410,3.7456108197756284,0.20632323797355231
0501,1.0282724778076906,0.05007379789289957
0502,3.6342784063856044,0.19992152237327088
0504,4.1022931914411895,0.22683280058437597
0505,5.055775854722692,0.2816589258273775
0506,3.8065361669070343,0.20982650115906618
0507,4.484147157325855,0.24878975288603367
0508,2.872553438003946,0.156121639978467
0510,3.312002527382959,0.1813903645605138
0511,3.6691928005595247,0.2019291319727731
0601,5.302017851292634,0.29581806585575215
0602,2.575945377224203,0.13906640519063435
0603,1.0920061120411786,0.05373854015538707
0604,2.412918862458079,0.1296922314791416
0701,3.8889962013605928,0.21456802856233714
0702,3.428174652317736,0.18807036800126778
0703,1.899295354150433,0.10015840996495745
0704,2.9490127576389313,0.16051812079110742
0705,3.5877036613855227,0.1972434319361074
0706,3.3293058728819918,0.1823853227532385
0707,4.006013600877763,0.22129663606471037
0708,1.0530805303649886,0.051500283605665824
0709,2.033431592940959,0.10787136638332008
0710,3.3797733017025626,0.18528724607052904
0711,2.949521075891023,0.1605473495555367
