hs_product_code,no_sh4,dcr,eci,coi,rca,distancia,pci,cog,Sector,import_value_bloco,proporcao_importacao_origem_brasil,dcr_bloco,import_value_total,import_value_total_2013,export_value,import_value,import_value_normalized,import_value_total_normalized,export_value_normalized,eci_normalized,pci_normalized,rca_normalized,rcd_normalized,coi_normalized,cog_normalized,distancia_normalized,dcr_bloco_normalized,import_value_bloco_normalized,pci_gt_mean
0708,"Legumes de vagem, com ou sem vagem, frescos ou refrigerados",0.0,-0.16482677,0.47313067,0.0096,0.827,-2.02,-0.315,Agriculture,8614769.0,0.0002109168568536,0.3685863129533426,1753880068.0,1565475112,251172.0,0.0,0.0,0.0017857392130358723,4.850002005640501e-06,-1.0,-0.5994065281899109,0.0002622950819672131,0.0,1.0,-0.225,0.900871459694989,0.008986442566515776,0.000473721231274005,False
0709,"Outros produtos hortícolas, frescos ou refrigerados",0.0227803461210644,-0.16482677,0.47313067,0.0331,0.849,-1.22,-0.226,Agriculture,6296889.0,0.3505902676702733,0.0274215004887765,17232425962.0,13391889684,8503976.0,3897972.0,0.00030719093526419605,0.017545452130698833,0.00016420739834025562,-1.0,-0.3620178041543026,0.0009043715846994534,0.0006495521368702309,1.0,-0.16142857142857145,0.9248366013071895,0.0006685591151108954,0.00034626233277708764,False
0710,"Produtos hortícolas, não cozidos ou cozidos em água ou vapor, congelados",0.2878207368578327,-0.16482677,0.47313067,0.0078,0.849,-0.752,0.014,Agriculture,90066100.0,0.0022274196395758,0.9363212398140888,7220049020.0,6206819542,830858.0,20634512.0,0.0016261622813094289,0.007351200854775448,1.6043440217868454e-05,-1.0,-0.2231454005934718,0.00021311475409836064,0.008206836439973912,1.0,0.01,0.9248366013071895,0.022828294892391358,0.004952683442591167,False
0711,"Produtos hortícolas conservados transitoriamente (por exemplo: com gás sulfuroso ou água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação), mas impróprios para a alimentação nesse estado",2.066196947223097,-0.16482677,0.47313067,0.0436,0.856,-1.03,-0.014,Agriculture,5454978.0,0.0004339155904936,0.6141492822801062,680460196.0,803152740,425023.0,13960675.0,0.0011002112919665612,0.0006928207219396232,8.20697530952233e-06,-1.0,-0.3056379821958457,0.0011912568306010928,0.05891493637238912,1.0,-0.01,0.9324618736383442,0.014973473128329872,0.00029996612732536524,False
0712,"Produtos hortícolas secos, mesmo cortados em pedaços ou fatias, ou ainda triturados ou em pó, mas sem qualquer outro preparo",1.525876189102178,-0.16482677,0.47313067,0.0134,0.845,-1.22,-0.0729,Agriculture,36241686.0,0.0091373784321181,0.7397026935391585,3682021773.0,3652200819,734798.0,55787593.0,0.004396502301660535,0.003748905517123402,1.4188571073768686e-05,-1.0,-0.3620178041543026,0.00036612021857923495,0.04350838806238533,1.0,-0.05207142857142858,0.920479302832244,0.01803457029786159,0.0019929096317458854,False
0713,"Legumes de vagem, secos, em grão, mesmo pelados ou partidos",0.6447515608710463,-0.16482677,0.47313067,1.03,0.787,-2.09,0.0,Agriculture,260338202.0,0.0286390815589945,1.560804140991084,12563091117.0,9415142625,191100937.0,80430522.0,0.00633855945526738,0.012791299048259404,0.003690060706327851,-1.0,-0.6201780415430267,0.02814207650273224,0.018384257723237644,1.0,0.0,0.8572984749455338,0.038053710291656585,0.014315849165439102,False
0714,"Raízes de mandioca, de araruta e de salepo, topinambos, batatas-doces e raízes ou tubérculos semelhantes, com elevado teor de fécula ou de inulina, frescos, refrigerados, congelados ou secos, mesmo cortados em pedaços ou em pellets; medula de sagueiro",0.0003711747045605,-0.16482677,0.47313067,0.125,0.831,-2.16,-0.347,Agriculture,745750.0,0.7323647334897754,0.015813469449153,3540789956.0,2853173202,6609515.0,13050.0,1.0284429198562122e-06,0.0036051082311249353,0.00012762633178185057,-1.0,-0.6409495548961425,0.0034153005464480873,1.0583567133622827e-05,1.0,-0.24785714285714286,0.9052287581699345,0.0003855456103172064,4.100836693619867e-05,False
0801,"Cocos, castanha do Brasil e castanha de caju, frescos ou secos, mesmo sem casca ou pelados",0.1531501635055668,-0.16482677,0.47313067,0.904,0.819,-2.4,-0.331,Agriculture,54954434.0,0.4793518026225145,0.3920667193641761,10519706634.0,5376900720,137071227.0,15997535.0,0.001260731923823904,0.010710796586786574,0.0026467748230917633,-1.0,-0.7121661721068249,0.024699453551912567,0.004366879038553346,1.0,-0.23642857142857146,0.892156862745098,0.00955891451198412,0.0030219129657969987,False
0802,"Outras frutas de casca rija, frescas ou secas, mesmo sem casca ou peladas",0.4689704741841787,-0.16482677,0.47313067,0.0786,0.831,-1.67,-0.258,Agriculture,78280786.0,0.0051082266854091,0.3009067987415957,19555677268.0,15511956162,22565716.0,91064758.0,0.007176621119809912,0.019910905182224704,0.0004357323581398959,-1.0,-0.4955489614243323,0.002147540983606557,0.013372087149883282,1.0,-0.1842857142857143,0.9052287581699345,0.007336359408190415,0.004304615751045315,False
0803,Bananas frescas ou secas,0.0010602249245856,-0.16482677,0.47313067,0.201,0.824,-1.92,-0.299,Agriculture,31514345.0,0.9695080764013976,0.1677809322721699,14426439714.0,14986191571,42397336.0,151876.0,1.1969026582075254e-05,0.01468849528073194,0.0008186707301523028,-1.0,-0.5697329376854599,0.0054918032786885245,3.0230943887672504e-05,1.0,-0.21357142857142858,0.8976034858387799,0.004090639447621558,0.0017329558478229403,False
