hs_product_code,pgi,pgi_standirized
030311,0.3799416128033656,0.6200583871966344
030312,0.4453496141344268,0.5546503858655731
030313,0.35602275454656573,0.6439772454534343
030314,0.3677229583097798,0.6322770416902201
030319,0.3265972095605934,0.6734027904394067
030323,0.5115630972884536,0.4884369027115464
030324,0.3724730751091061,0.6275269248908939
030325,0.35215093806735387,0.6478490619326461
030326,0.3792938766244216,0.6207061233755784
030329,0.3995420427741443,0.6004579572258557
030331,0.327958471706293,0.672041528293707
030332,0.34033309500212644,0.6596669049978736
030333,0.3441065455354233,0.6558934544645767
030334,0.3347281525339267,0.6652718474660733
030339,0.3598517332729867,0.6401482667270133
030341,0.3515159652022977,0.6484840347977023
030342,0.3474457739519062,0.6525542260480939
030343,0.32654072039752086,0.6734592796024792
030344,0.35043132130650484,0.6495686786934951
030345,0.34957326200264766,0.6504267379973523
030346,0.3380971696441085,0.6619028303558915
030349,0.3910989100615834,0.6089010899384166
030351,0.2869399494069167,0.7130600505930833
030353,0.3785491824109152,0.6214508175890848
030354,0.3323300151469153,0.6676699848530847
030355,0.3712458206187535,0.6287541793812466
030356,0.420324477712487,0.579675522287513
030357,0.3579867569691027,0.6420132430308974
030363,0.30955431345975026,0.6904456865402497
030364,0.27213509305891614,0.7278649069410839
030365,0.28970560548505214,0.7102943945149478
030366,0.4714734828714077,0.5285265171285922
030367,0.3669293825124135,0.6330706174875864
030368,0.3157973758074849,0.6842026241925151
030369,0.3621741628293866,0.6378258371706134
030381,0.4656745861227116,0.5343254138772884
030382,0.37729676013311936,0.6227032398668806
030383,0.3960747972199222,0.6039252027800778
030384,0.3723790348096471,0.6276209651903528
030389,0.3813275019502745,0.6186724980497256
030390,0.33040453397466585,0.6695954660253342
030431,0.49984848920102815,0.5001515107989718
030432,0.32020026613975633,0.6797997338602437
030433,0.4180524185823604,0.5819475814176396
030439,0.3812128116647527,0.6187871883352474
030441,0.354351908848243,0.645648091151757
030442,0.30237891177236625,0.6976210882276337
030443,0.2745060810088582,0.7254939189911418
030444,0.2976676514696189,0.7023323485303812
030445,0.38314095889905325,0.6168590411009467
030446,0.36287867025446985,0.6371213297455302
030449,0.3078646561597096,0.6921353438402904
030451,0.40733752707032617,0.5926624729296739
030452,0.29718160909949115,0.7028183909005088
030453,0.278838111208094,0.721161888791906
030454,0.3502209197497688,0.6497790802502312
030455,0.28564636549512334,0.7143536345048767
030459,0.3543268408712641,0.6456731591287359
030461,0.46623320102515053,0.5337667989748495
030462,0.35546202714257874,0.6445379728574212
030463,0.4145279970443071,0.5854720029556929
030469,0.379320583513595,0.620679416486405
030471,0.28008947327692896,0.719910526723071
030472,0.27106447478794427,0.7289355252120557
030473,0.2710686542316487,0.7289313457683513
030474,0.5861210920628794,0.41387890793712057
030475,0.3868757444455555,0.6131242555544445
030479,0.3696586939359357,0.6303413060640644
030481,0.3740237004033576,0.6259762995966425
030482,0.3763807349249166,0.6236192650750834
030483,0.43501780844718513,0.5649821915528148
030484,0.32534584585702225,0.6746541541429778
030485,0.4392489178936043,0.5607510821063957
030486,0.2709486911411661,0.729051308858834
030487,0.3621698618664061,0.6378301381335939
030489,0.3640961148736369,0.6359038851263631
030491,0.3647977576296736,0.6352022423703264
030492,0.42181952329634703,0.5781804767036529
030493,0.48527454091822647,0.5147254590817736
030494,0.3663540301535713,0.6336459698464287
030495,0.5630130556751611,0.43698694432483887
030499,0.32161345892263044,0.6783865410773695
030510,0.312441113909653,0.687558886090347
030520,0.3281840785034166,0.6718159214965834
030531,0.34546975371469285,0.6545302462853071
030532,0.27034463770943074,0.7296553622905693
030539,0.31706932217766226,0.6829306778223377
030541,0.34552755845250416,0.6544724415474958
030542,0.3853418030769336,0.6146581969230664
030543,0.3401706883894552,0.6598293116105448
030544,0.36201928629823427,0.6379807137017657
030549,0.3767157549076998,0.6232842450923002
030551,0.3011938903578619,0.6988061096421381
030559,0.37223726417537556,0.6277627358246245
030561,0.29835174733221637,0.7016482526677836
030562,0.2702215415869539,0.7297784584130461
030563,0.3579189352751015,0.6420810647248985
030564,0.3585223507385168,0.6414776492614832
030569,0.31757370268828494,0.682426297311715
030571,0.4318297084633896,0.5681702915366105
030572,0.4123040864094444,0.5876959135905556
030579,0.32391449076840995,0.67608550923159
030611,0.45465892465729835,0.5453410753427017
030612,0.3840517726490511,0.6159482273509489
030614,0.41732977286293765,0.5826702271370623
030615,0.32492722307880484,0.6750727769211952
030616,0.36914713308377395,0.6308528669162261
030617,0.45276465681767164,0.5472353431823284
030619,0.38691359444068235,0.6130864055593177
030621,0.3761282296244674,0.6238717703755325
030622,0.3431024910130737,0.6568975089869262
030624,0.3700597466572969,0.6299402533427031
030625,0.32277430298149773,0.6772256970185022
030626,0.42311056419864557,0.5768894358013544
030627,0.4033068142232461,0.5966931857767539
030629,0.3337237185641083,0.6662762814358917
030711,0.3582740347445021,0.6417259652554979
030719,0.35745000266589366,0.6425499973341063
030721,0.3415934825637079,0.6584065174362921
030729,0.36344853751062217,0.6365514624893778
030731,0.341780242811942,0.6582197571880579
030739,0.3830605418886766,0.6169394581113234
030741,0.3608679810987346,0.6391320189012655
030749,0.396835612073071,0.6031643879269291
030751,0.3929569319797092,0.6070430680202907
030759,0.35520586754994704,0.644794132450053
030760,0.3556312526379247,0.6443687473620753
030771,0.3484372743642693,0.6515627256357307
030779,0.34320895965419396,0.656791040345806
030781,0.560884289888713,0.439115710111287
030789,0.522021527131638,0.47797847286836204
030791,0.3324733689713895,0.6675266310286105
030799,0.3615575526618217,0.6384424473381782
030811,0.4524741824996805,0.5475258175003195
030819,0.35310763047485466,0.6468923695251454
030821,0.3697139787082145,0.6302860212917856
030829,0.4326411684725254,0.5673588315274747
030830,0.36568673164414384,0.6343132683558561
030890,0.3361713009634398,0.6638286990365603
040110,0.3497180503385039,0.6502819496614961
040120,0.3416921052372473,0.6583078947627528
040140,0.352469037993443,0.647530962006557
040150,0.33814768283707985,0.6618523171629201
040210,0.35961763146510756,0.6403823685348924
040221,0.3950541225653517,0.6049458774346483
040229,0.3872241408645896,0.6127758591354104
040291,0.38155846450980263,0.6184415354901973
040299,0.3993056023186762,0.6006943976813238
040310,0.3687638492643402,0.6312361507356599
040390,0.3387282191261851,0.6612717808738149
040410,0.3142860020427115,0.6857139979572885
040490,0.3240983685069256,0.6759016314930744
040510,0.32819872934817207,0.6718012706518279
040520,0.320145500101342,0.679854499898658
040590,0.35038025782855425,0.6496197421714458
040610,0.32321855492142987,0.6767814450785701
040620,0.38187129366767253,0.6181287063323275
040630,0.34676587628835714,0.6532341237116428
040640,0.3071280061028983,0.6928719938971017
040690,0.3305614454240924,0.6694385545759076
040711,0.4108080168174732,0.5891919831825267
040719,0.36183524958689534,0.6381647504131047
040721,0.3496538166609476,0.6503461833390525
040729,0.37827894674696466,0.6217210532530353
040790,0.3529193003702688,0.6470806996297311
040811,0.3293915441509936,0.6706084558490064
040819,0.3330259046736728,0.6669740953263272
040891,0.32465188870348327,0.6753481112965167
040899,0.3245339568109038,0.6754660431890962
040900,0.3823879955520609,0.6176120044479392
041000,0.39378888662492534,0.6062111133750747
050100,0.3434253295918547,0.6565746704081453
050210,0.39599999999999996,0.6040000000000001
050290,0.36386344242439533,0.6361365575756046
050400,0.33447910074365955,0.6655208992563404
050510,0.3199242277651212,0.6800757722348788
050590,0.37172369505157193,0.6282763049484281
050610,0.3120301167900891,0.6879698832099109
050690,0.3320084862542514,0.6679915137457486
050710,0.34961531041939864,0.6503846895806014
050790,0.42982114098735885,0.5701788590126411
050800,0.3366638348427374,0.6633361651572627
051000,0.39851428189011373,0.6014857181098863
051110,0.343086585524508,0.656913414475492
051191,0.3559920581909393,0.6440079418090607
051199,0.378217275723906,0.621782724276094
060110,0.34381975437271195,0.656180245627288
060120,0.32667956608810544,0.6733204339118946
060210,0.4052660116513487,0.5947339883486513
060220,0.3585995234516845,0.6414004765483154
060230,0.40688000344790254,0.5931199965520975
060240,0.3189466458212161,0.6810533541787839
060290,0.37246068100717217,0.6275393189928278
060311,0.3889050957638758,0.6110949042361242
060312,0.46090399332177434,0.5390960066782257
060313,0.3482688308970649,0.651731169102935
060314,0.43661942407287363,0.5633805759271264
060315,0.3296163104310892,0.6703836895689108
060319,0.3910056751809758,0.6089943248190242
060390,0.4094707182267657,0.5905292817732344
060420,0.4254487911423794,0.5745512088576206
060490,0.4059280660823793,0.5940719339176207
070110,0.30903201262561,0.69096798737439
070190,0.35050989617868494,0.649490103821315
070200,0.39131940322495773,0.6086805967750423
070310,0.36594367739411654,0.6340563226058835
070320,0.3870913846361723,0.6129086153638277
070390,0.35967066890037935,0.6403293310996206
070410,0.4003593172785244,0.5996406827214755
070420,0.42654319790624123,0.5734568020937587
070490,0.3591937905115813,0.6408062094884187
070511,0.3802044437908366,0.6197955562091634
070519,0.40850488714199945,0.5914951128580006
070521,0.30644934869269363,0.6935506513073064
070529,0.3520441834511455,0.6479558165488545
070610,0.37281247521913696,0.627187524780863
070690,0.3702170518653764,0.6297829481346235
070700,0.3848676950933484,0.6151323049066516
070810,0.454914259806314,0.5450857401936859
070820,0.399258340791547,0.600741659208453
070890,0.40546724175989546,0.5945327582401045
070920,0.4441525262824521,0.5558474737175478
070930,0.4118362241891446,0.5881637758108553
070940,0.42005276451094004,0.57994723548906
070951,0.33314263852320297,0.666857361476797
070959,0.356868593035151,0.643131406964849
070960,0.40718341159485005,0.59281658840515
070970,0.3850416455898265,0.6149583544101735
070991,0.3336866773846686,0.6663133226153314
070992,0.35462830733299056,0.6453716926670094
070993,0.3418348513798013,0.6581651486201987
070999,0.3993736920257022,0.6006263079742977
071010,0.33752398230521613,0.6624760176947839
071021,0.3488500907002897,0.6511499092997103
071022,0.3837527044221239,0.6162472955778762
071029,0.3601495783765014,0.6398504216234986
071030,0.37069807927499127,0.6293019207250088
071040,0.35543288131181344,0.6445671186881865
071080,0.37426274096077905,0.625737259039221
071090,0.3922582838548136,0.6077417161451864
071120,0.36374818355583727,0.6362518164441627
071140,0.31488058080407094,0.6851194191959291
071151,0.43949499076573273,0.5605050092342673
071159,0.3394715325768602,0.6605284674231398
071190,0.35435207921872974,0.6456479207812702
071220,0.3434322154493403,0.6565677845506597
071231,0.3636961978433997,0.6363038021566003
071232,0.3747540630132867,0.6252459369867134
071233,0.3905937277545909,0.6094062722454091
071239,0.36933507470481663,0.6306649252951834
071290,0.3703772821634873,0.6296227178365127
071310,0.3537093935167169,0.6462906064832832
071320,0.3657908296737951,0.6342091703262049
071331,0.39204231300911274,0.6079576869908873
071332,0.42012595738030123,0.5798740426196988
071333,0.36453246222836755,0.6354675377716325
071334,0.42445021428841906,0.575549785711581
071335,0.42835455098549696,0.5716454490145031
071339,0.40953343075835485,0.5904665692416451
071340,0.3420313726184083,0.6579686273815917
071350,0.3501264983629053,0.6498735016370947
071360,0.524988364780222,0.47501163521977796
071390,0.383798077788011,0.616201922211989
071410,0.34171929888306574,0.6582807011169343
071420,0.3967233214719198,0.6032766785280802
071430,0.3406853837723854,0.6593146162276147
071440,0.35511413764073396,0.644885862359266
071450,0.3421127931466871,0.6578872068533129
071490,0.3789007516695738,0.6210992483304262
080111,0.3965821489368723,0.6034178510631276
080112,0.38535588389082703,0.6146441161091729
080119,0.3647073908721287,0.6352926091278712
080121,0.3900208221572142,0.6099791778427859
080122,0.46279390790240654,0.5372060920975934
080131,0.4244079546521653,0.5755920453478347
080132,0.4039018777277023,0.5960981222722976
080211,0.34554005025949286,0.6544599497405071
080212,0.3586624472040152,0.6413375527959848
080221,0.3699885109142859,0.630011489085714
080222,0.3798266718692128,0.6201733281307872
080231,0.42376649243397374,0.5762335075660263
080232,0.3009637571618125,0.6990362428381875
080241,0.34903268122885384,0.6509673187711462
080242,0.35280945115767365,0.6471905488423264
080251,0.39775013346557436,0.6022498665344256
080252,0.3898144835766279,0.610185516423372
080261,0.49003575674743405,0.509964243252566
080262,0.4263533614559358,0.5736466385440642
080270,0.3810730202547203,0.6189269797452797
080280,0.3764606620423765,0.6235393379576235
080290,0.35445482908433446,0.6455451709156655
080310,0.42787114051356445,0.5721288594864355
080390,0.4797692267298343,0.5202307732701656
080410,0.341139562460938,0.658860437539062
080420,0.39201436260365363,0.6079856373963464
080430,0.4605935294897967,0.5394064705102033
080440,0.4458815196828692,0.5541184803171308
080450,0.4043287510354841,0.595671248964516
080510,0.38099036568609634,0.6190096343139037
080520,0.372514418380971,0.627485581619029
080540,0.44940187204166127,0.5505981279583387
080550,0.4112800856716976,0.5887199143283024
080590,0.41151809158835945,0.5884819084116406
080610,0.45139991641640703,0.5486000835835929
080620,0.4153182547424153,0.5846817452575848
080711,0.3824882531548757,0.6175117468451243
080719,0.48107264837218333,0.5189273516278167
080720,0.44562602820395236,0.5543739717960476
080810,0.3412004330101294,0.6587995669898705
080830,0.39904941970759317,0.6009505802924069
080840,0.37985687122640094,0.620143128773599
080910,0.33819017430940224,0.6618098256905978
080921,0.32077736762948306,0.6792226323705169
080929,0.4331835891975959,0.5668164108024041
080930,0.36334507689941453,0.6366549231005855
080940,0.32808083535511445,0.6719191646448855
081010,0.3846423928276769,0.615357607172323
081020,0.3963550969904517,0.6036449030095483
081030,0.35751233947018013,0.6424876605298199
081040,0.4246387813481613,0.5753612186518386
081050,0.3668997184087604,0.6331002815912397
081060,0.3685017894099963,0.6314982105900038
081070,0.37158825198042567,0.6284117480195743
081090,0.42493804053659895,0.575061959463401
081110,0.3739009040874431,0.626099095912557
081120,0.3640934996037571,0.635906500396243
081190,0.3701086025987065,0.6298913974012935
081210,0.35947201622845076,0.6405279837715492
081290,0.42423265614647915,0.5757673438535209
081310,0.35933370725120434,0.6406662927487956
081320,0.33462166683857314,0.6653783331614269
081330,0.3360886194051286,0.6639113805948714
081340,0.34696055182107016,0.6530394481789299
081350,0.3378717320173708,0.6621282679826292
081400,0.3653118269742428,0.6346881730257572
090111,0.43755561102225854,0.5624443889777415
090112,0.4296362108743614,0.5703637891256386
090121,0.349005018006994,0.650994981993006
090122,0.4025556692944153,0.5974443307055848
090190,0.41367820651597986,0.5863217934840201
090210,0.3772115133264712,0.6227884866735288
090220,0.38261714322736756,0.6173828567726325
090230,0.38394620827098724,0.6160537917290128
090240,0.4057944676019322,0.5942055323980677
090300,0.488802031220448,0.511197968779552
090411,0.41996532134443876,0.5800346786555612
090412,0.36313319646644393,0.6368668035335561
090421,0.41784764936215035,0.5821523506378496
090422,0.36188222878467735,0.6381177712153226
090510,0.43506805494480716,0.5649319450551928
090520,0.425571125785801,0.574428874214199
090611,0.4013574289992045,0.5986425710007954
090619,0.3933582191439395,0.6066417808560605
090620,0.3955161524144492,0.6044838475855507
090710,0.4485778036161159,0.5514221963838841
090720,0.42753913722120607,0.5724608627787939
090811,0.38474806100940107,0.6152519389905989
090812,0.3738035207547724,0.6261964792452276
090821,0.38886808311661275,0.6111319168833873
090822,0.3843374356968248,0.6156625643031752
090831,0.46624503280085333,0.5337549671991466
090832,0.4747342823202521,0.525265717679748
090921,0.37691522846646097,0.623084771533539
090922,0.34211172808449064,0.6578882719155094
090931,0.354691273108935,0.645308726891065
090932,0.34917436130072843,0.6508256386992716
090961,0.3452065677437617,0.6547934322562383
090962,0.32684620648304524,0.6731537935169547
091011,0.385925690662551,0.614074309337449
091012,0.3478542046431017,0.6521457953568983
091020,0.39636174214712405,0.603638257852876
091030,0.3419562809294061,0.6580437190705939
091091,0.32825856295304623,0.6717414370469538
091099,0.35812579588312154,0.6418742041168785
100111,0.348355303492256,0.651644696507744
100119,0.3206984810336587,0.6793015189663413
100191,0.34581514591989754,0.6541848540801025
100199,0.32193641356113045,0.6780635864388695
100210,0.31474677145430185,0.6852532285456981
100290,0.3244401188909587,0.6755598811090413
100310,0.3308183534011669,0.6691816465988332
100390,0.30920630424847895,0.690793695751521
100410,0.3712713395067222,0.6287286604932778
100490,0.3139001982061702,0.6860998017938298
100510,0.3838911875982112,0.6161088124017888
100590,0.36556596824713883,0.6344340317528612
100610,0.3854332646072948,0.6145667353927051
100620,0.3603854106493166,0.6396145893506834
100630,0.3611167536092372,0.6388832463907628
100640,0.3669640475478792,0.6330359524521207
100710,0.36100998004627516,0.6389900199537248
100790,0.382870110525231,0.617129889474769
100810,0.34417007975784314,0.6558299202421569
100821,0.3140654332041628,0.6859345667958372
100829,0.30944694382002114,0.6905530561799789
100830,0.3310856471727827,0.6689143528272172
100840,0.3730860137520387,0.6269139862479614
100850,0.4213528068763119,0.5786471931236881
100860,0.31808974020140757,0.6819102597985924
100890,0.38155123667044316,0.6184487633295568
110100,0.3818077287236147,0.6181922712763853
110220,0.4180781896684115,0.5819218103315885
110290,0.367840398434047,0.632159601565953
110311,0.3612751887685503,0.6387248112314496
110313,0.5058637275174227,0.4941362724825773
110319,0.351780052168052,0.6482199478319479
110320,0.3414020115992059,0.6585979884007941
110412,0.36214686867813484,0.6378531313218652
110419,0.3842614261144176,0.6157385738855824
110422,0.3676163527470378,0.6323836472529623
110423,0.4124335029556616,0.5875664970443384
110429,0.3430828186957615,0.6569171813042385
110430,0.3524416291748809,0.6475583708251191
110510,0.3160423266453981,0.6839576733546019
110520,0.29757541145222244,0.7024245885477776
110610,0.3641880130521432,0.6358119869478568
110620,0.4375053407820246,0.5624946592179754
110630,0.38334332546797945,0.6166566745320206
110710,0.3462717370580068,0.6537282629419932
110720,0.37714728627302657,0.6228527137269735
110811,0.3467705505905902,0.6532294494094097
110812,0.38051148460907186,0.6194885153909282
110813,0.2991068738708723,0.7008931261291277
110814,0.36810691060840506,0.6318930893915949
110819,0.3158048607851811,0.6841951392148189
110820,0.39576057236664197,0.604239427633358
110900,0.329961094072711,0.670038905927289
120110,0.424754363293402,0.575245636706598
120190,0.4434776580049389,0.5565223419950611
120230,0.3494605526319578,0.6505394473680421
120241,0.3512504833507386,0.6487495166492614
120242,0.42018371361344237,0.5798162863865577
120300,0.335147667304385,0.6648523326956151
120400,0.2890159484451145,0.7109840515548855
120510,0.3238458692522421,0.6761541307477579
120590,0.3062917185681926,0.6937082814318074
120600,0.30772368093643915,0.6922763190635608
120710,0.4861136480351291,0.5138863519648709
120721,0.426234694513153,0.573765305486847
120729,0.35911331306189803,0.640886686938102
120730,0.3531655804105766,0.6468344195894233
120740,0.38289217918448243,0.6171078208155176
120750,0.3386472366962914,0.6613527633037086
120760,0.3186258531740505,0.6813741468259495
120770,0.3690623044721637,0.6309376955278363
120791,0.31596468423993884,0.6840353157600612
120799,0.38767784986843185,0.6123221501315681
120810,0.39508433936584225,0.6049156606341577
120890,0.36999042062381704,0.630009579376183
120910,0.30423264378800835,0.6957673562119917
120921,0.4065221079825934,0.5934778920174066
120922,0.3608376653577826,0.6391623346422174
120923,0.33588346994889984,0.6641165300511002
120924,0.3121286344179854,0.6878713655820146
120925,0.3196965891666291,0.680303410833371
120929,0.3579214396465019,0.6420785603534981
120930,0.46641117069431925,0.5335888293056807
120991,0.41111476889139803,0.5888852311086019
120999,0.38650357517940553,0.6134964248205945
121010,0.28395329362028743,0.7160467063797126
121020,0.3170619587403096,0.6829380412596904
121120,0.32735978287617135,0.6726402171238286
121130,0.4019799166807882,0.5980200833192117
121140,0.3212935939285078,0.6787064060714922
121190,0.34501169521511194,0.6549883047848881
121221,0.33841666651570107,0.6615833334842989
121229,0.38982518347013645,0.6101748165298635
121291,0.344355732706928,0.655644267293072
121292,0.350671117977171,0.649328882022829
121293,0.353881342181044,0.6461186578189559
121294,0.31004126857381303,0.689958731426187
121299,0.3473028777229472,0.6526971222770528
121300,0.32716809880789294,0.6728319011921071
121410,0.44087909183199386,0.5591209081680062
121490,0.3810085179242371,0.6189914820757629
130120,0.34421181666597156,0.6557881833340284
130190,0.3914294723897026,0.6085705276102974
130211,0.3573046684393814,0.6426953315606185
130212,0.34840337800642723,0.6515966219935727
130213,0.34650525506375224,0.6534947449362478
130219,0.4071215177660634,0.5928784822339366
130220,0.34544290319487814,0.6545570968051219
130231,0.4016854408040294,0.5983145591959707
130232,0.3340048444907907,0.6659951555092093
130239,0.38476884083302193,0.6152311591669781
140110,0.38745022447788213,0.6125497755221179
140120,0.3862536711033407,0.6137463288966594
140190,0.4092142085902515,0.5907857914097485
140420,0.4816090164264406,0.5183909835735594
140490,0.3848001898962382,0.6151998101037618
150110,0.32620819685101415,0.6737918031489858
150120,0.3272804357176624,0.6727195642823376
150190,0.3306616439740334,0.6693383560259666
150210,0.39833499813455353,0.6016650018654465
150290,0.4103959269302265,0.5896040730697736
150300,0.38058867871680513,0.6194113212831949
150410,0.3189218743445331,0.6810781256554669
150420,0.37835337262691177,0.6216466273730883
150430,0.3274498043582896,0.6725501956417104
150500,0.38476660181779015,0.6152333981822098
150600,0.31144835427218814,0.6885516457278118
150710,0.4059287548123922,0.5940712451876078
150790,0.39208293110571374,0.6079170688942863
150810,0.4394652102840254,0.5605347897159746
150890,0.3425864531437172,0.6574135468562827
150910,0.3402587751318789,0.6597412248681211
150990,0.33911954600221267,0.6608804539977873
151000,0.3402317157399038,0.6597682842600963
151110,0.44023129581432874,0.5597687041856713
151190,0.3900362378793893,0.6099637621206107
151211,0.3073147525000282,0.6926852474999718
151219,0.33305278863268606,0.6669472113673139
151221,0.374559275727322,0.625440724272678
151229,0.4316170408933512,0.5683829591066488
151311,0.3842774265496325,0.6157225734503675
151319,0.39019859439446697,0.609801405605533
151321,0.4545604867891194,0.5454395132108806
151329,0.3949128309696168,0.6050871690303832
151411,0.31611745632577015,0.6838825436742298
151419,0.32125108586449463,0.6787489141355054
151491,0.3204631892940701,0.6795368107059299
