HS4 ID,Trade Value,Trade Value Relatedness,Trade Value RCA,pci,participacao_brasil,dcr_bloco,dcr
2202,30146556.0,0.1564882146,0.0769909035,-0.3408901258,0.045,1.0946329741636172,1.4709246371148232
2203,120143731.0,0.1540940346,0.4847160399,-0.4564984115,0.238,1.9874553510097,0.06731385936679934
2204,14143263.0,0.1720297932,0.0252049498,-0.7105835089,0.062,0.25843841871247897,1.036852227168237
2205,554698.0,0.1680696248,0.0525283461,-0.6101173697,0.028,1.1598196188702479,0.15776955781528348
2206,4746916.0,0.1534865235,0.1701369637,0.326168757,0.156,0.6511932968511219,0.10350410739174991
2207,1777889988.0,0.1952187164,8.2724848396,-0.7719740702,0.03,1.008046522940066,1.370308438321241
2208,56396660.0,0.1489631781,0.0954683735,-0.2046362411,0.025,1.3649806309787684,0.6831553485514646
2209,1035094.0,0.1432528615,0.0882284891,0.5055512047,0.132,0.5292685051024604,0.23374442416283261
2301,172050123.0,0.1959224826,1.2882279421,-1.5478409933,0.314,1.9353189836075138,0.06378062862378607
2302,119118320.0,0.1935235607,2.6549988686,-1.9930909301,0.333,0.12832201386172323,0.3504399300213286
2303,66375128.0,0.1710861424,0.6599833657,0.0533872488,0.0,3.7017357960165818,0.17045679761682528
2304,10400764183.0,0.2474716625,22.0310525785,-1.2592474762,0.065,3.3748615219009532,0.004800596870423719
2306,611680.0,0.1741292925,0.0037193558,-1.1381662073,0.037,0.018506240217147106,0.0046540946914626355
2308,98959666.0,0.2025070803,5.9341034833,-0.6620886708,0.102,0.10337938614113487,0.27972277002034257
2309,492415926.0,0.1558104927,0.7897550579,-0.1402080717,0.327,1.6497460718164063,0.7072649409046609
2401,1696509660.0,0.2037543993,11.9137851843,-1.6686766902,0.75,0.48201646898877387,0.3467215332702616
2402,61139658.0,0.1589037987,0.1780095829,-0.842072411,0.285,0.5495509778931839,0.07369790899783404
2403,97703806.0,0.1790993809,1.0094449265,-0.6080000873,0.759,0.5949211862055233,0.09994987288544276
2404,296699.0,0.1233435538,0.0027481965,0.6799046895,0.007,0.39267220382782947,0.02877064595461463
2501,47147804.0,0.1686508952,0.7693058743,-0.8829007631,0.119,0.2855918957744104,1.3549685877286584
2503,2746860.0,0.1738664764,0.0207259053,-1.2176037891,0.031,0.6637357905195855,5.327609207440592
2504,30169162.0,0.2037267643,2.6114711355,-1.3893066973,0.533,0.3509094274698057,0.4254496363160464
2505,1683439.0,0.1558233413,0.0574926258,-0.5245005794,0.065,0.5966269345163522,0.14704737345109087
2506,106169712.0,0.192823265,8.3112033942,-1.3785301295,0.033,0.3953105847703885,0.058010246306575905
2507,187239545.0,0.1857434573,6.2207599381,0.1396662251,0.077,1.2063789279054125,0.8515517680777147
2508,10900310.0,0.1719472235,0.3245297129,-0.9428350243,0.021,2.162869831373735,1.0605309773432445
2510,6597664.999999999,0.1735045859,0.0828937205,-1.7722523095,0.002,1.1773570453608733,4.18346512886733
2511,489762.0,0.1586468817,0.0373723293,-1.051795525,0.008,3.163663682513366,0.37703059269584216
2515,32503004.0,0.1875622938,1.2041261806,-1.0919089064,0.005,0.2275102836158776,0.49428308489470035
2516,158488541.0,0.2016415616,6.2424641329,-1.3452924558,0.688,0.09268744522266267,0.03521307999507189
2517,771847.0,0.1561325464,0.0164625492,-0.3428890128,0.033,0.30544134609213774,0.12964189000369067
2518,8779507.0,0.1670070142,0.9665376983,-0.6843183832,0.515,0.9720482501251466,0.34580795736410586
2519,107537547.0,0.1906791545,2.6343885316,-0.8290853228,0.291,0.9157438289085805,1.0502255328722896
2520,3118849.0,0.1744106107,0.1236873295,-1.252458899,0.107,1.1246043617215926,0.3753281351840714
2521,139614.0,0.1655452647,0.0081281204,-0.7938783149,0.013,0.5090403974468527,0.7829361853719019
2522,2644542.0,0.1699851241,0.1383749119,-0.4982230371,0.249,0.5654937039571646,0.764981263592608
2523,31546527.000000004,0.1735413477,0.1517609873,-1.3807380937,0.109,1.3511211922051927,0.31317751417891876
2526,11704457.0,0.1520342458,0.7307242219,0.2731572663,0.358,1.029232707060739,0.8319465402998303
2529,7805241.0,0.1863673206,0.300164873,-1.4019119212,0.029,0.3461382683334155,0.4825308604956623
2530,335627605.0,0.2904949688,2.2082750039,-2.6244110583,0.055,0.3123807664251895,0.22066417231616156
2601,29909119315.0,0.2705115,12.6997706183,-2.1450746218,0.916,0.27094497109252164,0.022092338987830428
2602,135615683.0,0.3144542022,1.3070215785,-3.432824906,0.859,0.06309213363398897,0.08410778376264583
2603,2739001309.0,0.2349035542,2.2118411997,-2.2800762456,0.007,0.11082376060089827,0.14967130888521626
2604,321075410.0,0.3024380905,3.9370904518,-1.9346133145,0.988,6.744544572125919e-05,0.058983062200189076
2606,173331652.0,0.3814837231,1.7957043444,-2.9806127767,0.555,0.08115363530528893,0.037708967736742274
2607,26895728.0,0.1875651764,0.3463682465,-1.6057195873,0.0,0.2583681823476155,0.0
2608,11260704.0,0.1876749281,0.0543688329,-1.7138939871,0.0,0.16684674402661173,1.0827371495578946
2609,77909218.0,0.2635454284,3.5726634252,-2.8760038287,0.938,0.028155839354495595,0.12820302648884588
2610,735654.0,0.1805268393,0.0146995985,-2.7592420083,0.046,0.1261484786831672,0.15750715629453554
2612,2616984.0,0.178263627,0.2784279458,-3.4147364871,0.0,0.0,0.0
2613,33005.0,0.1615281025,0.000377569,-1.0697561594,0.0,0.954504075772124,4.0952916835038
2614,13047377.0,0.2137066414,0.2396909018,-2.2055066783,0.047,0.24059186622122392,0.4529669459793295
2615,33767030.0,0.204944542,0.928847612,-2.8623795055,0.012,0.20489914201960172,1.738908216547309
2616,19652715.0,0.2055024856,0.1126540809,-2.0753098775,0.0,0.04701421983246647,0.0008907069952048302
2618,18790451.0,0.1785838457,1.4356006954,0.1498852427,0.0,2.326445713213055,0.9285594954081512
2619,74.0,0.1503355188,8.9054e-06,-0.4452245671,0.0,0.050319175608209074,0.03398632861271699
2620,17031257.0,0.1607355181,0.2990324013,-0.6334181038,0.258,0.0928018597122715,0.009289630084926831
2701,91473233.0,0.2126944521,0.02368726,-2.0962818806,0.0,0.42057335271859825,1.6754552434461287
2702,77436.0,0.1598043033,0.0005737125,-1.3655703839,0.069,0.008200944427009142,0.018045032632321507
2703,527326.0,0.1528174145,0.0190838873,0.1668357176,0.012,1.5389386247460128,0.522571645868745
2704,1548078.0,0.1483979603,0.0073591128,-0.4885674223,0.058,0.11074498748194542,8.69976670147125
2706,32690010.0,0.1800804299,2.4052085042,0.098148843,0.0,0.3014667561831237,0.13507057119697796
2707,144598468.0,0.1481015493,0.308866443,0.3846524424,0.013,0.3048753284858685,0.6131859162528142
2708,538808.0,0.1414251542,0.0166595875,0.4460674842,0.025,0.6572664229237479,4.4003132028180065
2709,42837845912.0,0.2481286383,2.09002804,-2.5895248646,0.571,0.35285181843637187,0.4921357971444063
2710,12887650973.0,0.1578725173,0.8391890408,-0.6707489632,0.018,2.482044541385638,1.9028400168596997
2711,3793466.0,0.1849009467,0.0003243595,-2.151549326,0.0,0.37981634627849925,0.6952100478127439
2712,15930426.0,0.1597028533,0.2173068476,-0.3366483787,0.071,1.8965204904517596,1.403787412578462
2713,614858724.0,0.1980300123,1.213622977,-1.0133720843,0.045,0.5394091397732443,1.9164441692582852
2714,30226.0,0.180249009,0.0019835455,-1.03855808,0.001,2.8455908128171847,0.054511951795842936
2715,6622078.0,0.165449982,0.2012805158,-0.7715694321,0.061,3.2233597090352264,4.064954734718498
2716,343874675.0,0.1611234477,0.1774888994,-0.1036799547,1.0,0.17648025234480433,0.9118500381980109
2801,11486045.0,0.1691233824,0.3095987918,-0.8998095541,0.297,0.041414892546111706,2.5024662623069243
2803,8589020.0,0.1564481293,0.0791247747,0.0766789386,0.106,0.40798521809577,1.5178734216678655
2804,927731351.0,0.1707016595,3.5635164464,-0.2472570527,0.19,0.2412368521752973,0.4991916056975048
2805,177502.0,0.1423102601,0.0078161694,-1.4544378553,0.006,0.5035470213202287,0.27605262559562616
2807,171385.0,0.1536078074,0.0035953616,-0.2236803787,0.0,14.389766475594715,5.04515139695682
2808,1255409.0,0.1424035346,0.1400262178,0.4923478214,0.103,1.3857130212832827,0.6377245992099395
2809,28246361.0,0.1513537049,0.2206925328,-0.5216260264,0.158,1.2531658960038436,2.2876416052061406
2810,66031.0,0.1815764349,0.0068530766,-1.1221141446,0.024,0.2645348091944341,6.631280923690643
2811,33206101.0,0.1406985654,0.327930389,0.3438390067,0.186,1.0397204792813983,1.6484762145334402
2812,86312.0,0.1177874555,0.0063169423,1.1505790751,0.018,0.25755314713103705,0.42497621820888976
2814,109490453.0,0.1747231741,0.4567213615,-1.1581557257,0.002,1.606827106081694,2.30886976081059
2815,21479647.0,0.1443296169,0.1301825666,0.3483988969,0.033,1.8480369357199933,9.140211691801685
2817,3202162.0,0.1568127125,0.1161115874,0.0063890515,0.058,2.0300982047060168,1.6037393234574744
2818,3379065340.0,0.2283096244,11.8497752889,-0.5712580844,0.463,1.2673927064169177,0.261510521062964
2819,500268.0,0.1575471567,0.0589159869,-0.0523521328,0.064,0.9202867024815681,5.289799343135943
2821,29475162.0,0.182688308,1.2057869985,0.1312188138,0.126,0.8784633163295449,0.7428874099585864
2822,866294.0,0.1365767589,0.0390322727,-0.9065203412,0.201,0.07597004851402359,1.216023319436656
2823,279995.0,0.1232165107,0.0187943888,1.1023968202,0.012,0.7939585782337367,3.062888600779906
2825,232763197.0,0.2199744957,1.4638788319,-1.313278655,0.071,0.18072207820398872,0.23183810482135603
2826,2958798.0,0.1201361297,0.1070576651,0.3256892971,0.042,0.5649301122911509,2.7857993548980726
2827,23473948.0,0.1558147775,0.4133105091,-0.0235842085,0.049,1.3580625104304676,1.3928533829542409
2828,2867830.0,0.1578912569,0.263831571,0.002356176,0.099,2.547129268892159,4.398139415839253
2829,30144349.0,0.2132477789,2.7584032038,-0.0312778855,0.372,1.3643174017178707,3.00555200528916
2830,1370457.0,0.1405832871,0.1318666737,-0.5161101452,0.001,8.887221682704865,2.547591280574115
2832,987293.0,0.1533086294,0.0876947506,-0.2870090354,0.01,6.360696444453818,3.04143131066933
2833,26174594.0,0.1586545349,0.279261099,-0.312837941,0.047,2.8995534747877127,3.097964602691865
2834,792469.0,0.1604174206,0.0277362577,-0.4705280923,0.011,1.310718459195226,0.8397018728602876
2835,32088022.0,0.1492465364,0.3609790014,0.0234097929,0.089,3.008994695663285,3.2972597674880157
2836,21597457.0,0.1721021458,0.0765436183,-1.0973695277,0.016,1.9105655799151147,2.6625288204005644
2837,12506464.0,0.1397500269,0.6917911918,-1.170911031,0.037,11.650507660325058,0.7025196071950925
2839,19914320.0,0.19194198,1.3502366471,-0.7033351899,0.161,0.8417988142149043,0.8318848657343908
2840,508843.0,0.1646554414,0.0277935043,-0.5103009086,0.008,0.9227781802340026,2.590851518619676
2841,15815166.0,0.1355805782,0.1440221701,0.2027539261,0.075,0.32309207925007216,0.1580806551841278
2842,3848193.0,0.1172470573,0.1661540498,1.0147516005,0.115,0.6079882214330854,1.0345904757156932
2843,126937244.0,0.1019885011,0.7325369658,1.9196593855,0.132,0.047403457487472954,0.3977161871667617
2844,593684.0,0.1528530427,0.0027481357,-0.8635012304,0.0,0.29954580172203454,0.5079570004507074
2845,273.0,0.1572311624,1.48296e-05,-0.2210199653,0.0,0.40662236455237655,0.0997127965328343
