HS6 ID,Trade Value,Trade Value Relatedness,Trade Value RCA,pci,participacao_brasil,dcr_bloco,dcr,imp_total,exp_brasil,imp_brasil
010121,4794709.0,0.1056578309,0.2146611332,-0.1289648048,0.14,0.21776995930736004,0.44193341777854717,1554709491.0,4794709.000000001,7804934.0
010129,4874200.0,0.1039059847,0.1281038337,0.1146374203,0.232,0.1648903943109685,0.15174748555009873,2648388124.0,4874200.0,4565268.0
010221,647548.0,0.1154486475,0.0395493971,-0.6687131461,0.448,0.08738010091803285,0.04512567046012505,1139652671.0,647548.0,584197.0
010229,179266138.0,0.1364896495,1.6841812251,-0.5651207699,0.68,0.004393531261239553,0.0,7408833826.0,179266138.0,0.0
010391,180.0,0.092424957,8.0317e-06,0.6283158541,0.0,0.003982926632312048,0.006360109653657929,1559925572.0,180.0,112702.00000000001
010392,1128619.0,0.1013141382,0.041115878,0.5072753379,0.578,0.07039550997234195,0.0004920273484023853,1910637078.0,1128619.0,10679.0
010410,0.0,0.1240189308,0.0,-1.4137100525,0.0,0.011880117463692635,0.0005928751727713251,1607019890.0,0.0,10823.0
010511,101463608.0,0.1315354677,4.4725735123,-0.1825566896,0.949,4.4951734341927185,0.005262729208611944,1579040348.0,101463608.0,94399.0
010594,0.0,0.1045969929,0.0,0.2358274819,0.0,0.00018405242378410387,0.0,1403990663.0,0.0,0.0
020110,78974.0,0.1084819284,0.0022475052,-0.4419030356,0.0,0.0036581553160284818,0.0,2445816348.0,78974.0,0.0
020120,1360648.0,0.1120380835,0.0171315677,-0.0388439202,0.343,0.03660295496659788,0.0005092284317321921,5528268058.0,1360648.0,31979.0
020130,876305136.0,0.1653204518,2.9369537996,-0.4690844321,0.9,1.6010244083464844,0.7830473756967721,20768190344.0,876305136.0,184735277.0
020220,22474587.0,0.142502408,0.4985511975,-0.9338385311,0.202,0.33539074704457056,0.06791325742508715,3137779124.0,22474587.0,2420695.0
020230,10925414403.0,0.2070335609,21.6772774314,-1.2226800306,0.661,0.4031455440005285,0.50870186986354,35081131794.0,10925414403.0,202721622.0
020311,117088.0,0.1046625182,0.0035240093,0.8628335065,0.0,0.041709482606728014,0.0009486836655547871,2312681106.0,117088.00000000001,24923.0
020312,646263.0,0.1014224258,0.0108451396,1.1480588181,0.228,0.041234175143556706,0.0025015807671289695,4147768971.0,646263.0,117867.0
020319,10046307.0,0.1046554624,0.0677667046,1.0221457804,0.728,0.08247994616051373,0.0,10318830803.0,10046307.0,0.0
020322,43198562.99999999,0.1382561671,1.904307354,0.3991250617,0.103,1.7552231186850764,0.002612784212421085,1578965602.0,43198563.0,46864.0
020329,2370500414.0,0.1375661113,10.7827403367,0.7001523753,0.483,2.8477708691673125,0.1008865924023829,15302109374.0,2370500414.0,17536701.0
020410,224114.0,0.1208215509,0.0135979914,-1.3161106755,0.0,0.002980939662525066,0.0,1147188112.0,224114.0,0.0
020422,23294.0,0.1137163181,0.0012030462,-0.6749753548,0.302,0.0016098668547923748,0.0,1347727771.0,23294.0,0.0
020423,6311.0,0.0998109897,0.0007436913,0.5111187619,0.0,0.0,0.0,590671334.0,6311.0,0.0
020442,434012.0,0.1691620738,0.0081132832,-1.8349823726,0.006,0.009704602798960201,0.6707686690907712,3723449893.0,434012.0,28371442.999999996
020443,79075.0,0.1180243493,0.0046551399,-0.4291107858,0.0,0.02847951616800629,0.21035813890916502,1182352224.0,79075.0,2825331.0
020610,365495.0,0.1178807272,0.0257106197,-0.1402196121,0.048,0.3837332018807081,0.0,989485215.0,365495.0,0.0
020621,31522052.0,0.1735269706,4.0779532564,-0.822495297,0.93,0.15694555249962944,0.0,538037630.0,31522052.0,0.0
020629,246996805.0,0.1785525954,6.3444636864,-1.336147217,0.488,0.630666542202925,0.13163578366112666,2709797469.0,246996805.0,4052042.0
020630,273928.0,0.1029532127,0.0269318359,1.1515566698,0.0,0.019976708907062907,0.0,707963521.0,273928.0,0.0
020649,108656213.0,0.1346767843,2.063849671,0.6753564176,0.094,0.17619448125166404,0.04535230734446406,3664518489.0,108656212.99999999,1887902.0
020711,662092.0,0.1031977793,0.0379236839,0.272759835,0.0,0.011054847205526429,9.852070948930653e-06,1215201328.0,662092.0,136.0
020712,1956779434.0,0.1796818662,35.4685721542,-1.3695231111,0.893,0.5064410891745655,0.2175299180175725,3840065064.0,1956779434.0,9489006.0
020713,8678654.0,0.1082585909,0.0817056191,0.4784504291,0.24,0.0019705210952105636,0.0025755892759560064,7393343128.0,8678654.0,216312.0
020714,6767237055.0,0.1541003124,25.7200548406,-0.5543668728,0.607,1.824557739706903,0.20876001730461216,18313860973.0,6767237055.0,43430054.99999999
020726,47817.0,0.0989100554,0.0022132677,1.0125752743,0.0,0.0010322267417939165,4.6246104609312516e-05,1503795538.0,47816.99999999999,790.0
020727,185012875.0,0.1338195464,10.1603733754,-0.1365828196,0.933,3.937463468452319,0.003660006114018898,1267455433.0,185012875.0,52696.00000000001
020890,110001.0,0.1069278936,0.0125489554,0.4999642465,0.0,0.1141452562561371,0.0019386959555974899,610139962.0,110001.0,13437.000000000002
020910,731237.0,0.1075020731,0.0620574604,0.5365077826,0.049,1.1019187141298061,0.786427111425744,820171308.0,731237.0,7327000.0
021012,567908.0,0.1048515269,0.0576194027,1.0273887818,0.035,0.7673157880004331,0.011942546031847268,686040331.0,567908.0,93070.0
021019,1908526.0,0.1013808479,0.0512488368,0.6390452369,0.019,0.5262705869884944,0.47029579280554,2592116289.0,1908526.0,13848053.000000002
021099,467421246.0,0.172360176,30.0272328127,-0.5077648013,0.334,1.0853726461244926,0.009177819762651519,1083511564.0,467421246.0,112963.0
030192,866.0,0.0855224449,6.84201e-05,-0.8114750739,0.0,0.0,0.0,880997815.0,866.0,0.0
030199,38851.0,0.1027943915,0.0024669003,-0.8855140393,0.0,0.007520927241690041,0.0009152429588024392,1096203059.0,38851.00000000001,11397.0
030211,975.0,0.1130256205,8.43663e-05,-0.2895176205,0.0,0.0004498583230627126,0.0004989195610816919,804407143.0,975.0,4559.0
030214,38697.0,0.1025183703,0.000165045,0.0718580498,0.0,0.0009631247685088618,3.9254384157256412,16319814701.0,38697.0,727723725.0
030251,0.0,0.1055626324,0.0,-0.0435868299,0.0,0.0006685946301445248,0.0,728843187.0,0.0,0.0
030284,15704.0,0.0973942102,0.0012301939,-0.7056897883,0.0,0.0008024923875588975,0.0038694343214227935,888540321.0,15704.0,39056.0
030285,212526.0,0.1076314819,0.015185167,-1.1253726315,0.012,0.004434199068902125,0.0,974165867.0,212526.0,0.0
030289,32574460.0,0.1293115673,1.1338143323,-1.6125206269,0.981,0.13159810536591568,0.0,1999749955.0,32574460.0,0.0
030311,109649.0,0.0933952203,0.0121892173,-0.3704695084,0.002,0.6846301773588844,0.03823503055062111,626136859.0,109649.0,271953.0
030312,2964.0,0.0972386109,0.0001197751,0.423448211,0.0,0.437626091757386,1.0338405062970484,1722471136.0,2964.0,20228731.0
030313,45706.0,0.1008271861,0.0027803543,-0.71087612,0.0,0.17836899525656968,0.9522689093465452,1144230410.0,45706.0,12377594.0
030314,1488.0,0.1083035505,0.0001657412,-0.6977500418,0.0,0.07000584885878718,0.1554007587475624,624903246.0,1488.0,1103136.0
030331,1361.0,0.1048895219,0.0001189039,0.0234170349,0.0,0.0010296096450560406,0.0,796713920.0,1361.0,0.0
030342,1820162.0,0.1293749303,0.0990608344,-2.3207957907,0.02,2.179076598242837,0.0,1278935006.0,1820162.0,0.0
030343,804516.0,0.1267123461,0.0389436428,-2.1750257959,0.008,5.160693839407795,0.0,1437932587.0,804516.0,0.0
030351,1719.0,0.1081004826,0.000194464,-0.3351457962,0.0,0.054196083477840704,0.0,615286200.0,1719.0,0.0
030353,125570.0,0.1096091316,0.0126823583,-1.8403333553,0.0,0.2056448390712611,9.257464132440203,689169883.0,125570.0,72473873.00000001
030354,1998606.0,0.1085323548,0.0622436769,-1.3267868575,0.114,0.08356458252367091,0.0566578214723593,2234973410.0,1998606.0,1438452.0
030355,39361.0,0.1257787851,0.0028359328,-1.5337158205,0.0,0.010974545754371493,5.713388950987701e-05,966074476.0,39361.00000000001,627.0
030359,720403.0,0.1012644892,0.0495319868,-1.782579851,0.075,0.15179006524561917,0.0,1012348812.0,720403.0,0.0
030363,7620.0,0.0966524597,0.0002675691,0.5961714105,0.0,0.023104474758782842,1.6576011227226068,1982254760.0,7620.000000000001,37325243.0
030366,3581684.0,0.1325018304,0.4763545596,-1.2960706263,0.0,0.056615741006662335,0.19889276453084206,523356176.0,3581684.0,1182441.0
030367,0.0,0.0934073505,0.0,0.8016613867,0.0,0.11805954751999656,0.008858298462470247,1289448368.0,0.0,129753.0
030389,116900283.00000001,0.138108276,2.0180673432,-2.0457272721,0.214,0.2156331495980255,0.21711583377090776,4031998122.0,116900283.00000001,9944317.0
030391,9001912.0,0.1075810315,0.521026589,-0.9433562905,0.816,0.18880631550729454,0.08727846753958382,1202583635.0,9001912.0,1192300.0
030441,78515.0,0.096163164,0.0009024048,0.3276340148,0.0,0.01643540068765808,0.1149676680746122,6056080806.0,78514.99999999999,7909163.0
030444,83.0,0.1025349832,7.9407e-06,0.3458591068,0.0,0.0015075724459370705,0.002408468007331185,727542148.0,83.0,19905.0
030449,1053988.0,0.1166423439,0.0837497669,-1.4259939916,0.001,0.008667974351162486,0.0048924977971654135,875976535.0,1053988.0,48684.0
030462,52018.0,0.0814185083,0.0016956568,-1.5597836129,0.0,1.2929198443464414,3.6361661463939496,2135286236.0,52018.0,88198858.0
030471,144101.0,0.0990227626,0.0043244131,-0.3983862443,0.006,0.0030355756115574358,0.12716843871205083,2319424457.0,144101.0,3350601.0
030474,275782.0,0.1248450428,0.0227444749,-1.1686053122,0.072,0.2539936085743918,8.211315193549803,843976620.0,275782.0,78723842.0
030475,18012.0,0.0821054673,0.0006386322,0.9742519027,0.059,0.005570486568361135,0.3141189537488881,1963141198.0,18012.000000000004,7005011.000000001
030481,119394.0,0.1096746365,0.0018440247,-0.2601962817,0.005,0.09134040506949083,0.30309387857971476,4506674308.0,119394.0,15516597.0
030483,8518.0,0.1087788609,0.0010300604,-0.4411909,0.005,0.015214651958987534,0.0,575592804.0,8518.0,0.0
030487,366815.0,0.1119718744,0.0097988936,-1.7170387808,0.0,0.4675264530547309,0.01646575415871962,2605616281.0,366815.0,487366.0
030489,3272914.0,0.1239929066,0.0974720731,-1.7702998177,0.014,0.13298046851694378,0.28371887437418136,2337194222.0,3272914.0,7532622.0
030499,1723601.0000000002,0.1156301012,0.05578908,-1.3523874054,0.006,0.15408315372082285,0.3075869880807541,2150443078.0,1723601.0000000002,7513789.999999999
030541,20994.0,0.1017359007,0.0006326912,0.5393726772,0.0,0.047023919935884895,0.007869971627898516,2309637307.0,20994.0,206481.0
030551,2181.0,0.0982899793,0.0001580409,0.639633567,0.0,0.06297953735571467,3.470151247086251,960564672.0,2181.0,37865017.00000001
030572,53705590.00000001,0.1693384601,5.7749519709,-3.5893141704,0.026,0.015522224450287522,0.0,647308826.0,53705590.00000001,0.0
030611,82332460.0,0.1713355449,8.293759883,-2.3354309642,0.116,0.05199891832755411,0.0,690971361.0,82332460.0,0.0
030612,2490161.0,0.1247315278,0.1653273475,-2.4439169072,0.0,0.06352403047766363,0.004329641050912512,1048390658.0,2490161.0,51563.0
030614,806518.9999999999,0.1289388268,0.0146790101,-2.4570483529,0.0,0.009508736815477618,0.03525194918908299,3824355411.0,806518.9999999999,1531456.0000000002
030616,99007.0,0.1235041729,0.0041022196,-1.8983940701,0.008,0.06004419612372372,0.0,1679915388.0,99006.99999999999,0.0
030617,3551156.0,0.1308040501,0.0117901212,-2.7562478013,0.0,0.11619985957454568,0.005467985091678952,20964856597.0,3551156.0,1302214.0
030631,1500219.0000000002,0.133448525,0.1002078269,-2.5987305302,0.0,0.0014293987016477353,0.0,1042061691.0,1500219.0000000002,0.0
030632,148028.0,0.1152266624,0.0059559755,-1.2999903829,0.0,0.002618336133214524,0.000297535348587982,1729941361.0,148028.0,5847.0
030633,11351.0,0.1152658998,0.0003842502,-1.5721539434,0.0,0.00013516675784114415,0.0,2056176942.0,11351.0,0.0
030722,412.0,0.0953224115,1.72544e-05,0.1604330901,0.0,0.14376756853957254,0.13445076118122853,1662023168.0,412.0,2538420.0
030743,430047.0,0.1243180888,0.0042962097,-1.934904832,0.001,0.19714761414105247,0.23008554924806662,6967401913.0,430047.00000000006,18210562.0
030752,2173999.0,0.1246309854,0.0621402224,-2.7764061665,0.032,0.352520653910978,0.08146884508804453,2435156907.0,2173999.0,2253625.0
040110,1049808.0,0.1128849996,0.0977590356,0.0934171571,0.399,0.20391284055745434,0.00044082204221676204,747469339.0,1049808.0,3743.0
040120,2624845.0,0.1122090042,0.0314474275,0.0357221894,0.245,0.09057412312306488,0.0010247182018105283,5809770155.0,2624845.0,67628.0
040150,15837694.0,0.1082569266,0.2408768083,0.6538442845,0.752,0.10037568356587218,3.766276256495831e-05,4576541163.0,15837694.0,1958.0000000000002
040210,1430158.0,0.1206666018,0.0085960955,0.0149648448,0.002,1.25812795699069,0.6906034969927394,11580390440.0,1430158.0,90847947.0
040221,22802270.000000004,0.1328392467,0.1398543317,-0.8530095929,0.011,0.9581138091142716,2.5668762600169512,11348607467.0,22802270.000000004,330910578.0
040229,37141.0,0.1208874481,0.0048370908,-1.2423334793,0.016,0.19111586867518643,0.0,534453309.0,37141.00000000001,0.0
040291,3737548.0,0.116558736,0.1102692311,-0.6883227152,0.0,0.2010996271425172,0.0007178338471328031,2359243928.0,3737547.9999999995,19238.0
040299,18801382.0,0.1395599286,1.2200453283,-0.9345530513,0.621,1.1547688026421943,2.1338111762616634e-06,1072640573.0,18801382.0,26.000000000000004
040320,554373.0,0.1165736257,0.0142931656,-0.1551695494,0.086,0.0536913246548658,5.869421575971253e-07,2699691000.0,554373.0,18.000000000000004
040390,612901.0,0.1162165953,0.01716507,-0.0739133642,0.024,0.5708217363952908,0.4611084696770762,2485336310.0,612901.0,13018213.999999998
040410,888964.0,0.1141045285,0.0141045445,0.3495450253,0.007,0.5669797828898161,0.8392749535731086,4386978673.0,888964.0,41824709.0
040490,4275595.0,0.1093767102,0.1638074826,0.7779597041,0.157,1.0225741818795733,0.6015302407811857,1816783754.0,4275595.000000001,12414346.0
040510,5187869.0,0.1262421074,0.0398734241,-0.2385419763,0.185,0.1927427743510624,0.13576052004765618,9056197434.0,5187868.999999999,13966337.0
040590,145459.0,0.1149092537,0.0033490183,-0.0653428404,0.0,0.7405060697251553,0.3832651939712574,3023176395.0,145459.0,13162125.0
040610,9494461.0,0.1156138226,0.0700403181,0.0450304986,0.047,0.7423041574461511,0.8004058031039274,9435450022.0,9494461.0,85789866.0
040620,109863.0,0.1034503735,0.0024372284,0.2233933358,0.002,0.6662035464108612,0.04435601241726025,3137585929.0,109862.99999999999,1580925.0
040630,5071599.0,0.1138337981,0.1032982259,-0.5232422794,0.252,0.40215320301139784,0.09714954663255183,3417373583.0,5071599.0,3771346.0
040640,3250087.0,0.0964609886,0.3360453599,0.677187628,0.001,0.4179548372196371,0.12998811880839975,673189753.0,3250087.0,994041.0
040690,7377525.0,0.1116367945,0.0228852794,0.1931132954,0.008,0.4104538894388084,0.23828955483144565,22438554941.0,7377525.0,60738356.0
040711,77387786.0,0.1291732416,3.0203593996,-0.0931441473,0.454,1.2376647543471164,2.3223589266279783,1783422377.0,77387786.0,47048599.0
040721,6134756.0,0.1100192602,0.1647975953,-0.2710412147,0.341,0.007355993254746722,0.02459131764974206,2591115887.0,6134756.0,723822.0
040899,3395703.0,0.1122148602,0.409777491,0.0908154403,0.889,0.12074040522060007,0.0005740083085237899,576795698.0,3395703.0,3761.0
040900,138199434.0,0.1417168562,3.5622666147,-1.3558241993,0.002,0.02526972643545201,2.3732745399821923e-05,2700351237.0,138199434.0,728.0
041090,5344528.0,0.0864927894,0.3745552838,-0.2753265124,0.008,0.1046673840563714,0.0006740657088783798,993193439.0,5344528.0,7605.0
050400,293647386.0,0.1334721904,4.1020503839,-0.9502815249,0.153,0.5104276059037867,2.596784282107752,4982709434.0,293647386.0,146982144.0
050510,175691.0,0.0922549244,0.0077334592,-0.1074492304,0.0,0.042936118217336526,0.084442888410473,1581306759.0,175690.99999999997,1516849.0
051110,4030695.0,0.1104646984,0.4908873924,0.0972638597,0.078,4.2149048254270145,4.002236567459963,571529263.0,4030695.0,25983902.0
051191,1283195.0,0.1207749429,0.1074782924,-1.1760037258,0.001,1.8318150673438027,0.11358172165552351,831021604.0,1283195.0,1072220.0
051199,268174673.0,0.1368932934,7.0589625609,-0.7641280787,0.361,2.691681203806647,0.3972588410482578,2644340000.0,268174673.0,11933120.0
060110,3792433.0000000005,0.1183327922,0.2215007172,-1.0896961517,0.0,2.7608185418703055,0.27207743583930927,1191744602.0,3792433.0000000005,3683315.0
060120,772715.9999999999,0.0997014293,0.0686961329,0.4771805255,0.0,0.07886994808297047,0.019392890134494453,782939183.0,772715.9999999999,172478.0
060210,1539388.0,0.1203445743,0.1733112325,-1.3198555107,0.001,0.5841346672126936,0.3993461941473114,618246689.0,1539388.0,2804623.0
060220,26984.0,0.1141077228,0.0021475385,-0.6059128869,0.001,1.059999960279426,0.026243418749802832,874592576.0,26984.0,260729.00000000003
060290,6069131.0,0.111415503,0.0492546372,-0.7847147523,0.075,0.22225163394638073,0.34655933275495593,8576691729.0,6069131.0,33764517.0
060311,20469.0,0.1278115676,0.0004803172,-2.2900284318,0.166,0.001864231435290015,0.06436237266845399,2966257829.0,20469.0,2168723.0
060312,90.0,0.1149856375,1.16307e-05,-1.7327156408,0.0,0.005555023964905524,0.0002020128142701884,538612477.0,90.0,1236.0
060314,73068.0,0.1075431878,0.0061268331,-1.1342557069,0.854,0.007233612678544944,0.0,830102236.0,73068.0,0.0
060319,106010.0,0.130197966,0.0020503621,-1.7979312414,0.03,0.014041672732419047,0.005476624158739859,3598791421.0,106010.0,223889.0
060390,148700.0,0.1187389275,0.0197125787,-1.2118313722,0.0,0.24302244873831727,0.052842677084652644,525058800.0,148700.0,315178.0
060420,18459.0,0.1135786624,0.0011719498,-1.0298688085,0.002,0.08181642840520738,0.0005637625818196863,1096325671.0,18459.0,7021.0
070110,13840.0,0.112122579,0.0010480896,-1.0029153967,0.0,0.11839977578041791,0.7978324790853133,919132392.0,13840.0,8330152.0
070190,2075496.0,0.1173926428,0.0341783787,-0.9028086811,0.162,0.16083919949592956,0.029819882859834123,4226791800.0,2075496.0,1431791.9999999998
070200,753904.0,0.1191913361,0.0049925815,-1.4229498038,0.725,0.002128849173071073,0.001835293051548484,10510691621.0,753904.0,219129.0
070310,12087435.0,0.1332477686,0.2006324217,-1.9875446125,0.727,0.2634649616739652,0.8983476654137568,4193469123.0,12087435.0,42793818.0
070320,540702.0,0.1139743576,0.0128027903,-1.7440424162,0.004,1.4047779853123126,4.205720224084889,2939637349.0,540702.0,140442088.0
070410,541252.0,0.1096001427,0.0222500494,-0.6689976449,0.089,0.04717226415766841,5.334273398107918e-05,1693202682.0,541252.0,1026.0
070490,428846.0,0.1096658966,0.0177893758,-1.321138483,0.157,0.028210971783361512,1.2066564173084778e-06,1677957926.0,428846.0,23.0
070511,186673.0,0.1119691274,0.0122115,-0.6731588665,0.024,0.004528308083585696,0.009944707927148973,1064027631.0,186673.0,120201.00000000001
070519,173472.0,0.1032658182,0.0057991527,-0.0945415546,0.257,0.002529704639162335,0.0,2082117584.0,173472.0,0.0
070610,487549.0,0.1154858621,0.0251927957,-0.9952867105,0.056,0.1482515821800045,0.006543042137934715,1347045667.0,487549.0,100121.00000000001
070690,162848.0,0.1103556116,0.0176432879,-0.9431232939,0.667,0.005100114827948028,0.0,642455899.0,162848.0,0.0
070700,161475.0,0.1149709803,0.0033374009,-0.8320886022,0.439,0.00041249988568725507,9.933061491656954e-07,3367730502.0,161475.0,38.0
070820,26346.0,0.1326837772,0.001994327,-2.1268354258,0.001,0.09969970270095634,0.004120408683904817,919514826.0,26346.0,43039.0
070920,30406.0,0.1054584296,0.0015509349,-1.0675584064,0.027,0.0071640017538719255,0.15981881752858793,1364602397.0,30406.0,2477406.0
070930,172669.0,0.1221154813,0.0202220413,-1.6661089033,0.259,0.001709163690613551,0.0,594332929.0,172669.0,0.0
070951,72574.0,0.1110688436,0.0041048764,-0.0564050363,0.156,0.0012136836330870829,0.0009891073570009322,1230612688.0,72574.0,13827.000000000002
070959,58519.0,0.1085841228,0.0078067177,-0.3242508109,0.01,0.020365003088893965,0.043090726107995296,521757664.0,58519.0,255397.0
070960,710439.0,0.1217237311,0.0076047919,-1.5594473523,0.148,0.0031683143323278677,3.398057345310733e-06,6502492734.0,710439.0,251.0
070993,2969798.0,0.1217824783,0.1249050869,-1.6187820195,0.992,0.07024209271192247,0.03429139078896402,1654958843.0,2969798.0,644667.0000000001
070999,688654.0,0.1220391567,0.0138949292,-1.6430909935,0.05,0.030495720349448942,0.0014975413267055866,3449730358.0,688654.0,58685.0
071021,153757.0,0.1125754418,0.0205814964,-0.2187216733,0.0,1.1914980253298675,1.5766751682936646,519994036.0,153757.0,9313302.999999998
071040,209645.0,0.1213303513,0.0273451913,-0.4202724802,0.004,5.905568988320155,0.8124769361212366,533634569.0,209645.0,4925135.000000001
071080,213737.0,0.1169756676,0.0035877245,-0.9199931454,0.003,0.33692231425372415,0.14176292514243485,4146684860.0,213737.0,6677699.0
071090,509831.0,0.1191879055,0.0397010866,-0.233037402,0.002,1.4605379685114055,0.35822500771309196,893849206.0,509831.0,3637335.0
071220,445374.0,0.1045621185,0.0553236368,-0.7126317801,0.035,1.0493012088751956,3.4800174932220966,560343775.0,445374.0,22151294.999999996
071290,463661.0,0.1138312325,0.016802781,-1.0662164226,0.014,0.8866928378435398,1.7867470082797314,1920701227.0,463661.0,38983966.00000001
071310,29966.0,0.1312073586,0.000718788,-1.6643585004,0.0,1.2707145403243352,0.45676193532773524,2901806077.0,29966.0,15056410.0
071320,61440.0,0.137480594,0.0024685185,-1.6308342669,0.002,0.7416953309408667,0.45685738000632614,1732428127.0,61440.0,8990814.0
071331,32072635.0,0.2008162516,1.1161142425,-2.5989888624,0.0,0.03349044245020834,0.0019169837965663853,2000167678.0,32072635.0,43556.0
071333,47252198.0,0.1709728018,1.8634983905,-2.2043928754,0.227,0.645141701045851,2.366887835450703,1764954063.0,47252198.00000001,47454153.00000001
071339,5950692.0,0.1513709803,0.7995487534,-2.4714381662,0.0,0.584837070787534,0.015641685924746972,518039571.0,5950692.0,92047.00000000001
071340,202528.0,0.1152691059,0.0035919007,-1.3750611363,0.0,3.139176386247798,0.41580711139910403,3924652143.0,202528.0,18537716.0
071350,12680.0,0.1040483647,0.0012848422,-1.17419091,0.0,0.01985131255312543,0.0010253478820894894,686925897.0,12680.0,8001.0
071360,9121.0,0.1475450369,0.0009282354,-3.6120140316,0.0,5.4563838766721015e-05,0.021844138005254678,683950598.0,9121.0,169715.99999999997
071410,430362.0,0.1144371379,0.0087585463,-2.6707617483,0.153,0.0032757971169871517,0.0,3420127533.0,430362.0,0.0
071420,6583586.0,0.1280963425,0.6393957547,-1.7005599309,0.94,0.176333112032432,5.036021049272893e-06,716693025.0,6583586.0,40.99999999999999
080111,409428.0,0.1145345947,0.0317225499,-2.1389536255,0.006,1.6298934127607663,1.6142887904154704,898358878.0,409428.0,16473817.0
080131,151668.0,0.1724928306,0.0037100398,-4.3203306266,0.0,0.000561209070897855,0.45939559242256417,2845481788.0,151668.0,14849293.000000002
080132,64819771.0,0.181346684,1.0564123945,-3.1346081342,0.684,0.2980326864989223,0.06829350453439603,4270850975.0,64819771.0,3313271.0
080211,245499.0,0.0956612925,0.0104145299,-0.5557712822,0.054,0.1420038156968306,0.0032296929525611863,1640780440.0,245498.99999999997,60196.99999999999
080212,171007.0,0.112865774,0.0022686891,-0.9452683492,0.0,0.6512992260684518,0.3010454756017631,5246616358.0,171007.0,17942152.999999996
080222,188077.0,0.0962943219,0.0078782153,-1.118875565,0.0,0.09982821594763225,1.8532223900642617,1661683304.0,188077.0,34981541.0
080231,7258.0,0.1071473559,0.0004162977,-0.7157888493,0.0,0.20580764726410902,0.18262738806090012,1213537964.0,7258.0,2517575.0
080232,4828342.0,0.1177547378,0.1766758295,-0.9472707172,0.02,0.09636144216430309,0.9065260478542914,1902222431.0,4828342.0,19588660.0
080251,1343249.0,0.0959231917,0.0416915687,-0.5212999527,0.0,0.14612033324929727,0.02712544591947036,2242583917.0,1343249.0,691017.0
080252,16076.0,0.1079670556,0.0012148684,-0.9466074362,0.0,0.07123836100777654,0.5935910091446311,921062681.0,16076.0,6210687.0
080262,2623545.0,0.1294965712,0.3273371712,-2.2817006831,0.982,0.027861667361882683,0.015788700572329905,557870769.0,2623545.0,100056.0
080280,327.0,0.1030969033,3.4594e-05,-1.6697355989,0.0,0.01998296200676879,0.0,657941554.0,327.0,0.0
080292,1430.0,0.0955024643,0.0001378873,-0.5427866897,0.0,0.01994116057705748,0.020542487666822075,721858808.0,1430.0,168449.0
080299,2197778.0,0.1286844534,0.1139949201,-1.5932311934,0.016,0.047657666265781856,0.005717227122792566,1341957422.0,2197778.0,87154.00000000001
080310,1548998.0,0.1259242576,0.1490285597,-1.6717765137,0.617,0.036731405248866644,0.0,723472064.0,1548998.0,0.0
080390,39413201.0,0.1363925924,0.2300563038,-2.5042262005,0.978,0.19406133496753225,0.0008530709103879565,11924714321.0,39413201.0,115557.0
080410,15022.0,0.1084216845,0.000544914,-1.7038364697,0.0,0.07347881886531227,0.1857122333142059,1918846237.0,15022.0,4048031.0
080420,7057797.0,0.1136730786,0.7990780449,-1.1598996633,0.001,0.04229391870698042,0.12910037179532255,614780916.0,7057797.0,901594.0000000001
080430,3402353.0,0.1368958904,0.1036778692,-2.6388899536,0.788,0.12645110381860122,0.004468162313197675,2284197863.0,3402353.0,115937.99999999999
080440,20135439.0,0.1412603787,0.1877478437,-1.5609526042,0.965,0.085175399970211,0.011268284615162927,7464944071.0,20135439.0,955536.9999999999
080450,242586876.0,0.1475763114,4.6176333112,-2.174371255,0.917,0.16699665281693019,0.005159856551028508,3656691082.0,242586876.0,214333.0
080510,1068408.0,0.1286723821,0.0150096444,-1.1849428557,0.002,0.13593652772665904,0.351318136847518,4954583364.0,1068408.0,19772922.0
080521,257693.0,0.1115065382,0.0061083631,-1.1382500278,0.03,0.01920476106776702,0.23035425982922475,2936420100.0,257693.0,7683827.0
080522,61202.0,0.1150851033,0.0026627374,-0.9823846884,0.0,0.014620562526392294,0.09172599357425969,1599844189.0,61202.0,1666991.0
080540,169610.0,0.1096006509,0.0149762661,-0.9133269116,0.002,0.05303979034387821,0.033070422514425914,788294180.0,169610.0,296136.0
080550,159541544.0,0.1568488835,2.8643805868,-1.4502243104,0.651,0.08342466505859959,0.04548245147701847,3876890031.0,159541544.0,2003044.0
080610,115234993.0,0.1182127723,0.8673541017,-1.1413925645,0.465,0.1422774567018722,0.11048186397994356,9247585523.0,115234993.0,11605998.0
080620,111781.0,0.1233716232,0.0050718966,-1.2318987904,0.011,0.206788722765737,2.675619660335871,1534044691.0,111781.0,46625718.00000001
080711,61485921.0,0.1373975392,1.8743915965,-1.7534826194,0.992,0.06988476711934387,7.286901424335813e-05,2283262098.0,61485921.0,1890.0
080719,162628726.0,0.1465613311,6.8762865038,-1.8245166714,0.966,0.08453469919019921,0.0006447515711592094,1646204216.0,162628726.0,12057.0
080810,24784319.0,0.1143549787,0.2502586549,-0.7771546851,0.001,0.6006570481524904,1.6154065927726704,6893317744.0,24784319.0,126494980.0
080830,194431.0,0.1115874657,0.0052171821,-0.3791959843,0.003,0.044935558144548346,3.7677360788345284,2593999722.0,194431.0,111023149.0
080929,2883.0,0.1197165041,4.48959e-05,-1.191668089,0.0,0.003559930865236615,0.2539487209653365,4469702958.0,2883.0,12894005.0
