hs_product_code,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized
0101,Horses,7854872.0,5117939.0,1.1270481671868409,0.145015709616932,0.5777313041293136,0.18305008885044183,0.15631086495442734,2815126968.0,0.00041762976798184856,0.0034391028032640103,0.0001536317701388443,0.0,0.6399908307742036,0.0043490860356948675,0.0051286594840686825,0.0,0.6101514340515827,0.19262419844463807
0102,Bovine,98980839.0,893546.0,-0.009850901849949412,0.16292620333423458,0.10528089511455956,0.729927978841702,0.008635928231443678,8896105789.0,7.291439164497834e-05,0.010891655547331364,0.0019359451694945448,0.0,0.5251216939280391,0.017342354760816945,0.00028335033038709835,0.0,0.3346516871492413,0.23748162008156443
0103,Swine,4401888.0,4180900.0,1.6079734491008248,0.14465092586477024,0.4913564515786043,0.08493978071001183,0.10573168575053235,3399825851.0,0.00034116629701043925,0.00415568139911549,8.60955907865764e-05,0.0,0.688582190839052,0.0020180837741232546,0.003469124254728771,0.0,0.5597837138371542,0.19171058551831144
0105,Fowl,91242314.0,851937.0,0.6060329473594785,0.16499576541962077,0.0,1.8788159988876783,0.022991042718782096,3185963970.0,6.951904890721677e-05,0.0038935826490600085,0.001784589005573134,0.0,0.5873488942863947,0.04463877879392126,0.000754350820863846,0.0,0.27325929674323085,0.24266490651315403
0106,Other live animals,606967.0,526387.0,-0.5522599063014589,0.15536608998070525,-0.013810970953663125,0.027589116328217773,0.031357475751383125,1443298327.0,4.295379071119474e-05,0.0017578561481089953,1.1871538406464664e-05,0.0,0.4703181886250401,0.0006554896603095724,0.0010288588413586775,0.0,0.26520571285461797,0.21854706709408284
0201,Beef,968563855.0,129698133.0,0.14373260639604116,0.19363765468472313,0.0,2.398992537853728,0.42101502296138316,26486719955.0,0.010583518324948565,0.03244985920690194,0.018943934355155997,0.0,0.540639346731616,0.05699765026959535,0.013813772261293687,0.0,0.27325929674323085,0.3143994618817566
0202,Beef (frozen),6404753733.0,138373167.0,-1.197723884287423,0.2672247958674506,-0.0,15.125604499436617,0.4282776540711071,27779121929.0,0.011291411177257795,0.03403376439080256,0.12526921550143158,0.0,0.4051022938848359,0.35936915258036195,0.014052063834506063,0.0,0.27325929674323085,0.4987008815517651
0203,Pork,2330615500.0,19000265.0,1.982743830909243,0.17088286003716655,0.0,4.374352888599554,0.04673756397609237,34953094708.0,0.001550443696875566,0.04282583752471439,0.04558401267112025,0.0,0.72644795346151,0.10393022577854873,0.0015334893759185462,0.0,0.27325929674323085,0.2574093289530901
0204,Lamb,1755941.0,20351872.0,-0.7732276884814655,0.17865801840836748,0.000586874005839507,0.014085304936612673,0.21395573201909077,8178477905.0,0.0016607363982564622,0.010012165614287336,3.4344076401165087e-05,0.0,0.4479922151933499,0.0003346526810941687,0.00702002445262195,0.0,0.27360152025915396,0.2768824692727175
0205,Horse meat,7020884.0,0.0,0.5384928400483289,0.18621800461833948,0.0,1.3773510808064038,0.0,334407464.0,0.0,0.00039885328242184547,0.00013731997629744822,0.0,0.5805248286849495,0.03272447661404074,0.0,0.0,0.27325929674323085,0.2958167038249706
0206,Edible offal,195845965.0,15757439.0,0.2696745201860583,0.20802447228087045,0.0,1.5506213333838414,0.1635083704531687,8285861934.0,0.00128582532803891,0.010143770272608009,0.003830509558589897,0.0,0.5533641692983808,0.03684120357450426,0.005364814244318513,0.0,0.27325929674323085,0.3504317205737926
0207,Poultry,6395711629.0,48268260.0,0.9338964230052127,0.17150658057242293,0.0,16.107089329698873,0.15931367871745994,26049574005.0,0.003938746089917746,0.0319141143301101,0.12509236291321632,0.0,0.6204753128722738,0.382688245165056,0.005227183724780671,0.0,0.27325929674323085,0.2589714575842275
0208,Other meat,64199.0,68417.0,1.2249396022980026,0.156849040202168,0.44869211349885985,0.006984800197365914,0.009755577435036725,602980260.0,5.582906680992902e-06,0.0007280030766785687,1.2556545811495928e-06,0.0,0.6498815105734036,0.0001659518287658538,0.00032008673708865175,0.0,0.534904881861461,0.22226116478455932
0209,Pig and poultry fat,5429528.0,4062941.0,1.6280954755438204,0.13918718177298942,0.6941936037112576,0.402246004832513,0.3944876461167739,885521595.0,0.00033154070557580694,0.0010742720349250694,0.00010619498289194514,0.0,0.6906152647257788,0.009556960575749592,0.012943392055277714,0.0,0.6780640306887638,0.1780264584188721
0210,Preserved meat,349428261.0,19257616.0,1.5036669113201462,0.1806932064061569,0.0,4.9210984838759115,0.355442849170053,4658271416.0,0.001571443837443849,0.005697971254872273,0.00683439300780052,0.0,0.6780433468127045,0.11692035131428045,0.011662307287288499,0.0,0.27325929674323085,0.2819796646693501
0301,Live Fish,5420812.0,394279.0,0.14040013772351284,0.13604757994616282,0.2063580413745313,0.23918660296482844,0.022800238021475402,1486812877.0,3.217362443946973e-05,0.0018111854703374234,0.00010602450850247958,0.0,0.5403026433158021,0.005682833160105932,0.0007480903966717583,0.0,0.3935927478000398,0.17016322219875774
0302,"Fish, excluding fillets",58871028.0,618381010.0,-1.179857020006082,0.16257787542034524,-0.12600332070174639,0.1790282406258071,2.4645594452794852,21572918097.0,0.05046060879793236,0.026427741946079275,0.001151445910453215,0.0,0.40690751242537354,0.004253530966253005,0.08086377218096043,0.0,0.1997830497132455,0.23660922134438445
