,hs_product_code,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized,pgi,pei,pei_standarized,pgi_standirized,pei_inverted,import_total_2013,growth,growth_standarized
179,2207,Ethyl alcohol > 80%,1156009654.0,235314734.0,0.1777544744174785,0.1818860155217225,0.0,7.047051396548344,1.8800020735718628,10761748560.0,0.8298371465057586,0.8421892266076598,0.8463209297639945,0.0,0.5440768221592523,0.1674308546585468,0.0616840708258138,0.0,0.2732592967432308,0.2849670944004248,0.4000947409719332,2523.923087918698,0.0209046949027764,0.5999052590280668,0.9790953050972236,8789350858.0,1972397702.0,0.8182531076217916
180,2208,Spirits < 80% alcohol,36380636.0,208979952.0,0.23152265953878,0.1444548038971222,0.2247917768509149,0.0719970106132493,0.5420159063596468,33150084630.0,0.8247278141934591,0.8832079644747537,0.7060520778703174,0.0,0.5495094108409384,0.0017105765718895,0.0177838886598058,0.0,0.4043420018197348,0.1912193915884339,0.35516718045422,763.0779038215526,0.0042123518102139,0.64483281954578,0.995787648189786,27669525928.0,5480558702.0,0.8573241969377724
181,2209,Vinegars,888922.0,2229703.0,1.652069983811362,0.1308380555484112,0.6536862919434722,0.0706607899551463,0.2322870941531111,825304067.0,0.6292680348606573,0.7485609985012349,0.5555190586424951,0.0,0.6930375827186477,0.001678829312758,0.0076214881723189,0.0,0.6544430242788177,0.1571157966991443,0.3527423761993754,2482.7781266105458,0.0205146516344138,0.6472576238006246,0.9794853483655862,575097493.0,250206574.0,0.7393155565938135
182,2301,"Flours of fish, for animal feed",129969602.0,12147027.0,-1.683842051897477,0.1994202782326038,-0.0,1.093420999668598,0.1339303018326264,7797999400.0,0.702245911377194,0.8304444749616814,0.7576898739363864,0.0,0.3559862590147263,0.0259785834066408,0.0043943388893557,0.0,0.2732592967432308,0.3288822330855628,0.3862524485336028,1040.0354711350496,0.0068378357411302,0.6137475514663973,0.9931621642588698,5665429903.0,2132569497.0,0.8212381447194145
183,2302,Cereal residues,12295513.0,13354250.0,-2.777379446890422,0.1807498825460847,-0.2576831174777558,0.3062345256475888,0.4359033742282263,2634033655.0,0.7063248434563634,0.7908730503731434,0.6620574307062745,0.0,0.2454982657592951,0.0072758243795758,0.0143022685916614,0.0,0.1229966823152453,0.2821216119291869,0.399271650611337,1539.048948646234,0.0115683505244048,0.6007283493886629,0.9884316494755953,2171402332.0,462631323.0,0.7628143840185355
184,2303,Starch residues,14355371.0,11948504.0,1.0500358112467256,0.1510283726270378,0.3945765032096788,0.1513577748593792,0.1651076044243926,6222121757.0,0.7015365291294944,0.8222134993065995,0.6683390550768049,0.0,0.6322097153750807,0.0035961085250966,0.0054172861340758,0.0,0.5033484758267496,0.2076831110610172,0.3321693202044045,10043.075984280618,0.0921842605596877,0.6678306797955955,0.9078157394403124,6090663363.0,131458394.0,0.7147098132770483
185,2304,Solid soybean residues,7220182871.0,2289368.0,-1.3809182696349995,0.2382574261531597,0.0,16.50685870930825,0.0068595412796575,28695419780.0,0.6304048553126089,0.877946566007377,0.920614714351683,0.0,0.3865928399737088,0.3921863636160012,0.0002250659379981,0.0,0.2732592967432308,0.4261511496741129,0.4355264523543086,3178.778258782952,0.0271125474083387,0.5644735476456914,0.9728874525916612,30129081273.0,-1433661493.0,
186,2305,Solid peanut residues,3283903.0,0.0,-1.326018587449573,0.2685057031818728,0.0,6.369266343375637,0.0,33824371.0,-inf,0.632088339063745,0.6085160505710092,0.0,0.3921397519886087,0.1513273633766358,0.0,0.0,0.2732592967432308,0.50190895612457,0.4436270486878846,3016.3235876256244,0.0255725204187781,0.5563729513121154,0.974427479581222,50374970.0,-16550599.0,
187,2306,Solid vegetable oil and fat residues,310735.0,427147.0,-0.9279302694093626,0.1625461558170872,-0.0552677873520738,0.002123216381278,0.0038251165526635,9601182744.0,0.5581292505838795,0.8380287611444924,0.5128924775969226,0.0,0.432361494381768,5.044548611019568e-05,0.0001255045213344,0.0,0.2410310223321629,0.2365297785529148,0.3315801511748881,2777.684293428128,0.0233102835054551,0.6684198488251119,0.976689716494545,7523536180.0,2077646564.0,0.8202406127825758
188,2307,Wine lees,868924.0,0.0,0.0018206391491037,0.1993176316924513,0.0,3.743867824099049,0.0,15226150.0,-inf,0.6029875049989579,0.5545962668335391,0.0,0.5263009541427226,0.0889505346625632,0.0,0.0,0.2732592967432308,0.3286251514437127,0.3686052134357718,5399.109173813725,0.0481606927804831,0.6313947865642282,0.9518393072195168,16374198.0,-1148048.0,
189,2308,Vegetable materials for animal feeding,66470051.0,3157432.0,-0.3028782228369627,0.1951998311275987,0.0,4.2743555040400985,0.2660981551870776,1020197349.0,0.6442444861139034,0.756290408455184,0.7304954509834408,0.0,0.4955150240390051,0.1015543884789074,0.0087308507165594,0.0,0.2732592967432308,0.3183119842541382,0.396236071574988,3159.5499291382475,0.0269302679675196,0.603763928425012,0.9730697320324804,1044116974.0,-23919625.0,
190,2309,Animal feed,548309726.0,280979817.0,0.4641717033048526,0.1488334600783865,0.2890333919907874,0.9546143621332484,0.6411215412309035,37681380423.0,0.8374723255183524,0.8878791942832994,0.8160710600728016,0.0,0.5730156266285331,0.0226806772829242,0.0210356079459559,0.0,0.4418031794881825,0.2021858802640843,0.375720163283913,2119.169355847149,0.0170677373867199,0.6242798367160869,0.98293226261328,24208096102.0,13473284321.0,0.8917136163972951
