hs_product_code,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized,pgi,pei,pei_standarized,pgi_standirized,pei_inverted
8449,Machinery to manufacture felt,84998.0,53768348.0,3.167143709189922,0.1041425662564383,0.7509646687962761,0.0032897575190823,2.7273765611053684,1695015358.0,0.0043875596602474,0.0020663483342072,1.662457796672115e-06,0.0,0.8461164406686197,7.816133046923962e-05,0.0894869698969283,0.0,0.7111689106166178,0.0902560641939911,0.33936615900639494,14400.08044911674,0.1334875017757303,0.660633840993605,0.8665124982242697
8450,Household- or laundry-type washing machines,31829564.0,166727820.0,1.7974172976139442,0.1232939758283745,0.5895571861842802,0.133263543584451,0.9148543736313542,15669247892.0,0.0136051838020577,0.0191924900431453,0.000622547669786,0.0,0.7077230732200661,0.0031662077855853,0.030016957306417,0.0,0.6170474541435845,0.1382214004750275,0.33197084804883925,8119.40182083195,0.073948342135634,0.6680291519511607,0.926051657864366
8451,Machinery for processing fabrics,5865418.0,66114023.0,2.9418938267645207,0.1073623136918762,0.9139309194657024,0.0389656570385677,0.5756252682514236,9875197334.0,0.005394981082392,0.0120915826635358,0.000114720462656,0.0,0.8233578156740304,0.0009257848273243,0.0188866333261475,0.0,0.8061993306488044,0.0983200277315413,0.34358110853976115,6835.445570569551,0.0617767790483264,0.6564188914602389,0.9382232209516737
8452,Sewing machines,7507322.0,119247412.0,1.5513233338517851,0.1020392687200525,0.5529793784133272,0.0958625048741954,1.9956111454566805,5137656802.0,0.0097307273505987,0.0062854827360111,0.0001468341136382,0.0,0.6828584199097592,0.0022775967163595,0.0654772784389846,0.0,0.5957178572359325,0.084988286213844,0.3733437884498387,5137.342819596116,0.0456792175013659,0.6266562115501613,0.9543207824986341
8453,Machinery for preparing leather,3534437.0,11656853.0,0.3137214910811144,0.1074195965985985,0.3461132898643212,0.2403835890605335,1.039032469391287,964593317.0,0.0009512127467303,0.0011711785028006,6.91293012482223e-05,0.0,0.5578145533871723,0.0057112723460492,0.0340913200752395,0.0,0.4750881489099763,0.0984634946588067,0.3557542920742287,13068.847148683564,0.1208677648518004,0.6442457079257713,0.8791322351481996
8454,Machines used in metallurgy,3335407.0,41401593.0,2.70134768146164,0.1190970536822602,0.9129369939277808,0.0949899214740234,1.5452863693233927,2303563169.0,0.0033784180856139,0.0028121550196543,6.52365158265459e-05,0.0,0.799053698593502,0.0022568650122424,0.0507018344242615,0.0,0.8056197433970795,0.1277100706782541,0.3339381408626196,9679.728941090616,0.0887398274196411,0.6660618591373804,0.9112601725803589
8455,Metal-rolling mills,69263654.0,69830244.0,2.312948111234628,0.1512884324259111,0.0,1.0713507744607482,1.4155756312174217,4241334547.0,0.0056982290331783,0.0051869936477083,0.001354713071111,0.0,0.7598108804766772,0.0254542170495476,0.0464459421203792,0.0,0.2732592967432308,0.2083344393958474,0.3160053142713168,8218.850060277851,0.0748910849433348,0.6839946857286832,0.9251089150566651
8456,Machines for working materials by laser and similar means,1465535.0,126320260.0,3.726286891521444,0.0944680928884847,1.0732332013511434,0.0146685204452233,1.6570146799502763,6554486950.0,0.0103078799640259,0.0080218810557833,2.8664087237886394e-05,0.0,0.9026107210116014,0.0003485092950965,0.0543677117777174,0.0,0.899093182581175,0.0660260268856242,0.336220450812344,10247.763205646044,0.0941246408705478,0.663779549187656,0.9058753591294522
8457,Machining centers for working metal,16726016.0,97543902.0,4.179028672839205,0.0870728552336597,1.0446094758624922,0.135601290686026,1.0364173369711278,8092030360.0,0.0079596957213253,0.0099062196954357,0.0003271405880898,0.0,0.9483544981423428,0.0032217503058773,0.0340055159074188,0.0,0.8824018452957008,0.0475044105179367,0.33221708087342194,5976.808170757219,0.0536371253188464,0.6677829191265781,0.9463628746811537
8458,Lathes for removing metal,12263296.0,67003144.0,3.334991356563266,0.1066056375468867,1.0194053168235544,0.1450310238514187,1.0385134197219623,5547216511.0,0.0054675343888964,0.0067874192536367,0.0002398551971587,0.0,0.8630753026296646,0.003445791283336,0.0340742897235102,0.0,0.8677045579114138,0.0964249073951539,0.33213610224345863,4950.754369757128,0.0439104087213829,0.6678638977565414,0.9560895912786171
