hs_product_code,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized
020319,"Outras carnes de suíno, frescas ou refrigeradas",3846373.0,42190.0,3.148465400929642,0.11916834477713528,0.9209843880274807,0.03423389780544782,0.0004343982050969458,9739107497.0,3.3249047347688575e-06,0.00935536183945653,8.090740564970083e-05,0.0,0.785131277697908,0.0005335021300071038,9.907909007667857e-06,0.0,0.8412284429954449,0.15133352525626664
020410,"Carcaças e meias-carcaças de cordeiro, frescas ou refrigeradas ",190801.0,0.0,-1.2378983355824922,0.13716417174147458,-0.09271168318051218,0.01344966988987511,0.0,1241426433.0,0.0,0.0011925110675037084,4.013446929189802e-06,0.0,0.4617097338529962,0.00020960007460789104,0.0,0.0,0.5315447971905605,0.20547116176252916
020421,"Carcaças e meias-carcaças de ovino, frescas ou refrigeradas ",10641.0,0.0,-1.5363712853851985,0.14511067578990103,-0.1813616236427974,0.0032001309968446735,0.0,289987504.0,0.0,0.00027856125724831887,2.2383052905125595e-07,0.0,0.4397023062843251,4.987094115957493e-05,0.0,0.0,0.5044622844507893,0.22937697884566483
020422,"Outras carnes de ovino, não desossadas, frescas ou refrigeradas",19324.0,9536.0,-0.2549633227740597,0.11826153456947582,0.12347595814530277,0.001331298248936249,0.0007600079209870128,1246181119.0,7.515120064175355e-07,0.001197078406756992,4.0647506281237385e-07,0.0,0.5341848814782374,2.074699338996071e-05,1.7334531399745622e-05,0.0,0.5975900141400106,0.148605528287874
020423,"Carnes de ovino, desossadas, frescas ou refrigeradas",119076.0,0.0,-0.10088413153995521,0.13397305411405985,0.19226755701020254,0.018484743187626402,0.0,555477452.0,0.0,0.0005335902246402062,2.5047311415569357e-06,0.0,0.5455456652382578,0.0002880668137550977,0.0,0.0,0.6186058133941621,0.19587118247266116
020430,"Carcaças e meias-carcaças de cordeiro, congeladas",35077.0,95420.0,-1.894064019567027,0.1565998706203076,-0.20071263328148223,0.010685702012709812,0.033627421905230014,282899663.0,7.519848537370096e-06,0.00027175269524857084,7.378351158284847e-07,0.0,0.4133284022352315,0.00016652631309469748,0.0007669862179221477,0.0,0.4985505606263377,0.26394042817815394
020441,"Carcaças e meias-carcaças, de ovino, congeladas",57067.0,0.0,-1.6447244443697113,0.14492887366753904,-0.0971430702989032,0.01563305100356626,0.0,310734004.0,0.0,0.00029849029227150474,1.200388760583406e-06,0.0,0.4317130586832792,0.00024362595391007625,0.0,0.0,0.5301910106289132,0.22883005553749985
020442,"Outras carnes de ovino, não desossadas, congeladas",833591.0,18055492.0,-1.8563271309513065,0.1968339783805,-0.14854579354865838,0.022169498970341903,0.5555021351666031,3162608689.0,0.0014229151656644046,0.003037993846080683,1.7534359039786253e-05,0.0,0.41611087161286336,0.00034549016267687555,0.012670090585589787,0.0,0.5144875042304776,0.38497846135058855
020443,"Carnes de ovino, desossadas, congeladas",880880.0,2191424.0,-0.3072307831155376,0.1441129762744082,0.09042119775480632,0.08816138602023398,0.25372403975756874,809323220.0,0.0001727014940385425,0.0007774338224017328,1.852907024064189e-05,0.0,0.5303310235375972,0.001373909786535862,0.005787028282989486,0.0,0.587491801273567,0.22637555558130146
020450,"Carnes de caprino, frescas, refrigeradas ou congeladas",34582.0,0.0,-2.451503986494463,0.14293444800722396,-0.107625470805225,0.007932514506097235,0.0,356536354.0,0.0,0.0003424879129445925,7.274229260079442e-07,0.0,0.37222645412185273,0.0001236205532120757,0.0,0.0,0.5269886424854554,0.22283013724250506
020610,"Miudezas comestíveis de bovino, frescas ou refrigeradas",945275.0,0.0,-0.2610988424284427,0.14883912274144762,0.15061296783278866,0.07447759106461203,0.0,1082065048.0,0.0,0.0010394289272386804,1.9883601480023115e-05,0.0,0.5337324887087108,0.0011606610996088645,0.0,0.0,0.6058803571086366,0.24059342953702223
020630,"Miudezas comestíveis de suíno, frescas ou refrigeradas",300059.0,0.0,2.8456612810230975,0.12078874393946581,0.9813021198094926,0.04448644238045001,0.0,587160536.0,0.0,0.0005640249143796099,6.3116591219425625e-06,0.0,0.7628044981999891,0.0006932781040969141,0.0,0.0,0.8596554800684748,0.15620824321277615
020680,"Miudezas comestíveis das espécies ovino, caprino, cavalar, asinino e muar, frescas ou refrigeradas",0.0,,-0.45956917749098275,0.13232492765980575,0.19561972925438806,0.0,,66831148.0,,6.419783043557791e-05,0.0,0.0,0.5190985946613411,0.0,,0.0,0.6196299003482609,0.19091305128627145
020743,"Fígados gordos (foies gras) de patos, frescos ou refrigerados",321575.0,373156.0,1.2903882331609704,0.12023738892595767,0.43735505434541305,0.05773431987326875,0.07750250665793663,457655502.0,2.940763572428082e-05,0.00043962270878999845,6.764242306142058e-06,0.0,0.6481289171365902,0.0008997334397019423,0.0017677047805978777,0.0,0.6934799219871998,0.154549577714027
020810,"Carnes e miudezas comestíveis de coelhos ou de lebres, frescas, refrigeradas ou congeladas",1148.0,68417.0,1.7916390215543159,0.12243806401239088,0.6379817875430699,0.0007157562911714479,0.04934701157168586,137676518.0,5.391799176076818e-06,0.00013225171229326767,2.414786649288994e-08,0.0,0.6850878456646111,1.1154368342046788e-05,0.0011255242188293146,0.0,0.7547712892394518,0.161169965214629
020890,"Carnes e miudezas comestíveis de outros animais, frescas, refrigeradas ou congeladas",65829.0,0.0,1.043869706197864,0.12962359485601954,0.47426509188536026,0.011243247144700525,0.0,466343726.0,0.0,0.0004479685946206342,1.3846950377704283e-06,0.0,0.6299522661869406,0.00017521511380277235,0.0,0.0,0.7047559201061869,0.18278651318921046
021011,"Pernas, pás e pedaços de suíno, não desossados, salgados ou em salmoura, secos ou defumados ",57197.0,1816095.0,0.9212400325568423,0.11921485343739281,0.3871758128886403,0.013606988022895266,0.49980530216376956,350003346.0,0.00014312260877672549,0.000336212322110536,1.2031232750817298e-06,0.0,0.6209103625162447,0.00021205172529435297,0.01139973737755986,0.0,0.6781501886682783,0.1514734393012508
021012,"Barrigas e peitos, entremeados, e seus pedaços, de suíno, salgados ou em salmoura, secos ou defumados ",665166.0,114955.0,2.274037526716894,0.11720335853671293,0.8233940682919958,0.08369013624933247,0.016731914736815744,675329704.0,9.059360601691254e-06,0.0006487199924427606,1.3991585159938701e-05,0.0,0.7206567311150955,0.0013042296907978263,0.0003816274717328312,0.0,0.8114146488323339,0.1454221708609062
021019,"Outras carnes de suíno, salgadas ou em salmoura, secas, defumadas",667856.0,17229583.0,1.560481066434427,0.11167124591615696,0.6305857326118374,0.023194421738982503,0.692227786786316,2480294140.0,0.0013578270228678127,0.0023825642293332674,1.4048168575327093e-05,0.0,0.6680437820146697,0.000361462591036334,0.015788577953556437,0.0,0.7525117981348373,0.1287796735332285
030191,Trutas vivas,0.0,,1.490949788697742,0.126951716373319,0.43646419474765097,0.0,,140970363.0,,0.00013541577140521163,0.0,0.0,0.6629170039948904,0.0,,0.0,0.6932077648229656,0.17474858381969693
030192,Enguias vivas,0.0,,-0.44113132032540225,0.09557077320976369,0.2940115958842499,0.0,,373546006.0,,0.0003588273413031206,0.0,0.0,0.5204580806930275,0.0,,0.0,0.6496885666891228,0.0803439144716987
030193,Carpas vivas,0.0,,1.5610121777201125,0.10769473071185592,0.4334377118973413,0.0,,85580987.0,,8.220887799107383e-05,0.0,0.0,0.6680829426594062,0.0,,0.0,0.6922831758167826,0.11681694822370675
030199,Outros peixes vivos,9687.0,3370.0,-0.9320056491835607,0.10776876230082573,0.17357284750346905,0.0007891143979562379,0.00031758070821800733,725434883.0,2.6558257777129767e-07,0.0006968508996865847,2.037633995789415e-07,0.0,0.48426424388199735,1.2297583363759742e-05,7.24349392491736e-06,0.0,0.6128945889337484,0.11703966070374844
030211,"Trutas frescas ou refrigeradas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,-0.16688502594662122,0.12445986027001608,0.0606933668457446,0.0,,709534953.0,,0.000681577467452897,0.0,0.0,0.540679194410391,0.0,,0.0,0.5784099637097511,0.16725222367943493
030212,"Salmões-do-pacífico, do-atlântico e do-danúbio, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",19104.0,617420158.0,0.9629177675914614,0.1380523323103308,0.2220927129251765,0.00011392407161690349,4.259371665418208,14477524985.0,0.04865757778326466,0.013907073601576806,4.018474228921336e-07,0.0,0.6239834039278933,1.7753962815483957e-06,0.09714926626223995,0.0,0.6277173836989001,0.20814305420354978
030219,"Outros salmonídeos frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",9370.0,0.0,-1.4786431973179726,0.12984799666375793,-0.15400489694978187,0.004474932729798882,0.0,175119809.0,0.0,0.0001682196421957736,1.9709539114841353e-07,0.0,0.44395879491305046,6.973749108424018e-05,0.0,0.0,0.5128197508553747,0.1834615910015701
030221,"Linguados-gigantes, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,3393.0,0.5762167419771759,0.1280560041700079,0.28420528366795356,0.0,0.0015205782420720446,226689232.0,2.6739515916261517e-07,0.0002177570984940642,0.0,0.0,0.5954706197122295,0.0,3.4681890221270834e-05,0.0,0.6466927431821571,0.17807066129098587
030222,"Solhas ou patruças, frescas ou refrigeradas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,1.3057900249532954,0.11545434723907626,0.4399491585228658,0.0,,87597834.0,,8.41462560789155e-05,0.0,0.0,0.6492645437235938,0.0,,0.0,0.6942724195237778,0.14016054337001993
030223,"Linguados frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,-0.3131250014319031,0.12221791398702793,0.08268314864941313,0.0,,226365886.0,,0.00021744649315057942,0.0,0.0,0.5298964227379029,0.0,,0.0,0.5851278311187653,0.16050767822589762
030229,"Outros peixes chatos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",143153.0,0.0,-1.5022295662521532,0.12582611285521672,-0.21379728172686227,0.026229238319911325,0.0,472234375.0,0.0,0.00045362713703647756,3.011184261373409e-06,0.0,0.4422196915662646,0.0004087572671876646,0.0,0.0,0.49455320703118,0.17136238132764442
030231,"Atuns-brancos ou germões, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",32839.0,0.0,-1.2142093304574622,0.13289649206549944,0.07767672475091461,0.04064523218257932,0.0,68355327.0,0.0,6.566195289828749e-05,6.907593970034954e-07,0.0,0.46345640491584317,0.0006334165646947925,0.0,0.0,0.5835983711066691,0.19263251358698597
030233,"Bonitos, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",4090.0,0.0,-0.5938986365539958,0.11003884684113267,0.3282622637485322,0.026073842590983262,0.0,12131350.0,0.0,1.1653343890705695e-05,8.603203306264795e-08,0.0,0.5091940259470836,0.00040633557530646915,0.0,0.0,0.6601521286942741,0.12386885571241113
030240,"Arenques frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,0.38196398444124874,0.12173609114893168,0.20850560777013777,0.0,,134394328.0,,0.00012909884894461848,0.0,0.0,0.5811477020263476,0.0,,0.0,0.6235665298287331,0.1590581894238014
030250,"Bacalhaus frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,0.4308749564477135,0.11894306209414449,0.25348307180375873,0.0,,597674185.0,,0.0005741242988127665,0.0,0.0,0.5847540746455651,0.0,,0.0,0.6373071227308948,0.15065579746820335
030261,"Sardinhas, sardinelas e espadilhas frescas ou refrigeradas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,-0.5663286940732841,0.12148888195374517,0.1133007945102064,0.0,,94924919.0,,9.118463525529994e-05,0.0,0.0,0.5112268517445897,0.0,,0.0,0.5944815067079724,0.15831449914624246
030262,"Haddocks frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,1.244466159180461,0.12721051748896225,0.19518050379574042,0.0,,129579396.0,,0.0001244736375372843,0.0,0.0,0.6447429261528268,0.0,,0.0,0.6194957171890008,0.1755271465806011
030263,"Peixes-carvão frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,1.6371681367474709,0.10936403597611401,0.43342130721978706,0.0,,128887259.0,,0.00012380877249914087,0.0,0.0,0.6736981810028644,0.0,,0.0,0.6922781641959452,0.121838792554255
030264,"Cavalas, cavalinhas e sardas, frescas ou refrigeradas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",461212.0,0.0,-1.3954986052460572,0.1296720628860959,-0.10202336539197128,0.13323424024532313,0.0,255037215.0,0.0,0.00024498809871307354,9.701468467699263e-06,0.0,0.4500893289830856,0.0020763265510901486,0.0,0.0,0.5287000829041721,0.18293232169246226
030265,"Esqualos frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,-0.8348820988425644,0.12851554512327745,0.0590017894202696,0.0,,28959451.0,,2.7818374821354666e-05,0.0,0.0,0.4914254941753808,0.0,,0.0,0.5778931876472198,0.17945311852049511
030266,"Enguias frescas ou refrigeradas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,1.294892882982166,0.1095250797966481,0.5820229427708439,0.0,,10040067.0,,9.644462770979804e-06,0.0,0.0,0.6484610603164921,0.0,,0.0,0.737675889980933,0.12232326775147334
030270,"Fígados, ovas e sêmen de peixes, frescos ou refrigerados",0.0,,-0.08025151715116648,0.1137713761660244,0.29264119057732724,0.0,,34983434.0,,3.3604997537768336e-05,0.0,0.0,0.5470669781981549,0.0,,0.0,0.6492699085491416,0.13509758758677165
030310,"Salmões-do-pacífico, congelados, exceto filés, etc.",102661.0,8149923.0,-0.5716608430313271,0.13771803348063746,0.06966561940121668,0.004918550427564676,0.4517089419697675,1817253796.0,0.0006422782074117471,0.0017456493647844908,2.159446099326284e-06,0.0,0.5108336942338101,7.665084310777856e-05,0.010302738460872714,0.0,0.5811509824049796,0.20713736835414315
030321,"Trutas congeladas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,795622.0,-0.9685559510126353,0.1322899106842109,-0.06649687893108436,0.0,0.18093347404337634,442897706.0,6.270128833577313e-05,0.00042544640756574223,0.0,0.0,0.4815692655911736,0.0,0.004126795129972812,0.0,0.5395534068563254,0.19080770818089154
030322,"Salmões-do-atlântico e danúbio, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",98822.0,17589110.0,0.4341703322979772,0.11949363920253137,0.24580390872553196,0.009707024413589718,1.9987104909643503,845298646.0,0.001386160585905908,0.0008119917249264011,2.078693782718092e-06,0.0,0.58499705393526,0.00015127457089788226,0.04558730087921619,0.0,0.634961142228118,0.15231212276081613
030329,"Outros salmonídeos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",178081.0,8403.0,-2.4952782363377604,0.13877491004031675,-0.28018339645094176,0.1061466160655825,0.005794239941982188,138026697.0,6.622226709235058e-07,0.0001325880933481629,3.7458852028922763e-06,0.0,0.36899882952995566,0.0016541921719186409,0.00013215708868074657,0.0,0.474272281986186,0.2103168165191699
030331,"Linguados-gigantes, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,0.03565854551897417,0.130358796837233,0.11476529060841269,0.0,,873461271.0,,0.0008390446707230342,0.0,0.0,0.5556134220563987,0.0,,0.0,0.5949289095379144,0.18499825359416605
030332,"Solhas ou patruças, congeladas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,-0.46227386937209447,0.12579639092557793,0.08024272701672887,0.0,,29154567.0,,2.8005802753660546e-05,0.0,0.0,0.518899168513315,0.0,,0.0,0.5843822835232122,0.1712729675415351
030333,"Linguados, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",48134.0,0.0,-3.4684973621599786,0.1380691725853003,-0.18886425849218902,0.058366887836425616,0.0,71684401.0,0.0,6.885985289784295e-05,1.0124855450947424e-06,0.0,0.2972400673569166,0.0009095913985483562,0.0,0.0,0.5021702332341623,0.20819371554224636
030339,"Outros peixes chatos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",1349801.0,670857.0,-2.5853500796956745,0.13273209041582348,-0.20992203712787252,0.3821885055158828,0.21974114126957808,304381167.0,5.2868822366741676e-05,0.0002923877732408446,2.8392695418091752e-05,0.0,0.3623575256195468,0.005956037577599702,0.005011934228536193,0.0,0.49573709232963115,0.1921379368849081
030341,"Atuns-brancos ou germões, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",36736.0,0.0,-2.0448797697455094,0.11817651385298916,0.012656894858376844,0.008129746110847925,0.0,345580997.0,0.0,0.0003319642249324216,7.727317277724781e-07,0.0,0.4022082431036865,0.00012669421668554869,0.0,0.0,0.5637348453984758,0.14834975673295864
030342,"Albacoras e atuns-de-barbatana-amarela, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",1998365.0,17978.0,-2.57681688179579,0.13628203125922725,-0.17100828341721058,0.14637946506099317,0.001523422134421407,1166755490.0,1.4168081849176232e-06,0.001120782349972495,4.2035062041867595e-05,0.0,0.36298670737566563,0.0022811821441761975,3.4746754731055805e-05,0.0,0.5076252247426436,0.2028173798124137
030343,"Bonitos-listrados ou do-ventre-raiado, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",1538918.0,376353.0,-2.6115041349698322,0.13581809203081435,-0.056059385370277534,0.08861537092168335,0.025070471786538276,1496344708.0,2.9659584537673946e-05,0.0014373849127559254,3.237071986716481e-05,0.0,0.3604290980100984,0.0013809847013846106,0.0005718162513698469,0.0,0.5427420559502533,0.2014216910586496
030349,"Outros atuns, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",546723.0,0.0,-2.762163504647669,0.12804201242287622,-0.21178066586705183,0.06313107502899697,0.0,651055406.0,0.0,0.0006254021636521093,1.1500169000515911e-05,0.0,0.3493204693456975,0.000983836640192587,0.0,0.0,0.49516928217381107,0.17802856930367106
030350,"Arenques congelados, exc.filés, outras carnes, fígados, etc",0.0,24237.0,0.34909190086712755,0.12998171519861912,0.19213924470822588,0.0,0.003679495384158979,647569503.0,1.91006674701571e-06,0.0006220536141148654,0.0,0.0,0.5787239313001663,0.0,8.392324146975939e-05,0.0,0.6185666140496975,0.18386386234196533
030360,"Bacalhaus (gadus) congelados, exc.filés, outs.carnes, etc.",22609.0,31727065.0,0.7962382108710929,0.11734772741632653,0.3646139339367227,0.00142399110663786,2.3116887833121074,1382837695.0,0.002500342940005198,0.0013283503653645963,4.755741407123246e-07,0.0,0.6116935522876478,2.219152177236376e-05,0.052725821263444744,0.0,0.6712575458648864,0.1458564821011079
030371,"Sardinhas, sardinelas e espadilhas, congeladas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",294546.0,62744398.0,-1.522313717828129,0.12766327242191977,-0.09720219105289928,0.04215584690127657,10.388508283224448,563867726.0,0.0049447534010528945,0.0005416499004602301,6.195694672486725e-06,0.0,0.4407388186383204,0.0006569580315363747,0.23694479762553544,0.0,0.5301729492679587,0.17688918912721163
030372,"Haddocks, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,0.28097903576837846,0.12766253810257694,0.23491770648974356,0.0,,251753039.0,,0.00024183332761788608,0.0,0.0,0.5737017376771052,0.0,,0.0,0.6316354128570543,0.17688698004208647
030373,"Peixes-carvão, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",19944.0,2632408.0,0.2723657091676977,0.11886801989782615,0.2500607631922825,0.021642005923434186,3.3045474501878442,79656592.0,0.0002074545110937051,7.651791925363922e-05,4.195165934966872e-07,0.0,0.5730666477588561,0.0003372696945990506,0.07537129542391885,0.0,0.6362616091514564,0.15043004473369642
030374,"Cavalas, cavalinhas e sardas, congeladas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",440268.0,5473007.0,-1.9682261434208648,0.1324158878055073,-0.10876235352935311,0.015913878180675637,0.22885397299299173,2342416562.0,0.000431316114902183,0.0022501193793164434,9.260917147292393e-06,0.0,0.40786017615266357,0.000248002373387729,0.005219782940750879,0.0,0.5266413253784246,0.19118669068691174
030375,"Esqualos, congelados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",122701.0,24277171.0,-2.0901995204367454,0.14652724101821957,-0.15381765608676717,0.05949955072814499,13.61874869188083,167123982.0,0.0019132325386274757,0.00016053887115861866,2.5809820266063487e-06,0.0,0.398866663468323,0.0009272428523426748,0.3106212715757826,0.0,0.5128769528459406,0.2336384942275413
030376,"Enguias, congeladas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,-1.0085765624208278,0.11454873325603139,-0.07744324891381275,0.0,,36726082.0,,3.527898076506377e-05,0.0,0.0,0.4786184095507789,0.0,,0.0,0.5362092962684833,0.13743614505666507
030377,"Percas (robalos e bailas), congeladas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",0.0,,-0.5111319933699465,0.12864657529458773,0.10248073140825484,0.0,,64064126.0,,6.153983615471484e-05,0.0,0.0,0.5152966925578402,0.0,,0.0,0.5911759828094155,0.17984730233876617
030378,"Merluzas e abróteas, congeladas, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",320494.0,761258.0,-1.3630878060444995,0.15913708802566456,-0.06748423028207398,0.05209565084937103,0.1431485583619314,534832514.0,5.9993134121371676e-05,0.0005137587498153682,6.74150376635215e-06,0.0,0.4524790876407546,0.0008118602459525647,0.0032649833129773675,0.0,0.5392517715094501,0.2715732507153326
030410,"Filés e outras carnes de peixes, frescos ou refrigerados",6477746.0,7088943.0,-1.4710931932130946,0.14293156115298156,-0.13827108911726257,0.0739238600144983,0.09358704824521977,7605858299.0,0.0005586646159091384,0.007306168096891513,0.00013625761810352947,0.0,0.44451548244065087,0.0011520317376715937,0.0021345667349222173,0.0,0.5176264213262995,0.22282145259211739
